timestamps,TP9,AF7,AF8,TP10
1645481545.665,829.590,772.949,162.598,825.195
1645481545.669,-806.152,-838.379,-588.867,-250.488
1645481545.673,-951.172,-955.566,-408.691,-310.547
1645481545.677,750.488,712.891,398.438,792.969
1645481545.681,-972.656,942.383,327.148,-979.980
1645481545.685,-651.855,-697.754,-571.289,-30.762
1645481545.688,-1000.000,-1000.000,-675.781,-467.285
1645481545.692,555.176,358.398,236.816,528.320
1645481545.696,-853.516,969.727,417.480,-933.594
1645481545.700,-247.070,-574.707,-517.090,306.152
1645481545.704,-1000.000,-1000.000,-724.121,-509.277
1645481545.708,86.426,-170.898,-0.488,149.902
1645481545.724,-841.797,952.148,377.930,-982.422
1645481545.728,474.121,295.898,-84.961,597.656
1645481545.732,-985.840,-1000.000,-644.043,-418.945
1645481545.736,-648.926,-781.250,-282.227,-149.902
1645481545.740,937.988,671.387,329.102,913.574
1645481545.744,896.484,41.992,-149.414,872.559
1645481545.747,-772.949,-1000.000,-637.207,-236.328
1645481545.751,-991.211,-938.477,-428.711,-415.527
1645481545.755,704.590,278.809,185.547,700.684
1645481545.759,-936.523,992.676,397.949,-970.703
1645481545.763,-584.961,-327.148,-317.871,32.715
1645481545.767,-1000.000,-1000.000,-594.238,-530.762
1645481545.768,479.980,-123.535,56.152,379.395
1645481545.772,-819.824,-968.262,437.012,-953.125
1645481545.776,-12.207,219.238,-123.535,334.473
1645481545.780,-1000.000,-1000.000,-663.574,-540.527
1645481545.784,-67.383,-412.109,-107.422,82.520
1645481545.788,-859.375,934.570,396.973,985.840
1645481545.791,609.375,445.801,-22.461,645.020
1645481545.795,-913.574,-936.035,-698.242,-378.906
1645481545.799,-795.410,-1000.000,-616.699,-206.543
1645481545.803,863.281,573.730,311.035,880.859
1645481545.807,947.266,996.094,334.473,900.879
1645481545.811,-734.375,-650.879,-543.945,-198.730
1645481545.811,-918.945,-1000.000,-489.746,-387.695
1645481545.815,700.195,376.465,271.973,672.363
1645481545.819,-925.781,-986.328,412.109,-955.078
1645481545.823,-495.117,-431.152,-411.621,115.234
1645481545.827,-1000.000,-1000.000,-703.125,-564.941
1645481545.831,367.188,-137.695,41.016,318.848
1645481545.834,-817.383,989.258,419.434,-948.242
