timestamps,TP9,AF7,AF8,TP10
1645481411.276,-808.594,318.848,184.570,950.684
1645481411.280,329.590,-249.023,-263.672,510.742
1645481411.284,-1000.000,-1000.000,-820.312,-804.199
1645481411.288,-505.371,-989.746,-561.035,-613.770
1645481411.292,-949.707,-150.879,120.605,679.688
1645481411.296,649.414,-187.500,-100.586,767.090
1645481411.300,-862.793,-1000.000,-860.840,-468.262
1645481411.303,-1000.000,-994.141,-723.633,-823.730
1645481411.307,425.293,-833.984,-238.281,406.250
1645481411.311,-931.152,-906.738,-348.145,966.797
1645481411.315,-297.363,-957.031,-678.711,-202.148
1645481411.319,-1000.000,-1000.000,-794.922,-1000.000
1645481411.325,-56.641,-529.785,-202.637,-110.352
1645481411.329,-797.363,682.617,294.434,846.191
1645481411.333,159.668,-166.992,-274.902,8.301
1645481411.337,-1000.000,-1000.000,-889.648,-1000.000
1645481411.341,-276.367,-718.750,-465.332,-554.688
1645481411.345,-818.359,272.461,178.711,699.219
1645481411.349,386.719,-217.773,-164.551,409.668
1645481411.352,-1000.000,-1000.000,-900.879,-854.980
1645481411.356,-684.082,-1000.000,-745.117,-801.270
1645481411.360,894.043,188.965,191.895,452.148
1645481411.364,744.141,420.898,97.168,645.996
1645481411.368,-771.973,-901.855,-772.461,-577.637
1645481411.366,-1000.000,-1000.000,-766.113,-1000.000
1645481411.370,257.324,-160.645,50.293,30.762
1645481411.374,-869.629,677.246,210.449,710.449
1645481411.378,-144.043,-507.812,-545.410,-314.941
1645481411.382,-1000.000,-1000.000,-885.742,-1000.000
1645481411.386,-155.273,-637.695,-299.316,-369.629
1645481411.390,-805.664,198.730,146.484,718.750
1645481411.393,191.406,-397.461,-467.285,53.711
1645481411.397,-1000.000,-1000.000,-981.934,-1000.000
1645481411.401,-370.605,-811.035,-430.664,-679.199
1645481411.405,-859.375,395.996,219.727,573.242
1645481411.409,441.406,-26.855,-262.207,410.156
1645481411.412,-1000.000,-1000.000,-925.781,-846.680
1645481411.416,-763.184,-1000.000,-575.684,-905.273
1645481411.420,776.367,-120.117,78.613,347.168
1645481411.424,896.973,-102.051,-19.531,758.789
1645481411.428,-576.172,-999.023,-703.613,-467.773
1645481411.432,-1000.000,-1000.000,-836.426,-1000.000
1645481411.436,127.930,-584.473,-197.754,82.031
1645481411.439,-824.707,-248.535,27.832,963.379
1645481411.443,0.000,-781.250,-507.324,-90.820
1645481411.447,-1000.000,-1000.000,-802.734,-1000.000
1645481411.451,-204.102,-870.605,-367.676,-327.148
1645481411.455,-805.176,186.035,142.578,932.617
1645481411.456,254.395,-86.426,-205.566,359.863
