timestamps,TP9,AF7,AF8,TP10
1628311782.214,-81.055,-613.770,-29.785,-59.570
1628311782.218,134.766,-326.660,-28.320,139.160
1628311782.222,131.836,247.559,-28.320,109.375
1628311782.226,-97.168,-147.949,-27.832,-102.051
1628311782.230,-131.836,-604.492,-31.738,-117.676
1628311782.234,70.312,-366.211,-31.738,91.309
1628311782.238,166.992,-8.301,-24.902,164.551
1628311782.241,-26.367,-193.848,-27.344,-40.039
1628311782.245,-141.113,-791.504,-30.273,-129.883
1628311782.249,22.461,-640.137,-24.902,41.992
1628311782.253,171.387,376.953,-25.391,179.688
1628311782.257,22.461,149.902,-34.668,22.461
1628311782.257,-78.125,-683.105,-15.625,-72.754
1628311782.261,-128.418,-558.105,-17.090,-114.258
1628311782.265,86.914,119.629,-5.859,74.707
1628311782.269,174.316,134.766,-15.137,152.344
1628311782.273,-20.508,-536.621,-18.555,-47.363
1628311782.277,-124.512,-550.293,-9.277,-143.066
1628311782.281,10.742,-47.363,-14.648,28.320
1628311782.285,173.340,-71.289,-19.043,175.781
1628311782.289,26.855,-880.371,-23.926,33.203
1628311782.293,-164.062,-1000.000,-29.297,-138.672
1628311782.297,-75.684,-576.172,-13.672,-49.316
1628311782.300,126.953,-408.203,-14.648,151.367
1628311782.304,80.078,-494.629,-26.367,83.984
1628311782.308,-125.977,-256.836,-24.414,-129.883
1628311782.312,-117.188,-293.457,-31.250,-111.328
1628311782.316,96.191,2.930,-29.785,103.516
1628311782.319,141.113,222.656,-23.926,124.512
1628311782.323,-68.359,-125.977,-31.250,-101.562
1628311782.327,-128.418,-509.766,-31.250,-152.344
1628311782.331,56.152,-302.734,-21.973,58.594
1628311782.335,163.086,207.031,-18.555,158.691
1628311782.339,-10.742,-368.652,-13.184,-36.133
1628311782.343,-139.160,-891.113,-24.414,-162.109
1628311782.346,-10.742,-999.023,-24.902,-1.953
1628311782.350,138.184,-712.402,-15.625,170.410
1628311782.354,32.715,-14.160,-28.809,35.156
1628311782.358,-161.621,-535.156,-23.926,-151.367
1628311782.362,-103.027,-740.234,-11.719,-78.613
1628311782.364,124.512,176.270,-6.348,147.461
1628311782.368,79.102,383.789,-24.902,81.543
1628311782.372,-140.137,-479.004,-26.855,-146.484
1628311782.376,-155.273,-774.902,-17.090,-129.395
1628311782.380,46.387,59.082,-17.578,53.711
1628311782.384,130.371,108.887,-13.184,107.422
1628311782.388,-62.988,-736.328,-13.672,-82.520
1628311782.391,-162.598,-833.008,0.488,-176.270
1628311782.395,3.906,-123.047,10.254,-22.949
1628311782.399,113.281,84.961,10.254,60.547
1628311782.403,-75.195,-542.480,9.277,-119.629
1628311782.407,-222.656,-826.660,-1.465,-245.117
1628311782.409,-96.191,-144.531,-15.625,-108.398
1628311782.413,44.922,312.500,-20.996,22.949
1628311782.417,-93.750,-31.250,0.488,-128.906
1628311782.421,-303.223,-431.152,12.695,-334.473
1628311782.425,-230.957,-278.320,-2.930,-256.836
1628311782.429,-13.672,-28.320,13.184,-42.480
1628311782.433,-58.594,-519.043,17.578,-94.727
1628311782.436,-275.879,-972.656,-3.418,-313.965
1628311782.440,-261.719,-480.957,25.879,-297.852
