timestamps,TP9,AF7,AF8,TP10
1645056060.791,161.133,321.289,-41.504,-84.473
1645056060.795,-136.719,390.137,-30.273,41.504
1645056060.799,-176.270,253.418,-38.574,119.141
1645056060.803,104.492,105.469,-42.969,-6.348
1645056060.807,187.012,-84.473,-47.363,-100.586
1645056060.811,-105.957,-147.461,-26.367,-9.277
1645056060.815,-229.492,-186.035,-26.855,113.770
1645056060.818,21.973,-907.227,-86.426,50.293
1645056060.822,198.730,-655.273,-31.250,-84.961
1645056060.826,-9.277,234.863,1.465,-74.219
1645056060.830,-226.562,103.027,-43.457,70.801
1645056060.834,-61.523,205.078,-29.785,65.918
1645056060.841,190.918,520.508,-21.484,-86.914
1645056060.845,69.336,403.809,-36.133,-99.609
1645056060.849,-213.379,-20.508,-47.852,44.434
1645056060.853,-155.273,120.605,-30.273,72.754
1645056060.857,131.836,400.879,-31.250,-84.473
1645056060.861,132.812,-12.695,-64.453,-139.160
1645056060.865,-176.758,-696.289,-79.102,-18.555
1645056060.868,-242.676,-501.953,-20.020,55.176
1645056060.872,68.848,12.695,-0.977,-42.969
1645056060.876,194.336,27.832,-37.598,-132.812
1645056060.880,-73.730,-414.551,-52.734,-48.828
1645056060.884,-216.309,-12.695,-1.465,104.492
1645056060.883,17.090,391.602,-22.461,45.410
1645056060.887,221.191,155.273,-47.363,-96.680
1645056060.891,30.273,47.363,-16.602,-55.176
1645056060.895,-215.332,129.395,-38.574,89.844
1645056060.899,-76.172,-0.488,-64.453,75.195
1645056060.903,187.500,-258.789,-74.219,-77.148
1645056060.907,87.402,-862.305,-92.285,-87.402
1645056060.910,-200.684,-395.996,5.859,41.504
1645056060.914,-159.180,383.301,28.809,87.402
1645056060.918,124.512,202.148,-37.109,-37.109
1645056060.922,150.391,33.203,-41.992,-109.863
1645056060.926,-147.461,94.727,-13.184,-8.301
1645056060.933,-216.309,375.488,-2.441,108.887
1645056060.937,68.848,0.000,-61.035,16.113
1645056060.941,199.219,-106.934,-47.363,-120.117
1645056060.945,-50.293,287.109,-16.113,-61.523
1645056060.949,-223.633,352.051,-47.852,85.938
1645056060.953,-10.742,-176.270,-81.543,44.922
1645056060.957,205.078,-189.453,-35.645,-103.027
1645056060.960,33.691,345.703,-9.277,-89.355
1645056060.964,-208.984,234.375,-36.133,72.266
1645056060.968,-87.402,-433.594,-65.430,101.074
1645056060.972,187.500,-164.062,-12.695,-60.059
1645056060.976,121.582,281.738,16.113,-104.004
1645056060.989,-176.270,86.914,-20.020,36.133
1645056060.993,-169.434,-176.758,-37.109,99.609
1645056060.997,123.047,113.281,-17.578,-27.832
1645056061.001,175.293,313.477,-31.250,-117.188
1645056061.005,-116.699,-137.207,-60.547,-24.414
1645056061.009,-217.285,-912.109,-87.402,100.586
1645056061.013,44.434,-643.555,-27.832,-8.301
1645056061.016,187.012,281.250,-1.465,-145.020
1645056061.020,-41.016,114.746,-36.621,-67.871
