timestamps,TP9,AF7,AF8,TP10
1644359125.490,-965.820,995.605,388.672,702.148
1644359125.494,131.836,-158.203,-190.918,89.355
1644359125.498,-988.770,-1000.000,-463.867,-612.793
1644359125.502,-297.363,-178.711,20.996,-133.789
1644359125.506,947.266,945.801,386.719,655.762
1644359125.510,513.184,361.328,-14.648,340.820
1644359125.513,-860.840,-954.102,-505.859,-500.000
1644359125.517,-662.598,-612.305,-176.758,-342.285
1644359125.521,785.156,615.723,346.191,550.293
1644359125.525,846.191,456.055,216.797,559.570
1644359125.529,-587.402,-532.227,-317.383,-340.820
1644359125.533,-946.289,-903.320,-343.262,-513.184
1644359125.556,448.242,57.129,148.438,353.027
1644359125.560,-971.191,879.395,302.734,676.270
1644359125.564,-195.801,33.203,-156.250,-126.465
1644359125.568,-1000.000,-988.281,-435.059,-610.840
1644359125.572,107.910,-572.754,-70.801,168.945
1644359125.576,-979.980,574.707,239.258,707.520
1644359125.579,207.031,291.992,-92.285,103.516
1644359125.583,-944.824,-983.887,-580.078,-583.496
1644359125.587,-389.160,-937.988,-371.094,-183.594
1644359125.591,918.457,637.207,320.801,602.051
1644359125.595,622.070,921.875,265.137,347.168
1644359125.599,-796.875,-689.453,-456.055,-511.230
1644359125.581,-767.578,-763.672,-265.625,-446.289
1644359125.585,707.520,794.434,448.242,446.289
1644359125.589,928.711,986.328,308.105,546.875
1644359125.593,-480.957,-542.480,-481.445,-314.941
1644359125.597,-1000.000,-1000.000,-481.445,-580.566
1644359125.601,319.824,251.465,245.605,245.117
1644359125.604,-959.473,-989.746,372.070,675.781
1644359125.608,-78.125,-132.812,-266.113,-63.477
1644359125.612,-1000.000,-1000.000,-504.395,-651.367
1644359125.616,-90.332,26.855,169.434,-23.926
1644359125.620,-997.070,-935.059,495.605,669.922
1644359125.624,338.379,82.520,-243.164,205.566
1644359125.625,-937.500,-1000.000,-879.883,-572.754
1644359125.629,-517.578,-388.184,-146.973,-288.574
1644359125.633,874.512,883.789,459.473,571.777
1644359125.637,717.285,461.914,-17.578,434.082
1644359125.641,-750.000,-740.723,-478.516,-485.840
1644359125.645,-852.539,-889.160,-318.848,-501.465
1644359125.648,620.117,488.281,270.020,425.781
1644359125.652,969.238,419.922,32.227,641.602
1644359125.656,-403.320,-959.473,-461.914,-247.559
1644359125.660,-1000.000,-923.340,-320.801,-629.395
1644359125.664,229.980,340.332,231.934,179.199
1644359125.668,-953.613,-908.203,455.078,682.617
1644359125.672,43.457,334.961,-47.363,1.465
1644359125.676,-1000.000,-841.797,-404.785,-635.254
1644359125.680,-197.754,-312.012,28.320,-83.496
1644359125.684,977.539,958.984,440.918,639.160
1644359125.688,441.895,607.910,110.840,234.863
1644359125.692,-872.070,-759.277,-500.000,-558.594
1644359125.695,-585.938,-998.047,-325.684,-308.105
1644359125.699,826.172,127.930,240.234,554.199
1644359125.703,786.133,779.785,211.914,461.426
1644359125.707,-661.621,-483.887,-372.070,-413.574
1644359125.711,-908.691,-1000.000,-478.027,-503.906
1644359125.715,511.719,404.785,234.375,343.750
1644359125.715,-995.117,-955.566,363.770,611.816
1644359125.719,-272.461,-147.461,-260.742,-192.383
1644359125.723,-1000.000,-993.652,-597.656,-623.047
1644359125.727,94.727,161.133,135.742,84.961
1644359125.731,-969.238,-921.387,516.113,642.578
1644359125.735,149.414,63.965,-169.434,61.523
1644359125.738,-986.328,-1000.000,-800.781,-599.609
1644359125.742,-321.777,-494.629,-211.426,-159.668
1644359125.746,938.965,935.059,504.395,585.449
1644359125.750,526.855,683.594,144.043,280.273
1644359125.754,-859.863,-881.348,-543.457,-538.574
1644359125.758,-705.078,-740.234,-237.305,-395.020
1644359125.761,753.418,848.633,465.332,456.543
1644359125.765,858.887,832.520,204.102,492.188
1644359125.769,-580.566,-773.438,-454.102,-360.352
1644359125.773,-974.121,-949.219,-309.082,-565.430
1644359125.777,398.926,644.043,363.770,248.047
1644359125.781,-982.910,905.762,292.480,612.305
1644359125.784,-184.082,-639.160,-338.379,-125.000
1644359125.788,-1000.000,-1000.000,-420.898,-635.254
1644359125.792,-27.344,114.258,167.480,3.906
1644359125.796,-999.023,-997.559,386.230,613.770
1644359125.800,240.723,389.160,-14.160,99.121
1644359125.804,-932.129,-873.047,-433.105,-567.871
1644359125.821,-399.414,-639.160,-173.828,-189.453
1644359125.825,898.438,354.980,200.195,583.496
1644359125.829,604.980,-45.898,-23.438,346.191
1644359125.833,-812.988,-819.336,-361.328,-518.066
1644359125.837,-786.133,-704.102,-227.051,-450.195
1644359125.841,669.922,18.066,78.613,416.992
1644359125.844,889.160,520.508,184.082,476.074
1644359125.848,-502.930,-143.555,-189.453,-371.582
1644359125.852,-1000.000,-1000.000,-420.410,-592.285
1644359125.856,274.414,-196.289,47.852,160.156
1644359125.860,997.559,975.098,388.672,520.508
1644359125.864,-91.797,232.910,-63.965,-145.020
1644359125.865,-1000.000,-979.004,-521.484,-663.086
1644359125.869,-164.551,-204.590,-34.180,-116.211
1644359125.873,956.543,-969.238,473.633,505.371
1644359125.877,292.480,478.027,26.367,66.406
1644359125.881,-959.961,-920.898,-586.426,-659.180
1644359125.885,-562.988,-783.203,-274.414,-357.910
1644359125.888,808.594,729.980,378.418,432.617
1644359125.892,643.066,900.879,270.020,262.207
1644359125.896,-788.086,-704.102,-531.250,-570.801
1644359125.900,-902.832,-891.602,-422.363,-585.938
1644359125.904,498.535,696.777,428.223,201.172
1644359125.908,859.863,-960.938,383.789,395.020
1644359125.910,-442.871,-505.371,-488.770,-336.426
1644359125.914,-1000.000,-1000.000,-491.211,-682.617
1644359125.918,116.211,390.137,307.617,24.414
1644359125.922,984.863,-962.402,425.781,521.484
1644359125.926,3.906,-325.195,-348.145,-69.824
1644359125.930,-1000.000,-1000.000,-675.781,-666.504
1644359125.933,-260.742,-275.391,-30.273,-173.828
1644359125.937,941.406,856.934,370.117,522.949
1644359125.941,429.199,-129.883,-314.453,185.547
1644359125.945,-905.273,-1000.000,-629.883,-570.312
1644359125.949,-629.395,-470.703,-83.008,-379.395
1644359125.953,784.668,802.734,374.023,433.594
1644359125.970,776.367,945.801,296.387,384.277
1644359125.974,-655.762,-412.598,-305.664,-434.570
1644359125.978,-911.621,-870.117,-296.875,-526.367
1644359125.982,503.906,424.316,247.070,312.012
1644359125.986,-987.793,989.746,355.469,588.379
1644359125.990,-273.438,-317.383,-337.402,-178.223
1644359125.993,-1000.000,-1000.000,-578.125,-573.242
1644359125.997,110.840,-283.203,38.574,113.770
1644359126.001,-964.844,426.270,260.742,660.645
1644359126.005,187.500,77.148,-97.168,98.145
1644359126.009,-958.984,-911.133,-424.805,-560.547
1644359126.013,-291.992,-744.141,-227.539,-119.141
1644359126.001,952.637,609.375,260.742,616.211
1644359126.005,561.523,776.855,185.547,315.430
1644359126.009,-806.152,-680.176,-395.020,-478.027
1644359126.013,-642.090,-1000.000,-459.961,-321.777
1644359126.017,784.668,532.227,277.344,500.488
1644359126.021,896.973,901.367,294.434,521.484
1644359126.024,-498.535,-718.750,-487.305,-290.039
1644359126.028,-895.020,-1000.000,-470.215,-487.793
1644359126.032,452.148,477.539,298.340,269.043
1644359126.036,-949.707,-890.625,486.328,605.469
1644359126.040,-92.285,-4.395,-220.703,-85.449
1644359126.044,-983.887,-1000.000,-738.281,-546.387
1644359126.046,11.719,-90.820,0.977,44.434
1644359126.050,-970.703,-925.781,509.277,628.418
1644359126.054,304.688,348.145,-103.027,154.785
1644359126.058,-918.945,-947.754,-535.645,-546.387
1644359126.062,-387.207,-361.816,-52.246,-199.707
1644359126.066,925.781,984.375,399.414,587.891
1644359126.069,666.504,560.547,40.527,398.926
1644359126.073,-750.488,-922.363,-516.113,-431.641
1644359126.077,-755.371,-711.426,-199.707,-418.945
1644359126.081,697.754,751.465,383.789,417.480
1644359126.085,947.266,890.625,289.062,541.016
1644359126.089,-423.340,-391.602,-326.660,-264.648
1644359126.091,-980.957,-1000.000,-430.176,-524.414
1644359126.095,304.688,324.219,226.074,225.586
1644359126.099,-957.031,712.402,219.238,659.180
1644359126.103,-30.762,-342.773,-193.359,-28.809
1644359126.107,-1000.000,-954.102,-377.930,-599.121
1644359126.111,-133.301,-265.137,-52.246,-9.766
1644359126.114,988.281,355.469,114.258,673.828
1644359126.118,360.352,-222.656,-124.023,221.680
1644359126.122,-918.945,-869.141,-378.418,-542.969
1644359126.126,-510.742,-496.582,-108.398,-245.117
1644359126.130,865.234,772.949,426.270,557.129
1644359126.134,746.582,894.531,255.859,425.781
1644359126.135,-685.547,-472.656,-346.191,-402.832
1644359126.139,-843.750,-957.031,-330.078,-440.918
1644359126.143,588.867,460.449,336.426,377.930
1644359126.147,975.586,-953.125,389.160,567.383
1644359126.151,-338.379,-187.988,-289.062,-221.680
1644359126.155,-1000.000,-1000.000,-620.117,-560.547
1644359126.158,161.621,-523.926,-89.355,164.062
1644359126.162,-969.727,886.719,437.988,617.188
1644359126.166,80.078,379.883,-20.996,0.000
1644359126.170,-995.117,-965.820,-582.520,-582.520
1644359126.174,-245.605,-202.148,-38.574,-101.074
1644359126.178,937.012,991.699,458.496,572.754
1644359126.196,456.543,381.348,-9.766,245.117
1644359126.200,-879.883,-929.199,-687.012,-508.301
1644359126.204,-633.301,-576.660,-249.023,-327.148
1644359126.208,803.223,883.301,489.746,474.609
1644359126.212,814.941,888.184,270.020,452.148
1644359126.216,-629.395,-685.547,-494.629,-350.098
1644359126.219,-923.828,-1000.000,-417.480,-488.281
1644359126.223,484.863,456.543,306.152,309.082
1644359126.227,-983.887,959.961,294.922,592.773
1644359126.231,-228.027,-483.398,-280.273,-158.691
1644359126.235,-1000.000,-1000.000,-374.512,-588.867
1644359126.239,80.078,247.559,227.539,75.195
1644359126.243,-969.238,964.355,391.602,633.789
1644359126.247,175.781,-473.145,-340.820,99.121
1644359126.251,-976.074,-1000.000,-494.141,-588.867
1644359126.255,-338.867,-157.715,57.129,-184.570
1644359126.259,931.152,912.109,348.145,573.730
1644359126.263,549.805,420.898,23.926,296.387
1644359126.266,-840.820,-914.062,-419.434,-512.695
1644359126.270,-718.750,-594.238,-148.926,-399.902
1644359126.274,740.234,632.812,314.941,440.918
