,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686015461.52,2.93,685.547,-68.359,-20.508,117225.944,333.1625353736591
1,1686015461.53,4.883,687.988,-38.574,-15.625,117225.948,330.2173281472519
2,1686015461.53,14.648,817.871,-6.348,-2.93,117225.952,335.0130220046037
3,1686015461.54,11.23,845.215,-23.438,6.836,117225.956,322.36249872751745
4,1686015461.54,11.23,580.566,-51.758,6.836,117225.96,320.1959882318401
5,1686015461.54,14.648,355.469,-49.316,-6.348,117225.964,321.6739831542595
6,1686015461.55,11.23,288.086,-34.668,-14.648,117225.968,330.7483685968763
7,1686015461.55,9.766,359.863,-33.691,-16.602,117225.971,327.5782208198614
8,1686015461.55,6.348,-129.883,-62.5,-4.395,117225.975,328.18611950265216
9,1686015461.56,-0.488,-694.336,-40.039,-2.93,117225.979,328.1425092743434
10,1686015461.56,-0.977,313.477,-10.742,-22.461,117225.983,325.73271493030506
11,1686015461.57,8.789,831.055,-44.434,-18.066,117225.987,323.6685998330127
12,1686015461.6,17.09,604.004,-15.137,-9.277,117226.021,325.48342976765963
13,1686015461.6,18.555,878.418,-6.836,-16.602,117226.025,330.4027684108448
14,1686015461.61,20.996,917.48,-42.48,-23.926,117226.029,327.89778730813003
15,1686015461.61,32.715,674.805,-46.875,-14.16,117226.033,324.8115428642046
16,1686015461.61,9.277,401.855,-11.719,-18.066,117226.047,324.9773170813377
17,1686015461.62,38.574,597.656,-26.367,-7.324,117226.037,318.95169041984167
18,1686015461.62,9.277,917.969,-23.926,-10.254,117226.051,326.0120788191386
19,1686015461.62,24.902,535.156,-41.016,-7.324,117226.041,319.78882221693084
20,1686015461.62,7.324,849.121,-58.594,-13.672,117226.055,326.49286834546217
21,1686015461.62,13.672,484.375,-43.457,-13.672,117226.045,325.1493743670695
22,1686015461.62,4.883,443.848,-52.734,-19.043,117226.059,319.09273750991997
23,1686015461.63,12.695,271.973,-41.016,-12.695,117226.049,325.20777328501947
24,1686015461.63,10.254,551.758,-26.855,-14.648,117226.063,321.5695974863272
25,1686015461.63,24.902,-67.383,10.254,-2.441,117226.052,318.28456117170595
26,1686015461.63,16.113,590.82,-15.625,-7.812,117226.067,322.36331953591906
27,1686015461.64,31.738,590.82,0.0,-19.531,117226.056,317.83449202964647
28,1686015461.64,11.23,377.93,-41.016,-15.625,117226.071,323.37012569166916
29,1686015461.64,26.367,724.121,-55.664,-31.738,117226.06,324.16021985051225
30,1686015461.64,7.324,41.504,-22.949,-22.461,117226.075,325.0096789705608
31,1686015461.64,17.578,279.297,-56.641,-28.32,117226.064,324.5971794992144
32,1686015461.64,12.207,410.645,0.0,-26.855,117226.079,319.7612386781857
33,1686015461.65,11.719,912.598,-32.715,-25.879,117226.083,328.07370444871646
34,1686015461.65,6.348,734.863,-56.152,-25.879,117226.086,316.0997839904581
35,1686015461.66,3.906,314.453,12.207,-36.133,117226.09,323.4652709020427
36,1686015461.66,3.906,406.738,-5.371,-33.203,117226.085,327.6406308449495
37,1686015461.66,14.648,516.602,-20.02,-27.832,117226.089,324.8821607021787
38,1686015461.67,22.461,636.719,-54.688,-30.273,117226.092,318.4880664033071
39,1686015461.67,15.625,-326.66,-96.68,-31.25,117226.096,323.4700550408445
40,1686015461.68,6.836,-790.527,15.625,-32.715,117226.1,320.53441481850643
41,1686015461.68,17.09,253.906,21.973,-30.273,117226.104,322.8982798156818
42,1686015461.68,24.902,378.418,-42.48,-12.695,117226.108,327.95745668054917
43,1686015461.69,11.719,-14.648,29.297,-9.766,117226.112,326.25364112089557
44,1686015461.69,3.906,631.836,18.066,-24.902,117226.116,322.6340511767617
45,1686015461.7,11.23,955.078,-45.41,-19.531,117226.12,326.4314554140773
46,1686015461.7,19.043,622.559,-37.598,-11.719,117226.124,320.9868724487134
47,1686015461.7,12.207,851.074,-34.668,-25.879,117226.138,325.0228406201319
48,1686015461.7,15.625,666.504,-31.25,-14.648,117226.128,327.33487247367714
49,1686015461.71,9.277,788.086,-33.691,-24.414,117226.142,319.57426332909273
50,1686015461.71,17.09,534.668,-40.527,-3.418,117226.146,325.8336602353669
51,1686015461.72,15.625,500.977,-32.227,-2.93,117226.15,325.1658543075213
52,1686015461.72,-0.977,545.41,-35.645,-20.02,117226.154,323.50416382162246
53,1686015461.72,-6.348,405.273,-40.039,-21.973,117226.158,316.9411938176209
54,1686015461.73,0.0,-196.777,-73.242,-8.789,117226.162,327.4358017801124
55,1686015461.73,4.395,-796.387,-29.297,-0.977,117226.165,309.0875643432196
56,1686015461.73,-7.812,174.316,19.531,-20.02,117226.169,319.8563354782462
57,1686015461.74,-17.09,758.789,-40.527,-34.668,117226.173,320.62817809283206
58,1686015461.74,-14.648,511.23,1.953,-26.367,117226.177,315.48155388797886
59,1686015461.75,-10.254,827.637,23.438,-14.16,117226.181,318.76904286481926
60,1686015461.76,-12.695,958.008,-45.898,-22.461,117226.185,320.9161367989855
61,1686015461.77,-22.461,663.086,-59.082,-37.598,117226.189,317.93118027593096
62,1686015461.77,-16.113,492.188,-10.742,-26.855,117226.193,317.7235374686446
63,1686015461.78,-2.93,774.414,-16.113,-14.16,117226.197,318.0210822239323
64,1686015461.78,-1.465,932.617,-43.457,-20.996,117226.201,318.406330617717
65,1686015461.78,-11.23,334.961,-41.992,-28.809,117226.205,321.5242196341459
66,1686015461.79,-16.602,-313.477,21.973,-27.832,117226.209,317.5818652946179
67,1686015461.79,-6.836,218.75,24.902,-24.414,117226.213,313.08025993484415
68,1686015461.8,0.977,888.184,-48.34,-29.785,117226.216,313.26932259008316
69,1686015461.8,-0.488,464.844,-62.5,-30.273,117226.22,320.27798751367567
70,1686015461.8,-3.906,5.859,15.137,-16.113,117226.224,316.03873300126884
71,1686015461.81,-1.465,604.492,9.766,-12.695,117226.228,319.5400962525473
72,1686015461.81,6.348,832.031,-37.598,-4.883,117226.229,319.0303106122719
73,1686015461.81,0.488,476.562,-65.918,-11.719,117226.233,317.6115690730193
74,1686015461.82,-3.418,453.613,-44.922,-28.809,117226.237,323.8285333648633
75,1686015461.82,7.324,661.133,-2.93,-26.855,117226.241,318.41775053302166
76,1686015461.82,9.766,671.875,-47.363,-21.484,117226.245,323.8856877112844
77,1686015461.83,-0.488,78.613,-97.168,-26.367,117226.249,320.60388142078824
78,1686015461.83,-15.625,-99.609,-34.18,-43.945,117226.253,315.2242872116376
79,1686015461.84,-16.602,326.172,9.277,-47.363,117226.257,323.8737941687716
80,1686015461.84,-9.766,613.281,-46.875,-41.992,117226.26,320.91846498896166
81,1686015461.84,-14.16,-210.938,-64.941,-38.086,117226.264,310.9855382839996
82,1686015461.85,-30.273,-562.5,40.039,-40.039,117226.268,312.234505162027
83,1686015461.85,-38.086,514.648,12.207,-41.504,117226.272,311.73942159813555
84,1686015461.86,-25.391,691.895,-50.293,-26.367,117226.288,322.39681770076277
85,1686015461.86,-13.184,493.652,-5.371,-18.555,117226.292,316.16737546031317
86,1686015461.86,-16.113,702.148,-8.301,-24.902,117226.296,314.5695930711183
87,1686015461.87,-19.531,713.379,-28.32,-31.25,117226.3,317.8119400425209
88,1686015461.87,-25.879,533.203,-44.434,-27.344,117226.304,307.27776738705177
89,1686015461.88,-21.484,239.258,-44.922,-21.484,117226.307,312.1157282765351
90,1686015461.88,-14.16,270.508,-18.066,-31.25,117226.311,315.9390227998631
91,1686015461.88,-21.484,662.598,-25.879,-42.969,117226.315,320.02287109703434
92,1686015461.89,-19.043,335.449,-48.828,-42.48,117226.319,311.9547419136204
93,1686015461.89,-13.184,-229.004,20.996,-32.227,117226.323,313.47030877941114
94,1686015461.89,-15.137,382.812,12.207,-37.598,117226.327,308.8846226026453
95,1686015461.9,-18.066,460.449,-53.223,-55.664,117226.331,312.6625115738793
96,1686015461.9,-12.695,-15.625,-50.781,-58.594,117226.319,320.5399004631984
97,1686015461.9,-11.23,243.652,-2.441,-61.035,117226.323,316.15740733749016
98,1686015461.91,-16.113,735.352,-14.648,-68.848,117226.327,314.2630692684254
99,1686015461.91,-17.09,616.699,-52.734,-63.477,117226.331,321.12275564792924
100,1686015461.91,-10.742,155.762,-56.152,-53.711,117226.335,319.49601213008515
101,1686015461.92,-13.184,84.961,-35.156,-42.969,117226.339,321.6834653934946
102,1686015461.92,-20.02,248.047,-17.578,-41.992,117226.343,320.88772758280123
103,1686015461.92,-15.137,279.297,-37.109,-52.246,117226.347,315.307120836089
104,1686015461.93,-14.16,-442.383,-71.289,-47.363,117226.35,319.2277358808735
105,1686015461.93,-17.09,-858.887,5.371,-34.18,117226.354,315.3573655337295
106,1686015461.94,-19.043,312.5,19.531,-36.621,117226.358,313.8340317661277
107,1686015461.94,-19.531,610.352,-48.828,-32.227,117226.362,315.7278632032096
108,1686015461.95,-15.625,209.961,-11.23,-32.715,117226.369,316.820089685045
109,1686015461.95,-13.672,312.988,-7.324,-36.621,117226.373,318.79198150608744
110,1686015461.95,-10.254,451.172,12.207,-33.691,117226.377,313.81471214209984
111,1686015461.96,-6.348,432.617,-32.227,-30.273,117226.381,308.75773650013184
