,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686880132.2,-9.277,368.164,-18.066,43.945,1360.098,384.5257463547386
1,1686880132.2,-14.16,-25.391,-90.82,6.836,1360.102,370.86157104975155
2,1686880132.21,-33.203,-783.203,-83.984,-64.453,1360.106,384.43294769392327
3,1686880132.21,-38.574,-308.594,2.441,-56.641,1360.11,376.8121756952528
4,1686880132.22,-7.812,565.43,-10.742,14.16,1360.114,365.5679328188423
5,1686880132.22,1.465,88.867,-81.055,18.555,1360.118,374.3923854602778
6,1686880132.22,-27.344,-720.703,-61.035,-62.012,1360.122,383.1698568381756
7,1686880132.23,-39.551,-28.32,-6.348,-83.008,1360.126,376.8498131438749
8,1686880132.23,-15.625,583.008,-42.969,-9.277,1360.13,377.457266352702
9,1686880132.23,3.906,274.902,-76.66,24.902,1360.133,381.52822611644075
10,1686880132.24,-11.719,114.258,-57.617,-41.504,1360.137,367.1020586865141
11,1686880132.24,-34.668,251.465,-50.293,-82.52,1360.141,374.4664036468801
12,1686880132.25,-20.996,275.391,-55.664,-19.531,1360.153,372.0658061274075
13,1686880132.25,-0.488,17.578,-68.359,29.297,1360.157,367.1235110997135
14,1686880132.26,-11.719,41.504,-54.688,-29.297,1360.161,378.7705778791858
15,1686880132.26,-28.809,12.207,-63.477,-75.684,1360.165,379.3033603897769
16,1686880132.26,-27.344,-174.316,-76.66,-32.715,1360.169,376.193117362054
17,1686880132.27,-3.418,-510.254,-99.609,36.133,1360.173,373.8502473681857
18,1686880132.27,-3.906,-793.945,-37.109,9.766,1360.177,384.4573463140415
19,1686880132.28,-40.039,87.891,1.465,-79.102,1360.181,375.7028685760756
20,1686880132.28,-41.016,352.051,-56.152,-58.105,1360.185,383.82533951794505
21,1686880132.28,-10.254,33.691,-51.27,22.461,1360.189,381.9890679837385
22,1686880132.29,-7.812,242.188,-38.086,16.113,1360.192,370.15632370015027
23,1686880132.29,-27.832,336.914,-57.617,-50.781,1360.196,380.2066708131104
24,1686880132.3,-32.227,-41.504,-84.961,-57.129,1360.2,372.7422839904584
25,1686880132.31,-16.113,-418.945,-33.691,12.207,1360.204,360.52648239235987
26,1686880132.31,-4.883,7.324,-5.371,34.18,1360.208,368.4443733513066
