timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1666057274.007,-98.145,132.812,-67.871,-100.586,828.905
1666057274.011,-145.508,-421.875,-63.965,-113.770,828.909
1666057274.015,-8.301,-139.160,-45.410,-15.625,828.912
1666057274.019,80.078,519.043,-49.316,28.809,828.916
1666057274.023,-36.133,364.258,-55.176,-48.828,828.920
1666057274.027,-144.531,-730.957,-55.176,-101.562,828.924
1666057274.031,-70.312,-708.984,-56.152,-43.457,828.928
1666057274.034,56.641,519.043,-48.828,19.043,828.932
1666057274.038,-15.137,414.062,-39.062,-43.945,828.936
1666057274.042,-158.691,-502.930,-32.715,-121.094,828.940
1666057274.046,-102.539,-213.379,-43.945,-79.590,828.944
1666057274.050,62.500,536.133,-55.176,13.184,828.948
1666057274.065,34.668,398.926,-48.340,-13.184,828.951
1666057274.069,-126.465,-239.746,-53.711,-116.699,828.955
1666057274.073,-131.348,-288.086,-49.316,-105.469,828.958
1666057274.077,24.902,26.855,-41.504,12.695,828.962
1666057274.081,63.965,47.363,-43.457,37.598,828.966
1666057274.085,-86.426,-765.137,-45.898,-72.754,828.970
1666057274.089,-152.832,-893.066,-47.363,-122.070,828.974
1666057274.092,-20.508,-18.066,-29.785,-30.762,828.978
1666057274.096,71.289,235.352,-44.434,26.855,828.982
1666057274.100,-48.828,-727.539,-64.941,-50.781,828.986
1666057274.104,-138.184,-546.387,-51.270,-113.281,828.990
1666057274.108,-52.734,122.070,-59.570,-55.176,828.994
1666057274.111,80.566,293.457,-56.152,35.156,829.011
1666057274.115,17.090,237.305,-35.156,-20.508,829.015
1666057274.119,-139.160,-113.770,-37.598,-115.234,829.019
1666057274.123,-105.957,-137.695,-51.758,-75.684,829.023
1666057274.127,61.523,111.816,-30.762,32.227,829.027
1666057274.131,52.246,4.395,-11.230,12.207,829.031
1666057274.135,-100.586,-356.445,-39.551,-85.938,829.035
1666057274.138,-121.582,-400.391,-46.875,-86.914,829.039
1666057274.142,14.648,-688.965,-44.922,2.930,829.042
1666057274.146,77.637,-404.297,-42.969,34.180,829.046
1666057274.150,-55.664,172.852,-38.574,-72.266,829.050
1666057274.154,-141.602,-291.504,-33.203,-123.047,829.054
1666057274.186,-28.809,-588.379,-25.391,-24.902,829.075
1666057274.190,79.102,358.887,-30.762,38.086,829.079
1666057274.194,-32.715,388.672,-33.203,-48.828,829.083
1666057274.198,-150.391,-609.863,-28.809,-111.816,829.087
1666057274.202,-35.645,-643.066,-22.461,-16.602,829.091
1666057274.206,93.262,-9.766,-16.602,51.758,829.095
1666057274.210,15.625,132.812,-21.973,-15.625,829.099
1666057274.213,-144.043,-403.809,-43.945,-117.676,829.103
1666057274.217,-125.977,-705.566,-18.066,-88.379,829.106
1666057274.221,32.715,178.711,7.812,26.367,829.110
1666057274.225,50.293,394.043,-7.324,16.113,829.114
1666057274.229,-97.168,-474.121,-22.949,-99.121,829.118
1666057274.201,-142.578,-763.184,-19.531,-113.281,829.087
1666057274.205,5.859,172.363,-0.488,-3.418,829.090
1666057274.209,83.496,608.887,7.324,42.969,829.094
1666057274.213,-44.922,-97.656,6.348,-45.898,829.098
1666057274.217,-142.090,-375.977,-5.859,-113.770,829.102
1666057274.221,-45.898,-118.652,-18.066,-39.551,829.106
1666057274.225,73.730,84.473,-16.113,37.109,829.110
1666057274.228,-26.367,-327.637,-20.508,-32.715,829.114
1666057274.232,-147.949,-445.312,-39.062,-110.840,829.118
1666057274.236,-67.871,56.152,-32.227,-52.734,829.122
