timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1664735761.179,-22.949,-261.230,-9.766,-20.996,6669.229
1664735761.183,-3.418,-106.445,-8.789,-28.809,6669.233
1664735761.187,-36.621,-279.297,-20.020,-41.016,6669.237
1664735761.191,-66.406,-517.578,-10.742,-34.180,6669.240
1664735761.195,-42.969,-354.004,-6.836,-18.555,6669.244
1664735761.199,-15.625,-405.273,-23.438,-35.645,6669.248
1664735761.203,-21.973,-735.352,-17.578,-49.316,6669.252
1664735761.206,-61.523,-915.039,-17.090,-35.156,6669.256
1664735761.210,-50.781,-869.629,-16.113,-28.320,6669.260
1664735761.214,-7.324,-541.504,-14.160,-27.344,6669.264
1664735761.218,-11.230,-625.000,-19.043,-35.156,6669.268
1664735761.222,-53.711,-745.117,-9.766,-44.922,6669.272
1664735761.225,-71.289,-317.871,-24.414,-48.340,6669.274
1664735761.229,-35.645,-335.938,-26.367,-41.016,6669.278
1664735761.233,-12.695,-758.789,-33.203,-43.945,6669.282
1664735761.236,-35.156,-812.988,-32.227,-48.828,6669.286
1664735761.240,-74.219,-401.367,-24.902,-43.457,6669.290
1664735761.244,-75.684,-179.688,-20.020,-39.551,6669.294
1664735761.248,-45.898,-556.152,-32.227,-38.574,6669.298
1664735761.252,-37.598,-952.148,-34.668,-38.086,6669.302
1664735761.262,-55.176,-676.270,-14.160,-40.039,6669.314
1664735761.266,-32.227,-257.812,-21.973,-20.508,6669.318
1664735761.270,10.742,-534.668,-43.945,-20.508,6669.322
1664735761.274,5.859,-709.961,-36.133,-29.785,6669.326
1664735761.278,-22.949,-406.250,-29.297,-29.785,6669.330
1664735761.282,-38.574,-482.910,-37.598,-37.598,6669.334
1664735761.286,-21.484,-778.320,-40.039,-33.691,6669.338
1664735761.289,1.953,-962.402,-37.598,-33.691,6669.341
1664735761.293,-18.066,-560.059,-30.762,-42.969,6669.345
1664735761.297,-43.457,-312.012,-45.898,-41.992,6669.349
1664735761.301,-16.113,-637.207,-50.781,-29.297,6669.353
1664735761.305,13.672,-572.266,-32.227,-22.461,6669.357
1664735761.314,-11.230,-257.812,-44.434,-29.785,6669.364
1664735761.318,-48.340,-402.344,-46.387,-32.715,6669.368
1664735761.322,-34.668,-605.957,-35.645,-25.391,6669.372
1664735761.326,3.906,-428.223,-34.180,-14.160,6669.376
1664735761.330,1.953,-294.922,-30.273,-22.949,6669.380
1664735761.334,-41.016,-674.316,-41.504,-29.297,6669.384
1664735761.338,-39.062,-1000.000,-39.551,0.977,6669.388
1664735761.341,4.883,-596.680,-24.902,6.836,6669.391
1664735761.345,14.160,-156.250,-31.250,-3.906,6669.395
1664735761.349,-27.344,-510.254,-32.715,-5.371,6669.399
1664735761.353,-40.039,-498.535,-32.227,-10.254,6669.403
1664735761.357,-2.441,-145.996,-38.574,-11.719,6669.407
1664735761.359,12.695,-228.516,-45.898,-17.090,6669.409
1664735761.363,-15.137,-539.551,-48.828,-20.508,6669.413
1664735761.367,-47.363,-477.539,-39.551,-21.484,6669.417
1664735761.371,-23.438,-105.957,-27.832,-13.184,6669.421
1664735761.375,12.695,-227.051,-27.344,-10.742,6669.425
1664735761.379,-8.301,-738.281,-39.062,-24.902,6669.429
1664735761.383,-47.363,-895.020,-36.621,-29.297,6669.433
1664735761.386,-32.715,-658.203,-36.621,-20.020,6669.437
1664735761.390,2.441,-582.520,-32.715,-21.484,6669.441
1664735761.394,-7.812,-867.188,-37.109,-19.043,6669.444
1664735761.398,-50.781,-875.977,-31.738,-19.531,6669.448
1664735761.402,-42.480,-214.844,-19.043,-18.555,6669.452
1664735761.404,-2.441,-164.062,-34.180,-7.324,6669.454
1664735761.408,-1.953,-736.328,-23.438,-14.160,6669.458
1664735761.412,-30.273,-613.281,-15.137,-23.926,6669.462
1664735761.416,-44.434,-116.699,-15.137,-24.414,6669.466
1664735761.420,-18.066,-233.398,-20.996,-16.113,6669.470
1664735761.424,1.953,-748.535,-34.180,-20.508,6669.474
1664735761.428,-22.461,-684.570,-21.973,-29.297,6669.477
1664735761.431,-52.246,-399.414,-13.672,-17.578,6669.481
1664735761.435,-37.109,-625.488,-22.949,-3.906,6669.485
1664735761.439,-14.160,-970.703,-24.902,-6.836,6669.489
1664735761.443,-18.555,-572.754,-12.207,-21.484,6669.493
1664735761.447,-50.781,-242.676,-16.113,-27.832,6669.497
1664735761.448,-44.434,-413.086,-17.090,-14.648,6669.497
1664735761.452,7.324,-312.988,-11.719,-8.789,6669.501
1664735761.456,2.930,-204.590,-17.090,-24.902,6669.505
1664735761.460,-45.410,-280.273,-20.996,-33.691,6669.509
1664735761.464,-52.246,-399.414,-15.625,-15.137,6669.513
1664735761.468,-10.742,-503.906,-16.602,-8.789,6669.517
1664735761.472,4.395,-596.191,-33.203,-27.832,6669.521
1664735761.475,-31.738,-673.828,-25.879,-36.133,6669.525
1664735761.479,-62.988,-881.348,-21.484,-25.391,6669.529
1664735761.483,-38.086,-856.445,-15.625,-13.184,6669.532
1664735761.487,-2.441,-516.113,-2.441,-20.020,6669.536
1664735761.491,-21.484,-594.727,-13.184,-33.691,6669.540
1664735761.494,-53.223,-642.090,-21.484,-24.902,6669.544
1664735761.498,-32.715,-209.473,-15.625,-13.184,6669.548
1664735761.502,14.648,18.555,-20.508,-15.625,6669.552
1664735761.506,7.324,-368.164,-24.902,-15.137,6669.556
1664735761.510,-50.293,-553.711,-12.695,-14.648,6669.560
1664735761.514,-56.641,-462.402,-5.859,-13.672,6669.563
1664735761.518,-11.230,-310.059,-9.277,-18.066,6669.567
1664735761.521,2.930,-529.297,-18.066,-24.902,6669.571
1664735761.525,-39.062,-883.301,-12.695,-15.137,6669.575
1664735761.529,-45.410,-312.500,11.719,-7.324,6669.579
1664735761.533,0.488,29.297,12.207,-14.160,6669.583
1664735761.537,11.230,-348.633,-11.719,-19.043,6669.587
1664735761.540,-26.367,-561.523,-23.926,-28.320,6669.602
1664735761.544,-50.781,-426.758,-12.695,-23.438,6669.606
1664735761.548,-23.926,-155.273,-7.812,-21.973,6669.610
1664735761.552,-5.859,-513.184,-16.113,-29.297,6669.614
1664735761.556,-19.043,-759.277,-9.766,-31.250,6669.618
1664735761.560,-44.434,-507.812,-12.207,-32.715,6669.622
1664735761.564,-38.574,-493.164,-14.160,-28.809,6669.626
1664735761.567,-1.953,-764.648,-20.020,-22.949,6669.630
1664735761.571,-8.789,-939.453,-20.020,-19.531,6669.634
1664735761.575,-53.711,-424.805,-7.324,-36.133,6669.637
1664735761.579,-49.316,-206.543,-21.973,-34.668,6669.641
1664735761.583,0.488,-314.941,-29.297,-25.391,6669.645
1664735761.584,3.418,-244.629,-26.367,-30.762,6669.634
1664735761.588,-40.527,-162.598,-24.902,-34.180,6669.638
1664735761.592,-57.129,-334.961,-24.414,-24.414,6669.642
1664735761.596,-30.273,-571.777,-14.160,-14.160,6669.646
1664735761.600,5.371,-446.289,2.930,-6.836,6669.649
1664735761.604,-11.719,-557.617,-11.230,-15.137,6669.653
1664735761.608,-57.129,-812.988,-23.926,-22.461,6669.657
1664735761.611,-38.574,-922.363,-13.672,-12.695,6669.661
1664735761.615,8.301,-528.809,-6.348,-10.742,6669.665
1664735761.619,12.207,-145.020,-12.695,-15.137,6669.669
1664735761.623,-47.852,-591.797,-11.230,-37.109,6669.673
1664735761.627,-52.246,-659.180,2.441,-40.039,6669.677
1664735761.628,-1.465,-151.855,-1.953,-31.250,6669.679
1664735761.632,3.418,-229.004,-12.695,-32.227,6669.683
1664735761.636,-42.969,-539.062,-12.695,-26.855,6669.687
1664735761.640,-42.969,-378.418,-5.371,-17.578,6669.691
1664735761.644,6.836,-93.262,-13.672,-13.672,6669.694
1664735761.648,6.348,-481.934,-24.902,-24.414,6669.698
1664735761.652,-36.621,-910.156,-24.902,-21.484,6669.702
1664735761.655,-52.246,-914.062,-11.719,-10.742,6669.706
1664735761.659,-16.602,-486.816,-2.441,-5.371,6669.710
1664735761.663,11.230,-292.969,-14.648,-5.859,6669.714
1664735761.667,-17.578,-787.598,-21.973,-21.484,6669.718
1664735761.671,-45.410,-645.996,-10.742,-28.320,6669.722
1664735761.674,-15.625,-34.668,-2.441,-10.742,6669.784
1664735761.678,10.254,-229.492,-8.789,-2.930,6669.788
1664735761.682,-5.859,-577.637,-14.160,-24.414,6669.792
1664735761.686,-42.480,-394.531,-20.020,-39.551,6669.796
1664735761.690,-41.016,-145.508,-31.738,-27.832,6669.799
1664735761.694,-23.438,-517.578,-33.691,-22.949,6669.803
1664735761.698,-9.766,-975.586,-13.672,-24.902,6669.807
1664735761.701,-28.809,-585.938,3.906,-18.066,6669.811
1664735761.705,-43.945,-266.113,-7.812,-12.207,6669.815
1664735761.709,-24.414,-676.758,-23.438,-11.719,6669.819
1664735761.713,-0.488,-793.945,-12.695,-6.836,6669.823
1664735761.717,11.230,-331.055,-5.859,10.742,6669.827
1664735761.739,-3.906,-168.945,-13.672,7.812,6669.793
1664735761.743,3.418,-330.078,-12.695,-5.371,6669.797
1664735761.747,33.691,-376.465,-19.043,-8.789,6669.801
1664735761.751,7.324,-278.320,-29.297,-15.625,6669.805
1664735761.755,-51.270,-279.785,-32.227,-28.809,6669.808
1664735761.759,-62.500,-570.312,-28.809,-30.762,6669.812
1664735761.763,-24.902,-767.090,-24.414,-18.066,6669.816
1664735761.766,-7.324,-705.078,-25.391,-18.555,6669.820
1664735761.770,-50.781,-597.168,-21.484,-18.066,6669.824
1664735761.774,-51.270,-560.547,-10.254,-13.184,6669.828
1664735761.778,-8.789,-471.191,-15.625,-14.160,6669.832
1664735761.782,-13.672,-518.066,-22.949,-21.484,6669.836
1664735761.795,-38.086,-665.527,-9.277,-34.668,6669.846
1664735761.799,-39.062,-636.719,-6.348,-32.715,6669.850
1664735761.803,-8.789,-337.891,3.418,-19.531,6669.854
1664735761.807,6.348,-238.770,0.977,-19.043,6669.858
1664735761.811,-26.367,-574.219,-12.695,-31.738,6669.862
1664735761.815,-66.406,-898.926,-20.996,-34.180,6669.866
1664735761.819,-42.969,-584.473,-23.926,-32.227,6669.869
1664735761.822,-9.766,-263.672,-28.320,-37.598,6669.873
1664735761.826,-23.926,-611.816,-42.969,-34.180,6669.877
1664735761.830,-70.801,-1000.000,-63.477,-29.785,6669.881
1664735761.834,-72.754,-985.352,-51.270,-23.438,6669.885
1664735761.838,-32.227,-522.949,-45.410,-25.391,6669.889
1664735761.825,-29.297,-483.887,-63.477,-42.480,6669.876
1664735761.829,-64.453,-713.379,-57.617,-31.250,6669.880
1664735761.833,-61.523,-425.781,-59.082,-21.973,6669.884
1664735761.837,-7.812,-136.230,-63.965,-28.320,6669.888
1664735761.841,6.348,-575.195,-44.922,-21.973,6669.892
1664735761.845,-32.227,-958.008,-44.434,-31.250,6669.896
1664735761.849,-60.059,-666.016,-53.223,-36.621,6669.900
1664735761.852,-26.855,-478.516,-53.223,-24.902,6669.904
1664735761.856,9.766,-649.414,-46.875,-31.250,6669.908
1664735761.860,-3.906,-541.504,-39.062,-30.762,6669.912
1664735761.864,-34.180,-260.742,-42.969,-24.902,6669.915
1664735761.868,-16.113,-201.172,-44.922,-27.832,6669.919
1664735761.869,12.695,-692.871,-55.176,-18.066,6669.919
1664735761.873,-11.230,-1000.000,-48.828,-20.020,6669.923
1664735761.877,-42.969,-460.449,-32.715,-31.738,6669.927
1664735761.881,-24.902,-206.055,-37.109,-19.043,6669.931
1664735761.885,1.465,-540.039,-38.574,-16.113,6669.934
1664735761.889,-8.301,-707.031,-36.621,-30.273,6669.938
1664735761.893,-32.715,-464.844,-29.297,-37.598,6669.942
1664735761.896,-36.133,-389.160,-38.574,-25.879,6669.946
1664735761.900,-6.348,-913.574,-39.551,-14.648,6669.950
