timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1666057817.517,69.824,-462.402,-109.863,37.598,1372.404
1666057817.521,-25.391,-10.254,-119.629,-35.645,1372.408
1666057817.525,-25.391,-44.922,-108.398,-20.020,1372.412
1666057817.529,66.895,309.082,-94.238,34.668,1372.415
1666057817.533,85.449,802.734,-99.121,30.762,1372.419
1666057817.537,-3.906,134.766,-115.723,-22.461,1372.423
1666057817.541,-53.711,-535.156,-113.770,-31.250,1372.427
1666057817.544,19.531,-807.129,-100.586,29.297,1372.431
1666057817.548,81.055,162.109,-100.586,52.246,1372.435
1666057817.552,7.812,649.414,-118.164,-9.766,1372.439
1666057817.556,-60.059,-169.922,-122.559,-42.969,1372.443
1666057817.560,-15.625,-64.453,-114.258,-8.301,1372.447
1666057817.563,61.035,805.664,-114.258,32.227,1372.463
1666057817.567,23.926,756.348,-113.770,-0.488,1372.467
1666057817.571,-58.594,-232.910,-116.211,-45.898,1372.471
1666057817.575,-28.320,-226.074,-107.910,-15.625,1372.475
1666057817.579,70.312,713.379,-97.656,41.992,1372.478
1666057817.583,62.988,533.691,-107.910,27.832,1372.482
1666057817.587,-29.785,-223.633,-110.840,-22.461,1372.486
1666057817.590,-39.062,-204.102,-104.492,-17.090,1372.490
1666057817.594,51.270,188.477,-97.656,35.156,1372.494
1666057817.598,91.309,485.352,-100.586,48.828,1372.498
1666057817.602,-0.488,-400.391,-107.422,4.883,1372.502
1666057817.606,-53.223,-1000.000,-108.398,-11.719,1372.506
1666057817.592,18.555,67.871,-106.445,20.508,1372.494
1666057817.596,89.844,877.930,-112.793,43.945,1372.498
1666057817.600,20.996,387.695,-120.117,-0.488,1372.502
1666057817.604,-60.059,26.855,-116.699,-35.645,1372.506
1666057817.608,-13.184,268.066,-111.816,0.000,1372.509
1666057817.612,72.266,462.402,-109.375,45.410,1372.513
1666057817.616,40.039,166.504,-117.188,12.207,1372.517
1666057817.619,-49.805,-3.418,-118.652,-41.504,1372.521
1666057817.623,-41.504,232.910,-108.398,-20.020,1372.525
1666057817.627,67.383,396.484,-104.004,40.039,1372.529
1666057817.631,76.172,-79.102,-101.074,45.410,1372.533
1666057817.635,-35.645,-122.559,-104.492,-11.230,1372.537
1666057817.667,-60.547,-200.195,-108.887,-17.090,1372.553
1666057817.671,28.320,-93.750,-112.305,36.621,1372.557
1666057817.675,76.660,312.012,-107.422,55.664,1372.561
1666057817.679,-0.488,406.738,-101.562,7.812,1372.565
1666057817.683,-59.082,22.949,-112.305,-16.602,1372.569
1666057817.687,8.301,-208.496,-116.699,24.414,1372.573
1666057817.691,81.055,387.207,-111.328,49.316,1372.577
1666057817.694,21.484,514.648,-112.305,4.883,1372.581
1666057817.698,-57.617,-221.191,-118.652,-36.621,1372.585
1666057817.702,-26.855,-816.406,-122.070,-7.324,1372.588
1666057817.706,60.547,-330.078,-115.723,38.086,1372.592
1666057817.710,54.199,683.594,-118.164,9.277,1372.596
1666057817.697,-39.551,196.777,-123.047,-36.133,1372.584
1666057817.701,-45.898,-206.543,-120.117,-27.344,1372.588
1666057817.705,52.246,385.254,-110.840,25.879,1372.592
1666057817.709,71.777,769.531,-102.051,22.461,1372.596
1666057817.713,-22.949,202.148,-108.398,-35.156,1372.600
1666057817.717,-61.035,-685.547,-116.211,-24.902,1372.604
1666057817.721,23.438,-42.480,-102.539,24.414,1372.608
1666057817.724,84.961,943.848,-95.703,32.715,1372.612
1666057817.728,17.578,428.711,-106.445,-10.254,1372.615
1666057817.732,-41.992,-281.738,-108.398,-28.320,1372.619
1666057817.736,6.348,191.895,-100.586,16.602,1372.623
1666057817.740,74.707,903.320,-94.238,51.270,1372.627
1666057817.742,34.180,313.477,-99.121,25.879,1372.629
1666057817.746,-34.668,-640.625,-102.051,-4.883,1372.632
1666057817.750,-2.930,8.301,-95.215,19.531,1372.636
1666057817.754,91.309,792.969,-90.820,70.312,1372.640
1666057817.758,81.543,429.688,-103.027,46.387,1372.644
1666057817.762,-18.555,-271.973,-106.934,-11.719,1372.648
1666057817.766,-29.297,-401.367,-103.516,-3.906,1372.652
1666057817.769,71.777,184.082,-98.145,45.898,1372.656
1666057817.773,104.004,-24.902,-91.309,62.988,1372.660
1666057817.777,11.719,-941.406,-92.773,12.207,1372.664
1666057817.781,-35.156,-366.699,-96.191,-17.578,1372.668
1666057817.785,43.457,418.457,-102.051,36.133,1372.671
1666057817.787,109.375,615.234,-103.516,64.941,1372.674
1666057817.791,32.715,511.719,-109.375,5.859,1372.678
1666057817.795,-44.922,85.938,-118.652,-37.598,1372.681
1666057817.799,1.953,161.133,-111.816,3.418,1372.685
1666057817.803,91.797,615.234,-102.539,50.781,1372.689
1666057817.807,27.832,400.879,-117.188,7.324,1372.693
1666057817.811,-72.266,-244.141,-125.000,-52.734,1372.697
1666057817.814,-37.598,-384.766,-115.234,-18.066,1372.701
1666057817.818,62.988,-519.043,-104.492,53.223,1372.705
1666057817.822,71.777,210.938,-98.633,39.551,1372.709
1666057817.826,-17.578,473.145,-101.074,-19.531,1372.713
1666057817.830,-42.969,-96.680,-105.957,-17.090,1372.717
1666057817.832,52.734,375.000,-98.145,47.363,1372.718
1666057817.836,98.145,982.910,-94.727,59.082,1372.722
1666057817.840,8.301,484.375,-100.098,5.371,1372.726
1666057817.844,-47.852,-247.070,-99.609,-13.672,1372.730
1666057817.848,22.461,118.652,-99.121,25.879,1372.734
1666057817.852,91.309,601.074,-111.328,52.246,1372.738
1666057817.856,30.273,208.984,-112.793,5.371,1372.742
1666057817.859,-41.992,-737.305,-106.445,-29.297,1372.746
1666057817.863,-7.324,-726.074,-102.051,9.277,1372.750
1666057817.867,77.148,582.031,-98.633,48.828,1372.753
1666057817.871,48.340,507.812,-100.586,18.555,1372.757
