timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1667149469.735,-161.133,-564.453,-201.172,-242.676,2687.622
1667149469.739,-1.953,-2.441,97.168,50.293,2687.626
1667149469.743,123.535,561.523,246.094,215.820,2687.630
1667149469.747,-3.906,59.082,2.930,-42.480,2687.634
1667149469.751,-150.879,-585.938,-178.711,-251.465,2687.638
1667149469.755,-49.316,-437.012,-75.684,-37.598,2687.642
1667149469.759,131.348,131.348,147.949,238.770,2687.646
1667149469.762,100.586,153.320,59.082,126.953,2687.650
1667149469.766,-76.172,-849.609,-465.332,-131.348,2687.654
1667149469.770,-81.055,-692.383,-187.988,-72.754,2687.658
1667149469.774,95.703,416.992,293.457,209.961,2687.661
1667149469.778,103.516,246.582,43.457,170.410,2687.665
1667149469.795,-83.008,-316.406,-121.094,-161.133,2687.683
1667149469.799,-127.441,-117.188,72.266,-189.941,2687.687
1667149469.803,50.293,149.414,143.555,139.160,2687.690
1667149469.807,121.582,-117.676,-7.324,225.098,2687.694
1667149469.811,-46.875,-426.758,-138.672,-90.332,2687.698
1667149469.815,-156.738,-472.168,-174.805,-228.516,2687.702
1667149469.819,-21.484,-208.496,33.203,41.992,2687.706
1667149469.822,108.398,-287.109,-23.438,228.027,2687.710
1667149469.826,-5.371,-611.816,-184.082,-21.484,2687.714
1667149469.830,-148.926,-141.113,85.449,-257.812,2687.718
1667149469.834,-64.453,42.480,93.750,-59.570,2687.722
1667149469.838,106.934,192.383,155.762,212.891,2687.726
1667149469.825,49.316,272.461,160.645,59.082,2687.712
1667149469.829,-140.137,34.180,62.500,-250.488,2687.716
1667149469.833,-128.418,-175.293,8.789,-162.598,2687.720
1667149469.837,47.363,22.461,79.590,136.230,2687.724
1667149469.841,56.641,163.574,82.520,90.820,2687.728
1667149469.845,-118.164,-319.824,-157.227,-210.449,2687.732
1667149469.849,-161.133,-800.293,-321.289,-231.934,2687.735
1667149469.852,25.879,-398.438,-64.941,88.867,2687.739
1667149469.856,117.676,78.125,108.398,189.941,2687.743
1667149469.860,-34.668,-173.828,-7.812,-108.887,2687.747
1667149469.864,-150.879,-455.078,-137.207,-260.254,2687.751
1667149469.868,-21.484,-1000.000,-454.590,28.320,2687.755
1667149469.870,126.953,-506.836,-82.031,230.469,2687.757
1667149469.874,21.484,244.629,145.020,-6.836,2687.761
1667149469.878,-139.160,-329.590,-148.438,-237.305,2687.765
1667149469.882,-77.148,-167.480,51.270,-62.988,2687.769
1667149469.886,97.656,485.840,231.934,213.867,2687.773
1667149469.890,62.988,185.059,74.219,93.750,2687.777
1667149469.894,-116.211,-668.945,-343.262,-202.148,2687.781
1667149469.897,-122.070,-856.934,-373.535,-145.508,2687.785
1667149469.901,72.266,168.945,180.176,164.551,2687.789
1667149469.905,116.699,579.102,198.242,164.551,2687.793
