timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1667149386.035,-49.805,-81.055,3.906,-117.676,2603.922
1667149386.039,-173.828,-221.680,-18.555,-240.723,2603.926
1667149386.043,31.250,-199.707,22.949,127.441,2603.930
1667149386.047,194.336,-171.875,10.254,327.637,2603.934
1667149386.051,16.602,-203.613,-43.457,-1.953,2603.938
1667149386.055,-166.504,-544.922,-218.262,-262.695,2603.942
1667149386.059,-32.715,-839.355,-307.129,11.230,2603.946
1667149386.062,185.547,-631.348,-114.258,337.402,2603.950
1667149386.066,87.891,-336.426,-28.809,115.234,2603.954
1667149386.070,-143.066,-400.879,-192.871,-250.488,2603.957
1667149386.074,-98.633,-705.078,-275.391,-109.375,2603.961
1667149386.078,149.414,-739.746,-190.918,282.715,2603.965
1667149386.081,154.785,463.379,174.316,241.699,2603.997
1667149386.085,-83.496,-264.648,-166.016,-151.367,2604.001
1667149386.089,-197.266,-758.301,-260.742,-269.531,2604.005
1667149386.092,-10.254,-286.621,23.926,60.547,2604.008
1667149386.096,177.246,428.223,240.723,303.711,2604.012
1667149386.100,23.438,107.910,25.391,0.977,2604.016
1667149386.104,-192.871,-906.250,-469.238,-298.340,2604.020
1667149386.108,-88.867,-642.090,-221.191,-79.102,2604.024
1667149386.110,166.992,452.637,280.762,271.484,2604.012
1667149386.114,100.586,214.355,26.367,108.887,2604.015
1667149386.118,-149.414,-443.848,-238.770,-272.949,2604.019
1667149386.122,-126.953,-208.008,-58.105,-179.688,2604.023
1667149386.126,126.953,372.559,215.820,219.727,2604.027
1667149386.130,152.832,-161.133,-98.145,215.820,2604.031
1667149386.134,-99.121,-827.637,-383.789,-174.316,2604.035
1667149386.137,-183.594,-339.844,-55.176,-255.859,2604.039
1667149386.141,43.945,-40.527,67.383,134.277,2604.043
1667149386.145,167.969,-220.703,-33.203,279.785,2604.047
1667149386.149,-42.969,-384.766,-83.008,-100.098,2604.051
1667149386.153,-199.219,-255.859,-28.320,-310.059,2604.055
1667149386.186,-20.996,105.469,118.652,12.695,2604.073
1667149386.190,177.734,-287.109,-108.398,305.176,2604.077
1667149386.194,25.879,-872.559,-351.562,31.738,2604.081
1667149386.198,-202.637,-348.633,-104.980,-310.059,2604.085
1667149386.202,-106.934,-60.547,4.883,-97.656,2604.089
1667149386.206,138.184,-86.914,22.949,288.086,2604.092
1667149386.210,85.449,-95.703,6.348,149.414,2604.096
1667149386.213,-158.691,-151.855,-54.199,-259.277,2604.100
1667149386.217,-153.320,-296.875,-123.535,-198.242,2604.104
1667149386.221,102.051,-362.793,-91.797,222.168,2604.108
1667149386.225,155.273,-51.758,31.738,237.305,2604.112
1667149386.229,-84.473,-264.648,-151.855,-167.480,2604.116
1667149386.215,-181.152,-805.664,-393.555,-261.719,2604.102
1667149386.219,37.109,-496.094,-156.738,111.328,2604.106
1667149386.223,180.176,250.977,172.363,268.555,2604.110
1667149386.227,-17.090,121.582,-18.066,-76.660,2604.114
1667149386.231,-194.336,-524.902,-256.348,-297.852,2604.118
1667149386.235,-41.016,-635.742,-224.121,1.465,2604.122
1667149386.239,173.828,14.160,86.914,290.039,2604.126
1667149386.242,39.062,225.586,88.379,37.109,2604.129
1667149386.246,-191.895,-557.617,-268.066,-301.758,2604.133
1667149386.250,-115.723,-742.676,-206.055,-136.230,2604.137
1667149386.254,133.789,177.246,145.996,241.211,2604.141
1667149386.258,116.211,419.922,162.598,148.438,2604.145
1667149386.261,-138.672,-487.305,-350.098,-222.656,2604.148
1667149386.265,-164.062,-1000.000,-531.250,-196.289,2604.152
1667149386.269,83.496,-249.023,42.969,179.199,2604.156
1667149386.273,166.992,382.324,148.438,238.281,2604.160
1667149386.277,-67.871,-436.035,-236.328,-138.672,2604.164
1667149386.281,-200.684,-995.605,-328.613,-274.414,2604.168
1667149386.285,3.418,-265.137,20.020,71.289,2604.172
1667149386.288,171.387,337.891,154.785,288.086,2604.176
1667149386.292,-16.113,-463.379,-218.750,-34.668,2604.180
1667149386.296,-201.660,-679.199,-183.105,-294.434,2604.184
1667149386.300,0.977,138.672,121.582,41.992,2604.187
1667149386.304,246.094,379.395,138.184,380.859,2604.191
1667149386.320,107.422,71.777,19.043,127.930,2604.207
1667149386.324,-144.531,-146.973,-12.695,-257.324,2604.211
1667149386.328,-104.004,-16.113,75.195,-146.484,2604.215
1667149386.332,135.254,148.926,113.770,244.141,2604.219
1667149386.336,135.254,-105.957,-38.574,194.336,2604.223
1667149386.340,-112.793,-535.156,-229.004,-206.543,2604.226
1667149386.344,-173.340,-606.445,-223.633,-243.652,2604.230
1667149386.347,60.547,-451.172,-147.949,143.555,2604.234
1667149386.351,165.527,-912.109,-378.906,267.090,2604.238
1667149386.355,-60.547,-787.109,-284.180,-124.023,2604.242
1667149386.359,-206.543,-273.438,-36.621,-321.777,2604.246
1667149386.363,-23.926,-223.145,-27.832,12.695,2604.250
1667149386.351,163.574,170.898,115.234,266.113,2604.237
1667149386.355,6.836,202.637,115.723,-25.391,2604.241
1667149386.359,-209.473,-303.223,-134.277,-328.125,2604.245
1667149386.363,-103.027,-325.195,-92.773,-118.164,2604.249
1667149386.367,116.699,160.156,135.742,205.566,2604.253
1667149386.371,42.480,-107.422,-83.496,47.852,2604.257
1667149386.375,-181.641,-791.016,-324.707,-295.410,2604.261
1667149386.378,-161.621,-706.543,-205.566,-196.777,2604.265
1667149386.382,95.703,89.844,102.539,201.660,2604.268
1667149386.386,138.184,449.219,198.242,195.801,2604.272
1667149386.390,-101.074,-157.715,-111.816,-199.219,2604.276
1667149386.394,-169.922,-998.535,-498.535,-247.559,2604.280
1667149386.396,52.734,-478.027,-136.230,132.324,2604.283
1667149386.400,186.523,444.336,225.098,265.137,2604.286
1667149386.404,-12.207,-146.484,-124.512,-82.520,2604.290
1667149386.408,-172.852,-615.234,-288.086,-284.668,2604.294
1667149386.412,6.836,-105.957,-0.488,34.180,2604.298
1667149386.416,206.055,141.602,131.836,320.801,2604.302
