,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685673005.83,8.789,490.234,225.586,22.949,2226.744,316.41700646714486
1,1685673005.84,6.836,357.91,73.73,29.297,2226.748,319.3524282311695
2,1685673005.84,-41.016,-3.906,-66.406,-45.41,2226.752,313.8823229643687
3,1685673005.84,-57.617,22.461,16.113,-68.848,2226.756,311.84567517007054
4,1685673005.85,-14.16,333.008,167.48,0.0,2226.76,315.6474566145683
5,1685673005.85,-0.488,-49.316,-28.809,29.297,2226.764,311.8125755755242
6,1685673005.86,-47.363,-416.992,-152.344,-32.227,2226.767,311.3217824615122
7,1685673005.86,-64.453,103.516,78.125,-75.195,2226.771,315.00616980714733
8,1685673005.86,-27.344,396.973,135.742,-19.043,2226.775,313.4234447604159
9,1685673005.87,4.395,-46.875,7.812,32.715,2226.779,318.3290527442218
10,1685673005.87,-20.02,-273.438,-25.879,-11.719,2226.783,313.02000114813603
11,1685673005.88,-57.129,174.316,75.684,-75.684,2226.787,309.62997558052524
12,1685673005.89,-36.133,234.375,41.504,-49.316,2226.789,317.4177456318168
13,1685673005.9,3.418,-34.18,-36.621,16.602,2226.793,314.1849029584803
14,1685673005.9,-3.906,63.477,43.945,1.465,2226.797,315.24405293443294
15,1685673005.9,-47.852,298.828,99.609,-64.453,2226.801,311.2495975592381
16,1685673005.91,-53.223,51.758,-32.227,-68.848,2226.805,311.29838309450935
17,1685673005.91,-3.906,-157.715,-28.32,3.906,2226.809,315.5210995535199
18,1685673005.92,4.883,-145.02,24.414,22.949,2226.813,311.3598005647423
19,1685673005.92,-45.41,-137.207,-37.598,-46.875,2226.817,312.1157690057736
20,1685673005.92,-61.523,-38.574,-51.27,-74.219,2226.821,316.43870594510486
21,1685673005.93,-20.02,-683.594,-291.992,-10.254,2226.824,314.10066498182715
22,1685673005.93,-5.859,-484.863,-77.637,22.461,2226.828,313.5467699942472
23,1685673005.94,-39.551,433.594,209.961,-35.645,2226.832,313.3504724726473
24,1685673005.94,-78.125,-115.723,-178.223,-86.426,2226.834,314.99350580027226
25,1685673005.94,-46.875,-272.949,-162.109,-42.969,2226.838,312.35746059385554
26,1685673005.95,-1.953,418.457,221.191,17.578,2226.842,310.6020494990388
27,1685673005.95,-34.18,557.129,164.062,-16.113,2226.846,313.51663839598064
28,1685673005.95,-80.566,-75.195,-77.148,-78.125,2226.85,318.561553743668
29,1685673005.96,-68.848,-504.883,-118.164,-58.105,2226.854,309.82865978658623
30,1685673005.96,-18.066,23.926,105.469,10.742,2226.858,315.4738928298917
31,1685673005.96,-15.625,544.434,218.75,4.395,2226.862,315.7308149545491
32,1685673005.97,-62.988,-232.91,-183.105,-70.801,2226.866,313.5314216851151
33,1685673005.97,-66.406,-778.32,-294.434,-76.66,2226.87,316.3328363248908
34,1685673005.98,-18.555,208.496,175.293,-9.277,2226.873,315.49211645475174
35,1685673005.98,-8.789,522.461,164.551,17.09,2226.877,315.9349349073752
36,1685673005.98,-45.898,97.168,-15.137,-45.898,2226.879,313.2469065226897
37,1685673005.99,-72.266,-0.977,11.23,-86.426,2226.883,310.51098853783486
38,1685673005.99,-35.645,245.605,98.633,-18.066,2226.887,311.5864223054369
39,1685673006.0,6.836,196.777,104.492,28.32,2226.891,319.4387905518768
40,1685673006.0,-20.02,-199.707,-70.312,-28.32,2226.895,313.3396923466313
41,1685673006.0,-52.246,-416.992,-243.652,-85.449,2226.899,318.3936049878734
42,1685673006.01,-31.25,-299.805,-126.953,-48.34,2226.903,313.03528818051666
43,1685673006.01,6.348,-22.461,83.496,21.973,2226.907,315.4376941308886
44,1685673006.01,-9.766,-590.82,-251.953,0.977,2226.911,312.64066594728484
45,1685673006.02,-54.688,-769.043,-300.293,-69.336,2226.915,317.2353639996815
46,1685673006.02,-40.527,156.738,129.883,-69.336,2226.918,313.9358536244538
47,1685673006.03,8.301,259.277,77.637,1.953,2226.922,312.93604838041864
48,1685673006.03,17.578,164.551,44.922,20.508,2226.939,313.2712305978739
49,1685673006.03,-24.902,307.129,91.309,-57.129,2226.943,313.56988968946695
50,1685673006.04,-53.223,253.906,49.316,-79.59,2226.947,314.6470580957681
51,1685673006.04,-0.977,147.461,51.27,1.465,2226.951,315.1026824705237
52,1685673006.04,20.02,142.578,30.273,15.137,2226.955,315.79379081230076
53,1685673006.05,-31.25,-81.543,-65.918,-59.57,2226.959,317.0067744596514
54,1685673006.05,-52.734,-208.496,-115.723,-89.355,2226.963,315.8873241916224
55,1685673006.06,-24.414,-461.914,-225.586,-26.855,2226.967,319.2829519598842
56,1685673006.06,13.184,-715.82,-208.984,38.574,2226.971,313.1374595508045
57,1685673006.06,-16.113,-33.691,70.312,-4.395,2226.975,315.4139331708061
58,1685673006.07,-63.477,242.188,33.691,-68.359,2226.979,316.4260386575984
59,1685673006.07,-43.457,-209.961,-95.703,-46.875,2226.982,311.99811336008315
60,1685673006.07,-7.324,29.297,78.125,11.23,2226.969,313.1975232644135
61,1685673006.08,-17.578,563.965,221.68,3.418,2226.973,310.3716497961554
62,1685673006.08,-51.758,207.031,-10.742,-62.012,2226.977,314.853843540297
63,1685673006.08,-44.922,-102.539,-46.387,-60.547,2226.981,313.08262122211545
64,1685673006.09,-3.418,249.512,128.418,6.836,2226.985,309.57759226525326
65,1685673006.09,-4.883,264.648,111.816,8.789,2226.989,313.9765367887028
66,1685673006.1,-52.246,-135.742,-49.805,-64.453,2226.993,316.27283894853286
67,1685673006.1,-60.059,-528.32,-254.883,-89.844,2226.997,314.6367708658372
68,1685673006.1,-12.207,-309.57,-21.973,-23.926,2227.001,315.7809363100175
69,1685673006.11,12.207,364.746,211.914,10.254,2227.004,311.25137960900486
70,1685673006.11,-28.32,316.406,41.016,-49.316,2227.008,319.27995791157383
71,1685673006.12,-63.477,-781.25,-465.332,-87.891,2227.012,315.0548344541562
72,1685673006.12,-25.879,-722.656,-257.324,-28.32,2227.014,313.5611924356708
73,1685673006.12,11.23,474.609,285.645,27.344,2227.018,312.1148391043938
74,1685673006.13,-14.648,270.996,-0.488,-15.137,2227.022,313.7317349664183
75,1685673006.13,-54.688,-127.441,-134.766,-85.938,2227.026,313.7883306469492
76,1685673006.14,-38.574,188.477,74.219,-60.547,2227.03,314.7412254795772
77,1685673006.14,11.719,234.375,114.258,10.254,2227.034,313.70607867560284
78,1685673006.14,-7.812,-268.555,-112.793,-2.93,2227.038,313.6153008088169
79,1685673006.15,-66.406,-613.77,-248.535,-74.707,2227.041,315.2326777923163
80,1685673006.15,-60.547,102.051,97.656,-78.613,2227.045,313.35375823196665
81,1685673006.15,-12.695,510.254,173.34,-9.277,2227.049,314.5346087340586
82,1685673006.16,0.0,207.52,89.844,7.324,2227.053,315.68473398423396
83,1685673006.16,-41.016,-20.508,15.625,-53.711,2227.057,309.6407069658635
84,1685673006.16,-70.312,196.289,67.871,-88.867,2227.073,316.98351273222954
85,1685673006.17,-25.391,334.961,118.164,-20.508,2227.077,314.4870956157816
86,1685673006.17,3.418,18.066,-8.789,24.902,2227.081,313.701945939089
87,1685673006.18,-29.297,10.742,10.254,-39.551,2227.085,314.7289595365768
88,1685673006.18,-63.477,191.406,43.945,-89.844,2227.088,311.3214068671274
89,1685673006.18,-41.992,42.969,28.809,-52.246,2227.092,313.60258571294395
90,1685673006.19,0.488,-557.129,-163.574,16.602,2227.096,309.6131543494872
91,1685673006.19,-9.766,-608.398,-179.688,-2.93,2227.1,315.1742609951044
92,1685673006.19,-51.758,170.41,87.891,-91.797,2227.104,311.727478631673
93,1685673006.2,-44.434,62.988,-21.973,-77.637,2227.108,312.6849560720714
94,1685673006.2,4.395,-132.324,-24.902,8.301,2227.112,313.6180063285186
95,1685673006.21,1.465,346.68,175.781,10.254,2227.116,312.5715173558869
96,1685673006.21,-46.387,441.406,100.098,-60.059,2227.118,313.5959696596744
97,1685673006.21,-59.082,-170.41,-140.137,-68.848,2227.122,312.2142006186142
98,1685673006.22,-9.277,-156.738,-52.734,12.207,2227.126,315.97026212061655
99,1685673006.22,11.23,479.492,208.984,35.156,2227.13,317.4198730606757
100,1685673006.22,-37.109,452.148,109.375,-36.133,2227.134,317.0996671826219
101,1685673006.23,-71.289,-442.871,-266.602,-75.195,2227.137,315.0953111592329
102,1685673006.23,-28.809,-688.477,-215.82,-19.531,2227.141,313.722475367399
103,1685673006.24,17.09,322.754,215.82,29.297,2227.145,313.687749135309
104,1685673006.24,-18.066,484.375,127.93,-9.277,2227.149,311.94988040955224
105,1685673006.24,-65.918,-117.188,-114.746,-67.871,2227.153,313.07184123745805
106,1685673006.25,-39.062,-97.168,-9.277,-47.852,2227.157,312.6894273664308
107,1685673006.25,7.324,471.68,205.078,18.555,2227.161,314.9369874212489
108,1685673006.27,-10.742,447.754,106.934,6.348,2227.164,316.1460300491366
109,1685673006.27,-59.57,14.648,-79.59,-70.801,2227.168,317.25903420818105
110,1685673006.28,-58.594,-52.734,-47.363,-67.871,2227.172,317.7718845464403
111,1685673006.28,-3.906,151.855,83.496,1.465,2227.176,315.67091154582926
112,1685673006.28,4.395,198.73,102.051,16.602,2227.18,314.2041921519561
113,1685673006.29,-50.293,-535.645,-264.16,-47.852,2227.183,314.77352468852075
114,1685673006.29,-56.152,-864.258,-388.672,-80.566,2227.187,317.1731974448968
115,1685673006.3,-4.883,-43.457,63.965,-14.16,2227.191,316.18285334431505
116,1685673006.3,8.301,337.402,130.859,21.973,2227.195,317.97087424085174
117,1685673006.3,-39.551,-426.758,-204.59,-30.273,2227.199,315.1905296296575
118,1685673006.31,-74.219,-389.16,-58.105,-75.195,2227.203,319.9346873910162
119,1685673006.31,-48.34,373.535,187.012,-31.25,2227.207,314.2244024820275
120,1685673006.31,-12.207,282.227,83.984,24.414,2227.21,316.1368081630946
121,1685673006.32,-27.344,79.102,-2.441,-15.137,2227.214,317.51155122061414
122,1685673006.32,-66.406,210.938,66.895,-90.82,2227.218,314.4014885049712
123,1685673006.32,-48.34,292.969,116.211,-69.824,2227.221,311.2142498772632
124,1685673006.33,-7.324,206.055,84.961,5.859,2227.225,316.87880381453357
125,1685673006.33,-14.648,-54.688,14.16,2.441,2227.229,316.2575685043856
126,1685673006.34,-61.523,-232.422,-82.031,-63.965,2227.233,313.25793847813964
127,1685673006.34,-63.965,-142.578,-87.891,-70.801,2227.237,312.8927246385446
128,1685673006.34,-2.441,-346.68,-134.277,9.277,2227.241,315.44287250945376
129,1685673006.35,8.301,-690.43,-223.633,27.344,2227.245,315.12465588293804
130,1685673006.35,-62.988,-70.312,21.484,-55.176,2227.249,314.76813959022235
131,1685673006.36,-86.914,148.926,0.488,-85.449,2227.253,318.100494525126
132,1685673006.36,-38.086,85.938,71.289,-22.461,2227.254,311.2609531677086
133,1685673006.36,-18.066,371.094,206.543,8.301,2227.258,315.81918575526646
134,1685673006.37,-44.434,472.168,146.484,-45.898,2227.262,318.6126782783295
135,1685673006.37,-65.918,138.672,0.0,-85.449,2227.266,311.98186083639797
136,1685673006.37,-37.598,-117.676,-25.391,-46.387,2227.27,314.69991013075014
137,1685673006.38,-3.418,14.648,66.895,13.672,2227.274,313.05364844086955
138,1685673006.38,-25.879,6.836,39.062,-11.719,2227.278,314.9114922780893
139,1685673006.38,-71.777,-140.625,-27.832,-75.684,2227.282,314.0586246753309
140,1685673006.39,-61.523,-763.184,-367.676,-46.875,2227.285,316.613384387261
141,1685673006.39,-9.766,-748.535,-201.66,19.531,2227.289,312.4272013591707
