,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686105510.406,1.953,267.09,85.449,-21.484,396.306,337
1,1686105510.41,-52.734,-369.141,26.367,-50.293,396.31,337
2,1686105510.414,-20.996,-375.0,202.637,-23.926,396.314,336
3,1686105510.418,65.918,250.488,233.398,14.648,396.318,336
4,1686105510.422,58.594,333.496,119.629,1.953,396.322,336
5,1686105510.426,-18.066,-420.898,-62.5,-41.992,396.326,336
6,1686105510.43,-9.277,-601.562,115.723,-40.527,396.33,336
7,1686105510.433,67.383,199.707,271.973,-0.488,396.334,336
8,1686105510.437,72.266,373.047,118.164,10.742,396.338,336
9,1686105510.441,3.418,-423.828,-93.262,-15.625,396.342,336
10,1686105510.445,-15.137,-401.855,119.629,-24.414,396.346,336
11,1686105510.449,35.156,223.633,250.977,6.836,396.349,336
12,1686105510.452,11.719,-113.281,113.281,-12.207,396.348,336
13,1686105510.456,-41.504,-70.312,161.133,-49.805,396.352,336
14,1686105510.46,0.0,-51.27,129.395,-16.113,396.356,336
15,1686105510.464,46.875,-208.496,133.301,31.738,396.36,336
16,1686105510.468,-6.348,-478.516,126.465,14.16,396.363,336
17,1686105510.472,-83.496,-562.988,150.391,-12.695,396.367,334
18,1686105510.475,-60.059,-268.555,203.613,0.0,396.371,334
19,1686105510.479,13.184,-45.898,134.766,26.367,396.375,334
20,1686105510.483,6.836,-830.078,-58.594,12.207,396.379,333
21,1686105510.487,-47.363,-839.844,106.934,-41.504,396.383,333
22,1686105510.491,-35.156,-11.719,213.867,-49.805,396.387,333
23,1686105510.495,24.902,0.488,98.633,5.371,396.39,333
24,1686105510.499,29.785,73.73,156.25,20.996,396.394,332
25,1686105510.503,-10.254,244.629,154.785,-20.02,396.398,332
26,1686105510.507,-8.301,142.09,110.352,-30.273,396.402,332
27,1686105510.511,47.852,-134.766,51.27,12.695,396.406,332
28,1686105510.515,73.242,-268.555,115.723,35.645,396.41,332
29,1686105510.519,15.137,-253.906,96.191,-1.953,396.414,332
30,1686105510.522,-52.734,-291.016,57.129,-34.18,396.418,332
31,1686105510.526,-15.137,-655.762,18.066,7.324,396.422,332
32,1686105510.53,41.992,-730.469,95.215,45.41,396.425,332
33,1686105510.534,-0.977,104.004,216.797,15.625,396.429,332
34,1686105510.538,-57.129,145.996,97.656,-25.391,396.433,332
35,1686105510.538,-30.273,-155.273,128.418,-11.23,396.433,332
36,1686105510.542,21.484,240.234,225.586,36.621,396.437,331
37,1686105510.546,6.836,418.457,153.32,30.762,396.441,331
38,1686105510.55,-53.223,85.938,12.207,-3.906,396.445,331
39,1686105510.554,-61.035,-215.332,78.125,-0.977,396.449,330
40,1686105510.558,16.113,-185.547,190.43,34.18,396.453,330
41,1686105510.562,54.688,-80.566,167.48,47.852,396.456,330
42,1686105510.565,9.277,-244.629,82.031,17.09,396.46,329
43,1686105510.569,-24.414,-933.105,-30.273,-1.465,396.464,329
44,1686105510.573,31.25,-809.57,183.105,28.809,396.468,329
45,1686105510.577,74.707,176.27,236.328,43.945,396.472,329
