,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686714898.453,-90.82,166.016,144.531,-146.484,978.377,360
1,1686714898.457,-73.73,-158.203,44.922,-61.035,978.381,360
2,1686714898.461,-28.32,-754.395,26.367,22.461,978.385,360
3,1686714898.465,-30.273,18.555,208.984,-53.711,978.389,360
4,1686714898.469,-86.426,348.145,116.211,-153.32,978.393,360
5,1686714898.473,-79.59,-243.652,-34.668,-81.543,978.397,360
6,1686714898.477,-26.855,-217.773,80.566,22.949,978.401,359
7,1686714898.48,-37.109,300.293,181.641,-28.32,978.404,359
8,1686714898.484,-80.078,297.363,71.777,-133.301,978.408,359
9,1686714898.488,-94.727,-465.82,-121.094,-127.93,978.412,360
10,1686714898.492,-51.27,-274.902,115.723,-23.926,978.416,360
11,1686714898.496,-13.184,459.473,240.234,3.906,978.42,360
12,1686714898.513,-58.105,248.535,58.594,-95.703,978.409,361
13,1686714898.517,-102.539,-118.652,64.941,-137.695,978.413,362
14,1686714898.521,-68.359,158.203,163.086,-37.109,978.417,362
15,1686714898.525,-15.625,369.141,162.598,35.645,978.421,362
16,1686714898.529,-32.227,-65.43,30.762,-45.41,978.425,362
17,1686714898.533,-89.844,-833.984,-97.168,-119.141,978.429,362
18,1686714898.537,-76.172,-380.371,180.664,-58.594,978.432,362
19,1686714898.54,-17.578,405.762,227.051,19.043,978.436,362
20,1686714898.544,-26.855,107.422,2.441,-30.762,978.44,362
21,1686714898.548,-88.867,-156.738,58.594,-133.301,978.444,362
22,1686714898.552,-86.914,-0.977,129.395,-100.098,978.448,362
23,1686714898.556,-36.621,53.223,148.926,10.742,978.452,363
24,1686714898.557,-26.855,-192.383,51.27,-4.883,978.453,363
25,1686714898.561,-74.219,-772.461,-16.602,-115.234,978.457,363
26,1686714898.565,-99.609,-122.07,219.238,-131.348,978.461,363
27,1686714898.569,-44.922,444.824,207.031,-13.184,978.465,363
28,1686714898.573,-10.742,119.629,3.418,21.484,978.469,364
29,1686714898.577,-54.688,-169.922,32.715,-84.473,978.473,364
30,1686714898.581,-81.543,-257.812,140.625,-118.164,978.477,364
31,1686714898.584,-52.734,-26.855,158.691,-27.344,978.48,366
32,1686714898.588,-7.812,-337.891,-23.926,47.363,978.484,366
33,1686714898.592,-39.062,-841.309,-17.578,-29.297,978.488,366
34,1686714898.596,-94.238,-70.801,209.961,-118.652,978.492,366
35,1686714898.6,-71.289,270.02,147.461,-55.664,978.496,366
36,1686714898.602,-29.297,76.66,108.398,30.273,978.498,366
37,1686714898.606,-28.32,319.824,150.879,-16.113,978.502,366
38,1686714898.61,-73.73,386.23,92.773,-130.859,978.506,366
39,1686714898.614,-94.238,164.062,53.223,-116.699,978.51,367
40,1686714898.618,-39.551,98.145,130.859,4.395,978.514,367
41,1686714898.622,-16.113,-9.277,102.539,5.371,978.518,367
42,1686714898.626,-60.059,3.418,114.746,-100.586,978.522,368
