,timestamps,emg_signal
0,1694224027.1,533.6239266019727
1,1694224027.11,530.0541700150973
2,1694224027.12,531.1170728592868
3,1694224027.14,528.3069443128754
4,1694224027.15,526.809883461951
5,1694224027.16,526.362977412504
6,1694224027.18,536.7249460756735
7,1694224027.19,522.7253580662033
8,1694224027.21,522.7434161890437
9,1694224027.22,530.2325672800695
10,1694224027.24,524.1757753106845
11,1694224027.25,531.2343426688976
12,1694224027.26,529.1338831208127
13,1694224027.28,529.6642653633181
14,1694224027.29,528.1664197779666
15,1694224027.3,524.3247083599883
16,1694224027.32,524.5860480372254
17,1694224027.33,526.6127949119243
18,1694224027.34,524.1008440563339
19,1694224027.36,531.2345448403468
20,1694224027.37,529.1452888621201
21,1694224027.38,533.0062525082483
22,1694224027.4,525.1320548714648
23,1694224027.41,535.6727370493829
24,1694224027.43,537.0079379076395
25,1694224027.44,539.7657316223952
26,1694224027.45,540.2496831342003
27,1694224027.46,542.9390135988582
28,1694224027.48,537.9316322250058
29,1694224027.49,534.1478228641624
30,1694224027.51,542.5560472784065
31,1694224027.52,539.8154716789071
32,1694224027.53,539.8833399172266
33,1694224027.55,538.3597003866205
34,1694224027.56,540.127576553811
35,1694224027.58,539.2314563845746
36,1694224027.58,531.8451342686589
37,1694224027.6,528.1825863040672
38,1694224027.62,536.1451267832572
39,1694224027.62,531.6492952562551
40,1694224027.64,530.2200570447733
41,1694224027.66,529.3519980183389
42,1694224027.67,525.1840181986588
43,1694224027.67,531.897117211606
44,1694224027.69,520.8082837912368
45,1694224027.71,532.0806921268108
46,1694224027.71,527.0893942678434
47,1694224027.74,531.3838393155643
48,1694224027.75,539.83449098785
49,1694224027.77,537.528777036357
50,1694224027.78,527.0673886932929
51,1694224027.78,540.2548778116613
52,1694224027.8,540.6341302685711
53,1694224027.82,536.6687181619764
54,1694224027.84,538.315388542289
55,1694224027.85,539.7247017182559
56,1694224027.86,536.58362521917
57,1694224027.88,534.7682740545616
58,1694224027.89,529.4521460941239
59,1694224027.89,544.1827617123283
60,1694224027.91,529.8536328893574
61,1694224027.93,532.4347514148088
62,1694224027.94,528.1571805563647
63,1694224027.96,534.3024961750533
64,1694224027.98,536.5499325953016
65,1694224027.98,532.4657161494489
66,1694224027.99,537.7214795376264
67,1694224028.02,531.7532413873131
68,1694224028.03,537.9833127910556
69,1694224028.05,535.4556347291868
70,1694224028.06,528.1359105455298
71,1694224028.07,539.2433178326116
72,1694224028.09,525.2438995966362
73,1694224028.09,529.4241073297783
74,1694224028.11,529.3112340146529
75,1694224028.11,531.4856566438147
76,1694224028.14,526.7903850374903
77,1694224028.15,528.6332340301841
78,1694224028.17,533.8252924491
79,1694224028.18,523.2074979773168
80,1694224028.19,532.5308465684273
81,1694224028.21,534.5082825437453
82,1694224028.22,548.7712967376294
83,1694224028.24,549.9094014920257
84,1694224028.24,556.0932703046532
85,1694224028.27,564.3726249736548
86,1694224028.28,571.0460104712338
87,1694224028.28,570.827029257898
88,1694224028.31,583.4879551649908
89,1694224028.32,586.6036803120988
90,1694224028.33,587.4195739226193
91,1694224028.35,587.3006966080325
92,1694224028.36,589.4487736175962
93,1694224028.37,593.855415179344
94,1694224028.39,579.7797709301751
95,1694224028.4,583.6395368769747
96,1694224028.42,568.1175392906679
97,1694224028.43,564.0309776771157
98,1694224028.44,552.5642213149001
99,1694224028.46,541.5196664011268
100,1694224028.47,539.5383438616624
101,1694224028.48,522.0354520576307
102,1694224028.5,524.1677775139202
103,1694224028.51,520.132168214478
104,1694224028.51,508.98218992003495
105,1694224028.54,508.1557249774259
106,1694224028.55,506.6837051608163
107,1694224028.56,497.75058219815907
108,1694224028.58,502.5861470464964
109,1694224028.59,502.5022596354355
110,1694224028.61,502.8043277044162
111,1694224028.62,496.47018361314133
112,1694224028.64,491.32977872496963
113,1694224028.65,495.3190661412044
114,1694224028.66,503.2217744192517
115,1694224028.67,505.3965108529412
116,1694224028.69,507.95959037935484
117,1694224028.71,505.43139656328555
118,1694224028.72,505.40633852866875
119,1694224028.73,513.0207428186571
120,1694224028.74,501.55727907153295
121,1694224028.76,503.2329886157062
122,1694224028.77,504.8926273782461
123,1694224028.79,500.5501467531329
124,1694224028.8,497.5426447612154
125,1694224028.81,501.1396757642038
126,1694224028.82,498.41534720717533
127,1694224028.84,493.75056365584373
128,1694224028.86,487.00403198111366
129,1694224028.87,494.60051434720106
130,1694224028.89,499.9670795901477
131,1694224028.9,502.22344816688525
132,1694224028.91,501.99541889555184
133,1694224028.92,511.86921048344965
134,1694224028.94,504.7723327257436
135,1694224028.95,510.8468424152915
136,1694224028.97,508.90086294949197
137,1694224028.98,517.8339894991334
138,1694224029.0,511.1827665131948
139,1694224029.01,514.7643785674161
140,1694224029.02,512.9694293577039
141,1694224029.04,510.97497213970036
142,1694224029.05,514.5264863241515
143,1694224029.06,514.106391352076
144,1694224029.08,519.9217132966359
145,1694224029.09,515.4090051655847
146,1694224029.1,521.8937763775152
147,1694224029.12,524.3363950194106
148,1694224029.13,527.1760172142093
149,1694224029.14,522.0669810664592
150,1694224029.16,527.3774443109734
151,1694224029.16,530.7599509561505
152,1694224029.19,529.8193634965178
153,1694224029.2,534.5365435631535
154,1694224029.21,547.5252656307752
155,1694224029.22,536.6086116103027
156,1694224029.24,546.7273514777935
157,1694224029.26,547.2704850243831
158,1694224029.27,548.0628057018179
159,1694224029.28,543.6552360416666
160,1694224029.29,542.7578527372777
161,1694224029.31,544.2086515719703
162,1694224029.32,550.6335553935527
163,1694224029.33,552.3562730996634
164,1694224029.35,549.9097480844129
165,1694224029.36,557.7723877151408
166,1694224029.38,553.4801338410597
167,1694224029.39,559.752804943575
168,1694224029.41,557.1513326216775
169,1694224029.42,557.0803278415264
170,1694224029.43,562.0723642681388
171,1694224029.45,555.0406205824586
172,1694224029.46,559.7366539622963
173,1694224029.47,554.9157508714146
174,1694224029.49,553.6860583212513
175,1694224029.5,552.6692626001264
176,1694224029.52,551.8262739026396
177,1694224029.53,548.5987547246572
178,1694224029.55,544.3847321461145
179,1694224029.56,545.4311863439419
180,1694224029.57,542.3194699035037
181,1694224029.59,539.9999520176775
182,1694224029.6,522.9704803558553
