timestamps,TP9,AF7,AF8,TP10
1644531263.218,-52.734,355.957,-11.230,31.738
1644531263.222,146.484,290.527,-84.473,-73.242
1644531263.226,98.145,-228.516,-84.473,-31.250
1644531263.230,-106.445,-51.270,-5.371,77.637
1644531263.234,-82.520,399.414,-11.230,80.078
1644531263.238,149.902,55.176,-81.055,-16.113
1644531263.242,151.855,-581.055,-101.074,-56.641
1644531263.245,-111.816,-555.176,-51.270,2.930
1644531263.249,-182.617,-12.695,-21.484,28.320
1644531263.253,34.668,116.699,-51.270,-51.758
1644531263.257,150.879,-525.879,-91.309,-86.914
1644531263.261,-22.949,-211.914,-6.836,-13.184
1644531263.264,-148.926,357.422,20.996,66.895
1644531263.268,11.230,-119.629,-33.203,21.973
1644531263.272,203.613,-439.453,-0.977,-49.316
1644531263.276,86.426,40.039,49.316,-2.930
1644531263.280,-117.676,352.051,32.715,89.355
1644531263.284,-44.434,-171.387,-26.367,55.664
1644531263.288,159.180,-582.031,-4.883,-39.551
1644531263.291,126.953,11.719,54.688,-36.133
1644531263.295,-85.938,323.730,56.152,62.988
1644531263.299,-81.543,30.273,26.855,95.703
1644531263.303,144.531,-47.852,34.668,1.953
1644531263.307,182.129,230.469,65.430,-19.043
1644531263.324,-20.020,171.875,50.781,79.102
1644531263.328,-77.637,-153.320,49.316,144.043
1644531263.332,126.953,-41.504,81.543,70.312
1644531263.336,245.117,-46.387,62.988,-0.977
1644531263.340,75.684,-240.723,56.152,68.359
1644531263.344,-66.406,-661.621,37.109,169.434
1644531263.348,51.270,-731.445,70.312,102.539
1644531263.351,209.961,-55.664,87.402,-21.484
1644531263.355,105.469,-156.738,26.367,4.883
1644531263.359,-103.027,-734.863,9.277,121.094
1644531263.363,-33.691,-317.871,65.918,106.934
1644531263.367,191.895,321.289,57.617,-8.301
1644531263.369,172.363,142.090,15.137,-9.277
1644531263.373,-49.805,-9.766,43.945,94.238
1644531263.377,-78.125,261.230,54.199,125.000
1644531263.381,152.832,353.027,43.457,40.039
1644531263.385,228.516,74.707,28.320,7.324
1644531263.389,12.207,-348.633,47.363,86.426
1644531263.393,-81.543,-324.707,76.660,147.949
1644531263.396,104.492,24.902,84.961,76.660
1644531263.400,244.141,-116.699,32.227,2.930
1644531263.404,72.754,-853.027,1.953,48.340
1644531263.408,-107.422,-215.820,84.473,121.582
1644531263.412,-5.859,401.855,44.434,62.012
1644531263.414,173.828,23.438,-31.250,-38.574
1644531263.418,101.074,60.547,6.836,-5.371
1644531263.422,-95.215,328.613,47.852,105.957
1644531263.426,-45.898,260.254,29.785,105.469
1644531263.430,178.711,-62.500,-5.371,10.254
1644531263.434,154.785,-253.906,-3.906,-19.043
1644531263.438,-98.145,-115.723,25.879,53.223
1644531263.441,-136.719,178.223,13.672,85.938
1644531263.445,80.566,-604.980,-79.102,-2.930
1644531263.449,156.738,-1000.000,-44.922,-52.246
1644531263.453,-20.508,-81.543,92.773,41.016
1644531263.457,-115.234,243.652,77.637,137.207
1644531263.458,60.547,-107.910,36.133,68.848
1644531263.462,216.797,139.160,53.223,-19.531
1644531263.466,62.500,278.809,27.832,20.996
1644531263.470,-118.652,137.695,0.977,111.328
1644531263.474,-14.648,74.707,2.930,73.730
1644531263.478,183.594,-140.625,-18.066,-9.766
1644531263.482,117.676,-85.938,-1.465,1.465
1644531263.485,-91.309,-121.094,0.977,93.750
1644531263.489,-66.406,-612.305,-2.930,110.840
1644531263.493,157.715,-0.488,58.105,12.207
1644531263.497,177.246,318.848,24.902,-5.859
1644531263.501,-49.805,-113.770,-9.277,74.707
1644531263.503,-115.234,18.555,21.484,98.145
1644531263.507,83.496,355.469,9.277,6.348
1644531263.511,181.152,239.746,-41.992,-59.570
1644531263.515,-11.230,-240.723,-68.848,4.883
1644531263.519,-139.648,-53.223,-4.883,91.797
1644531263.523,-1.953,25.391,-34.668,23.926
1644531263.527,149.902,-215.332,-82.520,-84.961
1644531263.530,27.832,-706.055,-87.891,-44.434
1644531263.534,-179.199,-802.734,-32.715,49.316
1644531263.538,-101.074,145.020,9.766,-2.930
1644531263.542,100.098,233.398,-76.172,-106.934
1644531263.546,36.133,-465.332,-129.395,-108.398
1644531263.550,-177.734,-52.734,-44.434,-26.855
1644531263.554,-167.480,325.195,-29.297,-5.371
1644531263.558,62.500,-148.438,-84.473,-90.332
1644531263.562,110.840,-416.504,-66.895,-124.512
1644531263.566,-129.883,9.766,-21.973,-40.039
1644531263.570,-198.242,122.070,-43.945,21.484
1644531263.574,7.812,-283.203,-86.914,-53.223
1644531263.577,97.656,-692.871,-89.355,-118.652
1644531263.581,-69.824,-100.098,-13.184,-65.430
1644531263.585,-208.008,368.652,-5.859,14.160
1644531263.589,-76.172,63.965,-65.918,-30.762
1644531263.593,104.492,29.785,-58.594,-107.422
1644531263.608,7.812,229.492,-39.062,-83.984
1644531263.612,-202.148,211.426,-50.781,-1.953
1644531263.616,-157.227,-74.707,-100.098,-30.762
1644531263.620,52.734,-29.297,-98.633,-144.531
1644531263.624,23.438,-40.039,-95.215,-151.855
1644531263.628,-212.402,-227.051,-89.844,-62.500
1644531263.632,-222.656,-665.039,-111.328,-27.344
1644531263.635,1.465,-789.062,-99.609,-117.676
1644531263.639,79.590,-276.855,-53.223,-152.344
1644531263.643,-91.309,-71.289,-38.086,-39.551
1644531263.647,-166.016,-485.352,-49.805,56.152
1644531263.651,20.508,-156.250,-16.602,-24.902
1644531263.639,150.879,324.707,-22.949,-97.656
1644531263.643,0.000,52.246,-44.922,-24.902
1644531263.647,-158.203,7.324,-18.555,56.152
1644531263.651,-28.320,317.871,-6.836,20.508
1644531263.655,197.754,411.133,-9.277,-42.969
1644531263.659,97.656,-35.156,-39.551,-35.156
1644531263.663,-135.254,-361.328,-6.836,44.922
1644531263.666,-97.656,-65.918,15.137,42.480
1644531263.670,106.934,301.758,-21.973,-60.059
1644531263.674,108.887,-38.086,-58.594,-76.172
1644531263.678,-112.793,-385.742,-30.273,13.672
1644531263.682,-161.621,117.676,13.672,46.387
1644531263.698,62.012,388.672,-19.043,-42.480
1644531263.702,164.551,-231.934,-62.500,-81.055
1644531263.706,-40.039,-613.281,10.742,-2.930
1644531263.710,-161.133,144.531,72.266,65.430
1644531263.714,19.531,307.129,15.625,-1.465
1644531263.718,156.738,-322.754,-31.738,-83.496
1644531263.722,-4.883,-282.227,3.418,-47.363
1644531263.725,-169.922,270.020,25.879,38.574
1644531263.729,-57.617,-19.531,-38.574,16.113
1644531263.733,139.648,-664.062,-61.523,-62.012
1644531263.737,69.824,-274.902,4.395,-47.363
1644531263.741,-131.348,347.168,40.039,49.316
1644531263.744,-109.375,187.500,-10.254,60.547
1644531263.748,110.352,-747.070,-72.266,-26.367
1644531263.752,134.766,-536.621,19.531,-63.965
1644531263.756,-92.285,271.973,63.965,7.812
1644531263.760,-135.742,153.809,3.906,58.594
1644531263.764,61.523,-209.473,-26.855,-27.344
1644531263.768,145.020,-309.082,-28.320,-82.520
1644531263.771,-47.852,68.359,8.789,-31.738
1644531263.775,-166.992,-38.574,-29.785,48.828
1644531263.779,-9.277,-619.141,-48.828,5.859
1644531263.783,145.020,-27.832,9.277,-84.961
1644531263.787,36.621,217.773,-15.625,-39.551
1644531263.788,-120.117,-174.316,-17.090,84.961
1644531263.792,-15.137,18.555,5.371,86.426
1644531263.796,169.922,326.172,-4.883,-29.785
1644531263.800,102.539,227.051,-11.719,-35.645
1644531263.804,-127.441,-220.215,-34.180,58.105
1644531263.808,-109.375,-323.242,-21.973,81.055
