timestamps,TP9,AF7,AF8,TP10
1644357771.946,-979.980,-867.188,-154.785,-318.848
1644357771.950,-677.246,-726.074,-14.648,-257.324
1644357771.954,818.848,717.285,136.719,259.277
1644357771.958,876.465,755.859,44.434,307.129
1644357771.962,-536.621,-527.344,-129.395,-196.777
1644357771.966,-1000.000,-1000.000,-94.238,-337.891
1644357771.970,324.219,115.234,65.918,149.902
1644357771.973,-876.953,721.191,28.320,390.625
1644357771.977,-83.008,-629.883,-176.758,-42.480
1644357771.981,-1000.000,-1000.000,-111.328,-402.344
1644357771.985,-98.633,-62.500,101.562,-32.715
1644357771.989,-802.734,949.219,117.676,395.020
1644357771.991,259.277,400.391,-21.484,86.426
1644357771.995,-1000.000,-777.344,-106.445,-403.809
1644357771.999,-415.039,-524.414,-9.277,-171.875
1644357772.003,-925.781,852.539,119.141,354.980
1644357772.007,612.793,759.277,26.855,246.582
1644357772.011,-895.996,-609.863,-147.461,-291.504
1644357772.015,-769.531,-918.945,-67.871,-288.086
1644357772.018,706.543,-30.273,94.238,277.344
1644357772.022,957.031,805.176,107.910,369.629
1644357772.026,-413.086,41.992,-23.926,-171.875
1644357772.030,-1000.000,-1000.000,-68.848,-372.070
1644357772.034,202.637,-119.141,102.051,142.578
1644357772.037,-835.449,-881.836,151.855,453.125
1644357772.041,22.949,319.824,-7.324,3.906
1644357772.045,-1000.000,-1000.000,-124.023,-392.578
1644357772.049,-171.387,-410.645,40.039,-16.602
1644357772.053,-811.035,-908.203,205.566,442.871
1644357772.057,339.355,408.691,7.812,150.391
1644357772.061,-1000.000,-950.684,-189.453,-364.258
1644357772.064,-508.301,-1000.000,-77.637,-173.340
1644357772.068,996.094,333.008,197.754,347.168
1644357772.072,707.031,976.074,110.840,259.766
1644357772.076,-782.715,-468.262,-113.281,-282.227
1644357772.080,-855.469,-859.375,-27.832,-338.379
1644357772.081,587.402,534.180,160.156,190.430
1644357772.085,-975.586,-978.027,95.215,351.074
1644357772.089,-293.945,-265.625,-126.953,-139.160
1644357772.093,-1000.000,-1000.000,-92.773,-391.602
1644357772.097,101.562,154.297,106.934,61.035
1644357772.101,-816.895,-891.602,109.375,403.320
1644357772.105,93.750,-77.637,-143.066,13.184
1644357772.108,-1000.000,-1000.000,-156.250,-405.762
1644357772.112,-251.465,-152.832,122.559,-104.004
1644357772.116,-835.938,-961.914,154.785,378.906
1644357772.120,433.594,614.746,-13.672,166.504
1644357772.124,-1000.000,-705.566,-126.465,-359.375
1644357772.126,-583.984,-630.859,-12.695,-251.465
1644357772.130,923.828,760.254,114.746,290.527
1644357772.134,785.645,958.008,34.668,287.598
1644357772.138,-669.434,-312.500,-103.516,-246.582
1644357772.142,-944.824,-964.844,-79.590,-338.379
