timestamps,TP9,AF7,AF8,TP10
1645055847.942,-215.332,263.184,-46.875,94.238
1645055847.946,159.668,-0.488,-96.680,-50.781
1645055847.950,222.168,120.117,-79.102,-160.645
1645055847.954,-140.137,323.730,-49.316,-63.965
1645055847.958,-270.508,189.941,-79.102,70.801
1645055847.962,45.410,-475.586,-165.527,-31.738
1645055847.966,226.074,-533.203,-129.883,-185.547
1645055847.969,-72.754,-123.047,-54.199,-125.000
1645055847.973,-305.176,-0.488,-76.172,40.527
1645055847.977,-50.293,-765.625,-172.852,20.996
1645055847.981,250.977,-506.348,-74.219,-149.414
1645055847.985,77.148,256.836,-27.344,-142.090
1645055847.988,-256.836,99.121,-89.355,41.992
1645055847.992,-140.137,105.469,-73.730,65.918
1645055847.996,212.402,302.246,-82.520,-103.516
1645055848.000,164.062,266.602,-100.586,-156.738
1645055848.004,-205.566,31.250,-100.586,-7.812
1645055848.008,-239.258,-209.961,-108.887,79.102
1645055848.012,129.883,-32.227,-83.008,-61.523
1645055848.015,231.934,312.988,-62.988,-172.363
1645055848.019,-115.234,-260.742,-146.484,-42.480
1645055848.023,-251.465,-945.801,-154.785,132.812
1645055848.027,48.340,-217.285,-39.551,16.602
1645055848.031,268.555,343.262,-44.922,-133.789
1645055848.031,-0.488,-354.004,-127.930,-52.734
1645055848.035,-283.691,-215.332,-54.688,106.445
1645055848.039,-68.359,491.211,-21.973,66.895
1645055848.043,243.652,301.270,-97.656,-111.328
1645055848.047,100.098,-41.504,-115.723,-107.910
1645055848.051,-222.656,-131.836,-93.750,67.871
1645055848.055,-149.902,62.012,-76.172,103.027
1645055848.058,234.863,260.254,-142.578,-24.902
1645055848.062,229.004,-495.117,-246.582,-49.316
1645055848.066,-168.457,-133.301,-137.207,62.500
1645055848.070,-213.867,584.961,-107.422,139.648
1645055848.074,138.184,101.074,-201.660,15.625
1645055848.078,246.582,-219.727,-173.340,-125.000
1645055848.082,-92.285,216.797,-99.121,-40.039
1645055848.086,-257.324,462.891,-88.867,131.348
1645055848.090,37.109,182.129,-139.648,52.246
1645055848.094,279.785,122.559,-145.996,-119.141
1645055848.098,32.227,-57.617,-134.277,-84.961
1645055848.102,-268.066,-110.840,-95.215,75.195
1645055848.105,-92.773,-218.750,-116.699,62.988
1645055848.109,237.305,-616.699,-112.305,-107.422
1645055848.113,112.793,-261.230,-30.762,-136.230
1645055848.117,-234.863,177.734,-5.371,37.598
1645055848.121,-152.344,-170.898,-73.242,138.672
1645055848.123,239.258,-80.566,-50.293,5.859
1645055848.127,265.137,458.008,-20.508,-71.289
1645055848.131,-121.582,60.059,-77.148,54.688
1645055848.135,-232.422,-312.012,-85.449,132.324
1645055848.139,96.191,114.746,-36.621,-37.109
1645055848.143,237.793,149.414,-49.316,-191.406
1645055848.147,-83.496,-278.320,-66.406,-100.586
1645055848.150,-274.414,-709.961,-67.383,83.496
1645055848.154,-0.977,-147.461,7.324,26.855
1645055848.158,263.184,489.746,27.344,-147.461
1645055848.162,46.875,150.879,-45.410,-121.582
1645055848.166,-262.695,50.293,-10.254,65.430
1645055848.167,-99.121,357.910,25.879,79.590
1645055848.171,250.000,416.504,-16.602,-96.680
1645055848.175,166.992,99.121,-25.391,-116.211
1645055848.179,-195.801,33.691,21.484,50.293
1645055848.183,-193.359,100.586,-2.441,100.586
1645055848.187,167.480,-35.156,-32.227,-64.453
1645055848.191,228.516,-407.227,-52.246,-154.297
1645055848.194,-131.348,-854.492,-35.156,-20.020
1645055848.198,-242.676,-169.434,70.312,105.469
1645055848.202,91.309,122.559,16.602,-1.465
1645055848.206,284.668,-393.066,-60.059,-122.559
1645055848.210,3.906,-242.188,29.297,-30.762
1645055848.212,-226.562,451.660,81.055,146.484
1645055848.216,27.832,442.871,11.230,119.141
1645055848.220,322.266,113.281,-10.742,-46.387
1645055848.224,124.023,280.762,22.461,-54.199
1645055848.228,-218.750,470.703,47.363,103.027
1645055848.232,-122.070,118.164,-22.461,110.840
1645055848.236,225.098,-722.168,-109.375,-74.219
1645055848.239,176.758,-519.043,-0.977,-132.324
1645055848.243,-189.453,284.668,68.848,22.461
1645055848.247,-197.754,211.914,5.859,118.164
1645055848.251,163.086,-226.562,-15.137,-33.691
1645055848.255,236.816,80.566,32.227,-166.504
1645055848.257,-130.859,274.414,37.109,-77.148
1645055848.261,-278.320,53.223,-7.812,63.477
1645055848.265,55.664,28.809,-10.254,-9.766
1645055848.269,281.250,198.242,-5.371,-149.414
1645055848.273,-6.836,207.031,-24.414,-97.168
1645055848.277,-279.785,-259.766,-55.176,76.172
1645055848.281,-55.664,-511.230,-21.484,53.711
1645055848.284,262.207,108.887,13.184,-113.770
1645055848.288,99.609,202.148,-33.203,-114.746
1645055848.292,-256.348,-498.535,-68.359,61.523
1645055848.296,-160.645,-667.969,-34.180,92.773
1645055848.300,210.938,146.973,10.742,-92.773
1645055848.317,187.500,299.316,-37.598,-157.715
1645055848.321,-185.059,-391.602,-104.492,-0.977
1645055848.325,-233.398,-116.211,-41.504,92.285
1645055848.329,130.371,424.805,-2.930,-50.781
1645055848.333,246.582,187.988,-62.012,-170.898
1645055848.337,-109.375,-389.160,-82.520,-69.336
1645055848.341,-286.621,-228.516,-10.254,88.379
1645055848.344,0.977,335.449,21.973,-14.648
1645055848.348,241.211,79.590,-70.312,-180.664
1645055848.352,-4.395,-651.855,-114.258,-117.676
1645055848.356,-279.785,-153.809,7.812,71.289
1645055848.360,-96.191,240.234,-10.254,54.688
1645055848.361,233.398,-135.742,-100.586,-107.910
1645055848.365,125.488,-363.770,-52.734,-104.004
1645055848.369,-238.281,86.426,34.180,51.758
1645055848.373,-151.367,437.012,8.301,150.879
1645055848.377,229.004,190.430,-62.012,26.367
1645055848.381,201.660,-145.020,-73.730,-96.191
1645055848.385,-190.430,-109.863,-14.160,5.371
1645055848.388,-271.973,388.184,29.297,104.980
1645055848.392,87.891,-64.453,-87.402,-12.207
1645055848.396,247.070,-828.125,-106.934,-133.301
1645055848.400,-89.355,11.719,49.805,-57.617
1645055848.404,-300.293,502.441,41.016,101.074
1645055848.408,-19.531,-213.867,-64.453,41.992
1645055848.412,246.582,-185.547,-15.137,-141.113
1645055848.416,10.254,265.625,21.484,-137.695
1645055848.420,-300.293,-35.156,-34.668,39.062
1645055848.424,-117.676,-378.418,-54.199,47.852
