timestamps,TP9,AF7,AF8,TP10
1644531053.279,15.625,-80.078,6.348,-64.453
1644531053.283,-257.324,-480.957,-24.902,86.914
1644531053.287,-95.703,-494.629,-9.766,38.086
1644531053.291,206.543,4.883,26.367,-128.906
1644531053.295,115.234,110.840,-4.395,-107.422
1644531053.299,-206.055,-568.848,-99.609,74.707
1644531053.303,-171.875,-715.820,-46.387,82.031
1644531053.306,152.832,-29.785,51.758,-96.191
1644531053.310,178.223,158.691,29.297,-118.164
1644531053.314,-151.367,-448.242,-40.039,48.828
1644531053.318,-254.883,-547.363,-17.578,99.121
1644531053.322,44.922,47.852,53.711,-73.242
1644531053.338,211.914,1.465,-6.348,-150.391
1644531053.342,-65.918,-254.883,-15.137,-20.020
1644531053.346,-268.066,-187.012,27.344,99.121
1644531053.350,-19.531,-168.945,7.812,-19.043
1644531053.354,243.164,-116.699,-4.395,-145.508
1644531053.358,54.199,-597.168,-102.539,-45.410
1644531053.362,-262.695,-704.590,-43.457,92.285
1644531053.365,-133.789,9.277,83.984,45.410
1644531053.369,251.465,128.418,25.391,-49.805
1644531053.373,201.172,-394.043,-38.574,-12.207
1644531053.377,-183.105,-371.094,23.438,80.078
1644531053.381,-192.871,256.836,76.660,70.312
1644531053.382,158.203,25.879,-42.480,-54.199
1644531053.386,204.102,-537.109,-104.004,-117.188
1644531053.390,-153.809,-208.984,7.324,-5.371
1644531053.394,-266.113,208.008,51.270,102.051
1644531053.398,45.898,-81.543,-39.062,-6.348
1644531053.402,232.910,-430.176,-71.289,-96.680
1644531053.406,-35.156,-432.617,-15.625,1.953
1644531053.409,-275.879,-138.672,36.133,104.492
1644531053.413,-46.875,-334.473,-46.875,21.484
1644531053.417,255.859,-966.797,-149.414,-88.379
1644531053.421,71.777,-384.277,22.461,-65.430
1644531053.425,-259.766,123.047,69.336,55.664
1644531053.428,-139.160,-71.289,-9.277,46.875
1644531053.432,197.754,8.789,0.000,-98.633
1644531053.436,146.484,102.539,-10.742,-110.352
1644531053.440,-193.359,-59.082,-13.672,48.828
1644531053.444,-205.566,-193.848,-28.320,98.145
1644531053.448,99.609,-383.301,-59.082,-84.473
1644531053.452,169.434,-336.914,-37.109,-164.551
1644531053.455,-143.555,-166.504,-17.090,-27.832
1644531053.459,-277.832,-708.496,-114.746,99.121
1644531053.463,11.719,-895.508,-78.125,-10.254
1644531053.467,229.980,-250.488,48.828,-136.719
1644531053.471,-5.371,-302.246,-15.625,-25.879
1644531053.473,-269.531,-632.812,-30.762,117.188
1644531053.477,-71.289,-165.527,52.734,12.207
1644531053.481,220.703,217.285,27.344,-137.695
1644531053.485,73.242,-175.293,-62.988,-79.590
1644531053.489,-231.934,-317.871,-43.457,79.590
1644531053.493,-146.484,-175.293,-8.301,71.289
1644531053.497,188.477,-195.312,-39.551,-92.285
1644531053.500,188.477,-557.617,-120.605,-90.820
1644531053.504,-173.340,-790.039,-83.984,61.035
1644531053.508,-200.195,-71.289,66.406,76.660
1644531053.512,146.484,132.812,14.648,-68.848
1644531053.516,211.914,-471.191,-83.984,-118.652
1644531053.518,-104.492,-466.797,-38.574,-11.719
1644531053.522,-277.832,98.145,44.922,97.656
1644531053.526,-7.324,76.660,-19.531,-9.766
1644531053.530,230.957,-144.531,-77.148,-132.324
1644531053.534,-11.719,-138.672,-51.270,-58.594
1644531053.538,-294.434,-232.910,-25.391,84.473
1644531053.542,-119.629,-272.949,-35.156,29.297
1644531053.545,198.242,-611.816,-119.629,-107.422
1644531053.549,90.820,-522.949,-32.227,-86.426
1644531053.553,-241.211,-129.883,54.688,55.176
1644531053.557,-185.547,-320.312,-25.879,66.895
1644531053.561,154.785,-527.344,-41.504,-71.777
1644531053.564,167.969,-235.352,22.461,-105.469
1644531053.568,-179.199,-41.992,13.672,23.926
1644531053.572,-258.301,-424.316,-60.547,101.074
1644531053.576,65.918,-442.871,-58.105,-35.645
1644531053.580,224.121,44.922,-11.230,-148.438
1644531053.584,-62.988,-91.309,-38.574,-43.945
1644531053.588,-258.789,-644.531,-71.289,96.680
1644531053.591,-6.348,-706.543,-56.152,-11.230
1644531053.595,238.770,-15.137,8.301,-171.875
1644531053.599,34.668,167.480,-12.695,-94.238
1644531053.603,-259.277,-137.207,-19.043,65.430
1644531053.607,-103.027,-44.434,7.324,33.691
1644531053.608,232.422,234.375,12.695,-109.375
1644531053.612,150.391,107.910,-12.695,-89.844
1644531053.616,-187.012,-131.348,-20.020,63.965
1644531053.620,-176.270,-61.035,-14.648,89.355
1644531053.624,154.785,-136.230,-42.480,-55.176
1644531053.628,206.543,-309.570,-34.180,-113.770
1644531053.632,-122.559,-786.133,-70.801,43.945
1644531053.635,-251.465,-741.699,-20.020,125.000
1644531053.639,51.758,65.430,102.051,-38.574
1644531053.643,252.930,-69.824,6.348,-116.211
1644531053.647,-27.344,-617.188,-39.062,-0.977
1644531053.651,-270.996,-220.703,83.496,102.539
1644531053.653,-49.316,260.254,77.148,9.277
1644531053.657,239.258,-42.480,-32.715,-120.117
1644531053.661,65.430,-220.215,-18.066,-69.336
1644531053.665,-250.000,56.641,48.828,56.152
1644531053.669,-132.812,188.965,0.488,22.949
1644531053.673,206.543,-386.719,-133.789,-108.887
1644531053.677,162.109,-867.188,-141.602,-101.074
1644531053.680,-200.195,-473.633,0.977,28.320
1644531053.684,-228.027,33.691,51.270,63.477
1644531053.688,107.422,-377.930,-83.496,-63.965
1644531053.692,196.777,-766.113,-120.605,-121.094
1644531053.696,-113.770,-119.629,9.277,-0.977
1644531053.713,-261.719,78.613,-9.277,95.215
1644531053.717,18.066,-126.953,-54.199,-29.785
1644531053.721,229.980,-105.469,-32.227,-135.742
1644531053.725,-13.672,15.137,0.488,-44.434
1644531053.729,-266.602,-18.555,6.348,88.867
1644531053.733,-55.176,-377.930,-57.129,32.715
1644531053.737,262.207,-336.914,-45.898,-99.609
1644531053.740,106.445,83.984,18.555,-67.871
1644531053.744,-237.305,13.672,-10.742,72.754
1644531053.748,-164.551,-675.293,-135.254,84.473
1644531053.752,163.574,-787.109,-102.539,-72.754
1644531053.756,149.902,-63.477,20.508,-119.629
1644531053.758,-185.547,-103.516,-31.738,20.996
1644531053.762,-225.586,-550.781,-73.730,87.891
1644531053.766,94.238,-141.113,-2.930,-65.918
1644531053.770,191.406,210.449,-9.766,-157.227
1644531053.774,-142.090,-187.500,-79.102,-34.668
