timestamps,TP9,AF7,AF8,TP10
1645482338.578,593.750,449.707,-53.223,929.199
1645482338.582,-936.523,-1000.000,-856.934,493.652
1645482338.586,-770.020,-865.723,-653.809,565.430
1645482338.590,825.195,569.824,214.844,975.098
1645482338.594,841.797,621.094,62.988,-988.281
1645482338.598,-629.395,-782.715,-812.500,649.414
1645482338.602,-1000.000,-1000.000,-837.891,402.832
1645482338.605,122.559,-124.512,-11.230,823.730
1645482338.609,-851.562,888.184,216.797,-955.078
1645482338.613,-54.199,-287.598,-627.441,791.016
1645482338.617,-1000.000,-1000.000,-875.977,430.664
1645482338.621,-222.656,-214.844,-62.988,724.121
1645482338.637,-820.801,918.457,201.660,-960.938
1645482338.641,189.941,-150.391,-461.426,858.398
1645482338.645,-1000.000,-1000.000,-837.402,350.098
1645482338.649,-476.074,-583.984,-252.930,507.812
1645482338.653,-927.246,779.785,256.348,-982.910
1645482338.657,479.004,24.414,-325.684,911.133
1645482338.661,-1000.000,-1000.000,-854.980,231.934
1645482338.664,-924.316,-821.777,-492.188,76.660
1645482338.668,566.406,425.781,114.258,790.039
1645482338.672,912.109,444.336,-53.711,996.094
1645482338.676,-550.293,-783.203,-684.082,302.734
1645482338.680,-1000.000,-1000.000,-642.578,-202.148
1645482338.682,-25.391,-99.609,-7.324,471.191
1645482338.686,-828.125,912.598,165.039,-923.828
1645482338.690,44.922,-144.531,-443.359,494.141
1645482338.694,-1000.000,-1000.000,-833.496,-335.449
1645482338.698,-247.070,-762.695,-384.277,192.871
1645482338.702,-815.430,327.637,65.918,-954.102
1645482338.706,310.059,-73.730,-335.449,753.906
1645482338.709,-1000.000,-1000.000,-840.332,-141.113
1645482338.713,-528.809,-1000.000,-616.699,65.918
1645482338.717,-973.633,-299.316,-117.188,943.359
1645482338.721,645.508,254.395,-60.059,940.918
1645482338.725,-881.348,-840.332,-734.863,179.199
1645482338.726,-984.863,-1000.000,-666.504,-3.906
1645482338.730,463.379,370.117,190.918,754.883
1645482338.734,-930.664,905.762,212.891,-931.152
1645482338.738,-288.574,-388.184,-587.402,547.852
1645482338.742,-1000.000,-1000.000,-788.086,33.203
1645482338.746,-64.453,-270.020,-88.379,582.520
1645482338.750,-804.199,831.543,174.805,-917.480
1645482338.753,141.113,-215.332,-521.484,656.738
1645482338.757,-1000.000,-1000.000,-1000.000,-94.238
1645482338.761,-330.078,-450.195,-367.188,229.980
1645482338.765,-839.844,-994.629,369.629,999.512
1645482338.769,355.957,285.645,-221.680,804.199
1645482338.790,-1000.000,-1000.000,-875.000,-69.824
1645482338.794,-633.301,-757.324,-421.875,-104.492
1645482338.798,925.293,723.633,210.938,775.879
1645482338.802,735.840,386.719,-40.039,893.066
1645482338.806,-791.992,-1000.000,-749.512,-7.812
1645482338.810,-1000.000,-1000.000,-704.590,-333.496
1645482338.814,333.496,105.957,76.172,510.254
1645482338.817,-837.891,374.512,-59.082,-946.777
1645482338.821,-49.316,-960.449,-902.832,428.223
1645482338.825,-1000.000,-1000.000,-749.023,-231.445
1645482338.829,-134.277,-53.223,9.766,358.887
1645482338.833,-797.852,964.844,271.973,-944.824
1645482338.817,168.945,-97.656,-333.984,576.660
1645482338.821,-1000.000,-1000.000,-753.906,-257.812
1645482338.825,-378.418,-597.168,-231.445,-4.395
1645482338.829,-863.770,798.828,260.742,838.867
1645482338.833,416.504,352.539,-144.043,709.961
1645482338.837,-1000.000,-1000.000,-837.891,-106.934
1645482338.841,-786.621,-996.094,-645.508,-42.480
1645482338.844,748.535,209.473,97.656,779.297
1645482338.848,853.027,654.297,86.426,983.398
1645482338.852,-628.906,-645.996,-615.723,337.891
1645482338.856,-1000.000,-1000.000,-724.121,76.172
1645482338.860,119.141,-813.477,-382.812,708.008
1645482338.867,-863.281,141.602,-11.719,-941.895
1645482338.871,-82.520,-231.934,-411.621,632.812
1645482338.875,-1000.000,-1000.000,-793.945,194.824
1645482338.879,-190.918,-281.250,-111.816,618.652
1645482338.883,-810.547,939.941,270.508,-946.289
1645482338.887,226.562,-97.656,-409.668,752.930
1645482338.891,-1000.000,-1000.000,-886.719,85.449
1645482338.894,-494.629,-681.152,-401.855,158.203
1645482338.898,-935.547,749.023,278.320,819.824
1645482338.902,479.980,444.336,-44.922,673.828
1645482338.906,-1000.000,-1000.000,-894.043,-165.039
1645482338.910,-841.309,-950.684,-719.238,-371.094
1645482338.911,602.051,447.266,195.312,274.902
1645482338.915,-931.152,662.109,54.688,556.152
1645482338.919,-283.203,-758.301,-747.559,-133.789
1645482338.923,-1000.000,-1000.000,-632.812,-560.547
1645482338.927,85.938,99.609,77.148,-20.508
1645482338.931,-807.129,781.738,95.215,362.305
1645482338.935,49.316,-525.879,-635.742,-337.891
1645482338.938,-1000.000,-1000.000,-783.691,-1000.000
1645482338.942,-232.422,-295.410,-76.660,-770.996
1645482338.946,-811.035,898.926,239.258,-118.164
1645482338.950,309.570,-42.480,-385.254,-438.477
1645482338.954,-1000.000,-1000.000,-788.574,-1000.000
1645482338.953,-564.453,-663.086,-320.801,-957.520
1645482338.957,998.535,645.020,165.039,-423.340
1645482338.961,628.906,397.949,-121.582,-442.383
1645482338.965,-890.625,-907.227,-725.586,-978.516
1645482338.969,-1000.000,-1000.000,-626.465,-1000.000
1645482338.973,438.965,-269.043,-140.625,-482.422
1645482338.977,-979.492,-462.891,-370.117,-151.855
1645482338.980,-367.188,-1000.000,-738.770,-748.047
1645482338.984,-1000.000,-998.047,-641.602,-1000.000
1645482338.988,-80.566,-634.277,-264.160,-601.074
1645482338.992,-812.012,417.480,32.715,-6.348
1645482338.996,128.418,-20.996,-330.566,-457.031
1645482339.013,-1000.000,-1000.000,-805.176,-1000.000
1645482339.017,-319.336,-595.703,-257.324,-677.246
1645482339.021,-839.844,881.348,295.898,148.438
1645482339.025,379.883,299.316,-144.043,-4.395
1645482339.029,-1000.000,-1000.000,-804.688,-822.266
1645482339.033,-626.953,-876.953,-565.918,-712.402
1645482339.037,930.176,415.527,101.562,157.227
1645482339.040,792.480,508.789,-27.832,247.559
1645482339.044,-712.402,-799.316,-737.793,-564.453
1645482339.048,-1000.000,-1000.000,-821.289,-818.848
1645482339.052,320.312,133.301,52.734,-54.199
1645482339.056,-857.910,974.609,222.656,437.988
1645482339.060,-105.469,-307.129,-565.430,-179.199
