timestamps,TP9,AF7,AF8,TP10
1644532009.411,-73.242,-31.250,-39.551,43.457
1644532009.415,-20.508,408.203,-31.250,25.879
1644532009.419,35.156,361.816,-45.410,-59.082
1644532009.423,-17.090,-61.035,-50.293,-71.289
1644532009.427,-101.562,39.551,-32.227,-19.531
1644532009.431,-84.473,10.742,-41.992,-26.367
1644532009.435,5.859,-205.566,-48.828,-76.172
1644532009.438,0.977,-595.215,-37.109,-67.871
1644532009.442,-103.027,-416.992,-15.137,-12.695
1644532009.446,-103.516,354.980,-14.648,10.254
1644532009.450,-2.930,287.598,-33.203,-34.668
1644532009.454,25.391,0.000,-27.832,-67.871
1644532009.456,-65.918,131.836,-12.207,-33.691
1644532009.460,-125.000,160.645,-18.555,9.277
1644532009.464,-53.223,-109.375,-27.832,-13.184
1644532009.468,12.207,-728.027,-25.391,-46.387
1644532009.472,-44.922,-307.129,-14.160,-29.297
1644532009.476,-118.652,126.953,-17.090,1.465
1644532009.480,-68.359,-145.508,-23.438,-10.254
1644532009.483,19.043,-738.281,-27.344,-59.082
1644532009.487,-17.090,-199.219,-18.555,-62.988
1644532009.491,-100.586,485.352,-17.578,-1.465
1644532009.495,-83.008,179.199,-29.297,2.930
1644532009.499,13.184,185.059,-26.855,-59.570
1644532009.502,26.367,396.973,-21.484,-68.359
1644532009.506,-80.566,331.543,-27.344,-24.902
1644532009.510,-108.398,129.883,-21.484,10.742
1644532009.514,-8.789,52.246,-15.137,-19.043
1644532009.518,35.645,11.230,-23.438,-55.176
1644532009.522,-41.992,-18.066,-31.250,-28.809
1644532009.526,-83.984,-481.934,-34.668,20.020
1644532009.529,-31.250,-628.418,-18.066,-1.953
1644532009.533,21.973,190.430,-21.484,-55.176
1644532009.537,-23.926,315.918,-38.086,-29.297
1644532009.541,-92.285,-380.859,-38.574,38.574
1644532009.545,-47.363,-39.062,-29.785,21.484
1644532009.545,51.270,447.266,-41.016,-36.133
1644532009.549,28.809,221.680,-44.434,-26.367
1644532009.553,-76.660,-42.969,-45.410,18.555
1644532009.557,-81.055,-62.500,-52.734,24.414
1644532009.561,12.207,253.418,-46.875,-20.020
1644532009.565,36.621,23.438,-45.898,-36.621
1644532009.569,-51.758,-898.926,-55.664,0.488
1644532009.572,-100.586,-924.316,-38.086,33.203
1644532009.576,-15.137,122.070,-24.414,0.000
1644532009.580,43.945,262.695,-45.898,-47.363
1644532009.584,-31.738,-70.801,-51.758,-25.879
1644532009.588,-79.102,290.527,-42.969,19.531
1644532009.592,-11.230,471.191,-46.875,9.277
1644532009.596,59.082,120.117,-59.082,-39.062
1644532009.600,1.465,101.562,-63.477,-42.480
1644532009.604,-91.309,315.918,-53.711,19.043
1644532009.608,-60.547,363.770,-57.129,17.578
1644532009.612,26.367,-159.668,-69.824,-40.039
1644532009.616,13.672,-266.113,-57.129,-45.410
1644532009.619,-82.031,268.066,-41.504,3.906
1644532009.623,-91.797,314.453,-59.570,16.113
1644532009.627,5.859,-533.203,-78.613,-31.250
1644532009.631,36.133,-554.199,-56.152,-65.918
1644532009.635,-58.105,290.527,-55.664,-42.969
1644532009.650,-101.074,304.688,-62.012,0.488
1644532009.654,-29.785,86.426,-53.711,-28.320
1644532009.658,32.715,146.484,-63.965,-71.777
1644532009.662,-27.344,-23.926,-63.477,-40.039
1644532009.666,-103.027,-122.070,-56.152,19.043
1644532009.670,-53.711,-754.395,-68.359,-0.488
1644532009.674,27.832,-457.520,-52.734,-63.477
1644532009.677,-7.812,367.188,-48.828,-61.035
1644532009.681,-95.703,139.160,-63.965,-11.230
1644532009.685,-67.871,-61.035,-61.035,-11.719
1644532009.689,31.738,259.766,-53.711,-66.406
1644532009.693,26.367,153.809,-53.711,-66.406
1644532009.695,-56.152,-215.332,-54.688,-0.488
1644532009.699,-68.848,-43.945,-56.152,25.391
1644532009.703,-3.906,395.020,-71.289,-52.246
1644532009.707,11.230,335.449,-87.891,-106.934
1644532009.711,-65.430,-44.434,-83.496,-59.570
1644532009.715,-106.934,-103.027,-71.777,-13.672
1644532009.719,-30.273,24.414,-64.941,-39.062
1644532009.722,38.086,194.824,-74.707,-88.867
1644532009.726,-27.344,-447.754,-90.820,-81.055
1644532009.730,-105.957,-351.562,-65.918,-28.320
1644532009.734,-69.336,411.621,-63.477,-44.434
1644532009.738,17.578,251.953,-85.938,-101.562
1644532009.741,-11.230,-2.930,-75.684,-97.656
1644532009.745,-97.656,141.602,-62.988,-40.527
1644532009.749,-67.871,129.395,-65.918,-29.297
1644532009.753,23.438,-181.152,-62.988,-74.707
1644532009.757,21.973,-780.762,-59.570,-90.332
1644532009.761,-72.266,-606.445,-44.922,-53.223
1644532009.765,-96.680,144.043,-45.410,-21.973
1644532009.768,5.859,101.074,-60.059,-54.199
1644532009.772,59.570,-650.879,-64.453,-79.590
1644532009.776,-37.598,-110.840,-53.223,-43.457
1644532009.780,-92.773,464.844,-42.480,3.906
1644532009.784,-16.602,7.324,-57.129,-15.137
1644532009.786,46.875,-57.617,-61.035,-66.895
1644532009.790,-8.789,340.820,-54.688,-50.781
1644532009.794,-88.867,400.391,-63.477,8.301
1644532009.798,-59.082,73.242,-69.824,-1.953
1644532009.802,35.645,-27.832,-54.688,-43.945
1644532009.806,22.461,-101.562,-43.457,-47.852
1644532009.810,-71.289,-108.887,-51.758,-10.742
1644532009.813,-65.918,-521.484,-72.266,10.254
1644532009.817,26.367,-731.445,-60.547,-40.039
1644532009.821,43.945,142.578,-48.340,-71.777
1644532009.825,-55.176,311.035,-65.430,-32.227
1644532009.829,-87.891,66.895,-66.406,11.230
1644532009.830,-0.488,260.742,-67.383,-20.508
1644532009.834,55.176,374.023,-66.406,-67.871
1644532009.838,-5.859,111.816,-66.895,-42.969
1644532009.842,-73.730,-222.168,-71.777,14.648
1644532009.846,-15.137,64.941,-68.359,-0.977
1644532009.850,66.895,53.223,-62.012,-45.898
1644532009.854,13.184,-251.953,-65.430,-38.574
1644532009.857,-73.730,-886.719,-71.777,4.395
1644532009.861,-55.176,-627.441,-56.152,-12.207
1644532009.865,27.832,289.062,-59.082,-68.848
1644532009.869,29.297,181.152,-68.848,-69.824
1644532009.873,-63.965,120.117,-60.059,-12.207
1644532009.876,-75.684,478.027,-61.035,14.648
1644532009.880,23.926,475.586,-70.312,-32.227
1644532009.884,62.500,98.145,-73.242,-55.176
1644532009.888,-38.574,154.785,-61.523,-25.391
1644532009.892,-90.820,381.836,-54.199,7.812
1644532009.896,-7.812,155.762,-62.988,-20.996
1644532009.900,48.828,-455.078,-69.824,-62.012
1644532009.903,-18.066,-437.988,-58.594,-33.691
1644532009.907,-73.242,346.191,-50.293,30.273
1644532009.911,-23.438,260.742,-52.246,8.301
1644532009.915,42.480,-206.543,-46.875,-53.711
1644532009.919,-2.930,82.520,-35.645,-48.340
1644532009.920,-91.797,383.301,-28.809,2.930
1644532009.924,-75.195,234.375,-32.715,-7.324
1644532009.928,20.996,-217.773,-44.922,-58.105
1644532009.932,29.785,-252.930,-45.898,-63.477
1644532009.936,-67.871,159.180,-32.715,-15.625
1644532009.940,-96.680,-2.930,-39.062,16.113
1644532009.944,-23.438,-871.094,-41.992,-16.602
1644532009.947,14.648,-529.785,-24.902,-45.898
1644532009.951,-57.617,278.809,-23.438,-17.090
1644532009.955,-102.051,194.824,-22.949,24.902
1644532009.959,-25.879,132.812,-22.949,-14.648
1644532009.963,39.551,244.141,-28.320,-57.129
1644532009.968,-12.695,56.641,-30.762,-25.879
1644532009.972,-80.566,-263.672,-40.527,26.855
1644532009.976,-44.922,-120.605,-40.527,10.742
1644532009.980,47.852,316.895,-33.691,-39.551
1644532009.984,27.832,264.648,-42.480,-37.598
1644532009.988,-74.707,-254.883,-52.734,9.277
1644532009.992,-62.012,-256.836,-32.715,14.160
1644532009.995,24.414,246.094,-34.180,-43.457
1644532009.999,23.926,248.047,-55.176,-61.035
1644532010.003,-67.871,-524.902,-53.223,-12.695
1644532010.007,-94.238,-359.863,-43.945,5.859
1644532010.011,-9.766,309.082,-42.969,-38.574
1644532010.025,38.574,165.527,-33.203,-48.828
1644532010.029,-42.969,-45.410,-24.414,-18.555
1644532010.033,-97.656,98.633,-32.715,9.277
1644532010.037,-28.809,44.434,-35.645,-16.602
1644532010.041,38.574,-163.574,-33.691,-63.965
1644532010.045,-18.066,-870.605,-38.574,-50.781
1644532010.049,-95.703,-874.023,-23.926,4.395
1644532010.052,-66.406,155.762,-22.461,-3.418
1644532010.056,22.949,255.371,-35.645,-44.922
1644532010.060,9.277,105.469,-41.504,-48.828
1644532010.064,-97.656,401.855,-44.922,-8.301
1644532010.068,-97.656,472.168,-44.434,8.789
1644532010.070,11.719,134.766,-58.105,-49.316
1644532010.074,30.762,114.746,-65.430,-69.336
1644532010.078,-56.152,332.031,-61.035,-21.484
1644532010.082,-79.102,339.844,-61.035,2.930
1644532010.086,6.836,17.578,-66.895,-38.574
1644532010.090,50.293,-176.758,-57.617,-58.594
1644532010.094,-24.414,-162.109,-42.480,-23.438
1644532010.097,-81.055,-13.672,-28.809,13.672
1644532010.101,-17.578,-463.867,-49.316,-3.906
1644532010.105,54.199,-832.520,-59.570,-45.410
1644532010.109,3.906,58.105,-58.105,-43.457
1644532010.113,-88.379,351.562,-59.082,-2.441
1644532010.115,-69.336,93.262,-62.500,-12.207
1644532010.119,19.531,310.059,-74.707,-62.500
1644532010.123,8.789,328.125,-84.473,-66.406
1644532010.127,-84.961,-145.996,-79.590,-11.230
1644532010.131,-83.984,-554.199,-75.684,10.742
1644532010.135,12.207,-309.570,-67.383,-41.504
1644532010.139,38.574,26.855,-49.316,-61.523
1644532010.142,-47.852,-50.293,-53.223,-20.508
1644532010.146,-85.938,-778.809,-61.523,12.207
1644532010.150,-14.160,-228.516,-48.828,-25.391
1644532010.154,36.621,478.516,-51.270,-54.688
1644532010.158,-25.391,145.996,-55.664,-19.531
1644532010.161,-93.262,178.223,-48.340,16.113
1644532010.165,-45.898,464.844,-59.570,-2.930
1644532010.169,43.457,394.043,-65.430,-52.246
1644532010.173,7.812,51.758,-57.129,-47.852
1644532010.177,-86.426,135.742,-47.852,4.883
1644532010.181,-56.152,53.223,-50.781,16.602
1644532010.185,31.738,-101.074,-62.988,-41.016
1644532010.188,13.184,-462.891,-57.617,-56.152
1644532010.192,-84.961,-388.184,-34.180,3.418
1644532010.196,-84.473,401.855,-39.062,20.508
1644532010.200,15.625,235.352,-51.758,-28.320
1644532010.204,47.363,-410.156,-37.598,-47.363
1644532010.205,-49.805,-19.043,-23.926,-20.508
1644532010.209,-98.145,493.652,-25.879,18.066
1644532010.213,-12.695,207.031,-36.621,-6.348
1644532010.217,34.180,-263.672,-41.016,-51.270
1644532010.221,-28.809,-136.230,-35.156,-23.926
1644532010.225,-78.125,3.906,-33.691,30.762
1644532010.229,-30.762,-128.418,-33.691,10.742
1644532010.232,41.992,-780.762,-39.062,-49.805
1644532010.236,6.348,-335.938,-28.809,-56.641
1644532010.240,-90.332,439.453,-20.996,-2.441
1644532010.244,-87.402,203.613,-33.203,5.371
1644532010.248,12.207,145.996,-41.504,-50.781
1644532010.253,20.996,262.207,-43.945,-56.641
1644532010.257,-72.754,78.613,-46.875,-13.672
1644532010.261,-91.797,-191.406,-51.270,11.719
1644532010.265,0.000,-61.035,-44.434,-21.484
1644532010.269,39.551,273.926,-35.156,-47.363
1644532010.273,-49.316,-2.441,-36.621,-2.930
1644532010.277,-95.215,-502.441,-37.598,35.156
1644532010.280,-19.043,-349.609,-23.438,-4.395
1644532010.284,53.711,320.312,-33.203,-57.617
1644532010.288,2.930,265.137,-48.828,-44.922
1644532010.292,-69.336,-31.250,-30.762,10.254
1644532010.296,-40.527,255.371,-17.578,1.465
1644532010.295,41.504,419.922,-32.715,-46.875
1644532010.299,25.391,216.309,-32.227,-42.969
1644532010.303,-69.336,-63.965,-24.414,6.836
1644532010.307,-64.453,-130.859,-37.598,20.508
1644532010.311,32.227,-82.520,-39.551,-33.203
1644532010.315,48.340,-162.109,-37.598,-50.293
1644532010.319,-35.645,-878.906,-41.504,4.883
1644532010.322,-69.824,-836.426,-20.020,31.738
1644532010.326,11.230,176.758,-20.020,-16.602
1644532010.330,81.055,223.145,-29.297,-31.250
1644532010.334,14.648,117.188,-25.391,3.418
1644532010.338,-81.055,437.012,-35.645,12.695
1644532010.342,-41.992,411.621,-53.711,-30.273
1644532010.346,41.016,40.039,-59.570,-75.684
1644532010.350,-9.277,28.320,-57.617,-57.617
1644532010.354,-96.680,325.684,-53.711,-10.254
1644532010.358,-52.246,359.375,-43.457,-7.324
1644532010.362,42.480,-208.984,-50.293,-59.570
1644532010.366,28.320,-416.992,-45.898,-78.125
1644532010.369,-72.266,-16.602,-29.297,-27.832
1644532010.373,-82.520,302.734,-46.875,-29.297
1644532010.377,8.301,-434.570,-79.102,-85.449
1644532010.381,33.691,-631.348,-67.871,-108.398
1644532010.385,-41.992,195.312,-60.547,-62.012
1644532010.401,-81.543,239.746,-74.219,-14.160
1644532010.405,-4.883,60.059,-69.824,-62.012
1644532010.409,56.152,183.594,-59.570,-99.609
1644532010.413,-20.508,30.273,-61.523,-65.918
1644532010.417,-99.609,-94.238,-69.824,-20.508
1644532010.421,-46.387,-725.586,-82.520,-40.527
1644532010.425,31.738,-343.262,-70.801,-84.961
1644532010.428,-18.066,498.047,-72.266,-74.707
1644532010.432,-108.398,182.617,-85.938,-21.973
1644532010.436,-86.426,-119.629,-84.961,-23.438
1644532010.440,0.000,183.105,-91.309,-84.473
1644532010.444,10.742,380.859,-80.566,-89.844
1644532010.445,-74.707,82.520,-75.684,-34.668
1644532010.449,-93.262,-20.996,-75.684,-14.648
1644532010.453,5.859,397.461,-68.848,-53.223
1644532010.457,44.434,416.992,-74.219,-79.102
1644532010.461,-54.688,-99.121,-75.195,-42.969
1644532010.465,-108.398,-274.414,-55.176,4.395
1644532010.469,-16.602,57.617,-40.039,-25.391
1644532010.472,54.199,301.270,-40.039,-68.359
1644532010.476,-15.625,-400.879,-53.711,-47.363
1644532010.480,-87.891,-397.461,-39.551,2.441
1644532010.484,-32.227,424.805,-38.086,-0.977
1644532010.488,62.012,166.016,-42.969,-40.527
1644532010.490,25.879,-506.836,-34.180,-43.457
1644532010.494,-72.266,5.859,-20.508,4.395
1644532010.498,-52.734,432.129,-23.926,13.672
1644532010.502,34.180,-166.016,-41.016,-43.945
1644532010.506,30.273,-627.441,-41.992,-62.500
1644532010.510,-65.918,-423.828,-42.480,-22.949
1644532010.514,-87.891,-17.578,-44.922,8.789
1644532010.517,12.695,-44.922,-56.641,-20.508
1644532010.521,56.152,-790.527,-57.617,-54.199
1644532010.525,-37.598,-278.320,-32.715,-31.738
1644532010.529,-82.520,427.246,-21.484,14.648
1644532010.533,-0.488,152.344,-37.109,-14.648
1644532010.550,58.105,146.973,-41.504,-61.035
1644532010.554,-11.230,253.418,-40.039,-35.645
1644532010.558,-94.238,53.711,-46.387,14.648
1644532010.562,-50.781,-211.914,-55.176,10.254
1644532010.566,29.785,-113.281,-58.594,-45.410
1644532010.570,0.977,-48.340,-59.082,-49.805
1644532010.574,-89.355,-279.297,-60.547,-1.465
1644532010.577,-84.961,-335.938,-64.453,1.953
1644532010.581,16.602,26.855,-62.012,-49.316
1644532010.585,45.410,383.789,-62.988,-62.012
1644532010.589,-47.363,234.375,-66.406,-19.531
1644532010.593,-74.219,-481.445,-75.684,3.906
1644532010.595,-4.395,-192.383,-69.824,-48.340
1644532010.599,30.273,414.551,-54.199,-80.566
1644532010.603,-41.992,124.023,-54.688,-44.922
1644532010.607,-97.168,-212.402,-52.246,5.859
1644532010.611,-43.457,-13.184,-54.199,-17.578
1644532010.615,22.949,24.902,-63.477,-63.477
