timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686105498.870,-57.129,95.703,-6.836,-3.906,384.765
1686105498.874,-96.191,107.910,42.480,-25.879,384.769
1686105498.878,-39.551,364.258,50.293,10.742,384.773
1686105498.882,16.113,379.883,20.996,46.387,384.777
1686105498.886,-24.902,92.773,60.547,15.625,384.781
1686105498.890,-90.332,-219.727,28.320,-23.926,384.785
1686105498.893,-59.082,-8.301,89.844,-3.418,384.788
1686105498.897,21.973,236.328,28.809,44.434,384.792
1686105498.901,-5.371,-649.902,-41.504,39.062,384.796
1686105498.905,-75.684,-547.363,184.082,-12.207,384.800
1686105498.909,-58.105,277.832,122.070,-14.648,384.804
1686105498.913,21.973,259.277,-7.324,39.551,384.808
1686105498.917,-14.160,332.031,37.598,3.418,384.812
1686105498.921,-43.457,288.086,8.789,-8.789,384.816
1686105498.925,3.418,145.508,42.969,25.879,384.820
1686105498.929,31.738,132.324,111.328,46.875,384.824
1686105498.933,-10.742,-86.914,33.691,16.113,384.828
1686105498.936,-47.363,-203.125,21.484,-21.973,384.832
1686105498.940,-3.418,-432.617,-20.508,3.906,384.835
1686105498.944,38.086,-920.898,39.551,44.434,384.839
1686105498.948,1.465,-129.883,208.984,13.672,384.843
1686105498.952,-64.453,256.348,20.508,-31.250,384.847
1686105498.956,-45.898,-389.648,-42.969,-16.113,384.851
1686105498.960,16.113,-20.508,204.590,35.645,384.855
1686105498.964,0.000,572.266,95.703,39.551,384.859
1686105498.968,-48.340,308.105,-58.594,-5.859,384.863
1686105498.972,-52.734,-91.309,122.559,-14.648,384.867
1686105498.976,0.977,203.613,150.879,30.762,384.870
1686105498.980,16.602,248.535,15.137,39.551,384.874
1686105498.983,-43.457,-113.770,-16.113,-8.301,384.878
1686105498.987,-78.613,-718.262,4.883,-29.785,384.882
1686105498.991,-23.438,-227.539,266.113,6.836,384.886
1686105498.995,25.879,527.832,189.453,34.668,384.890
1686105498.999,-28.320,259.766,-32.715,-5.859,384.894
1686105499.003,-85.938,33.203,33.203,-43.945,384.898
1686105499.004,-51.758,193.848,27.832,-14.160,384.901
1686105499.008,-0.488,171.875,-3.418,20.020,384.905
1686105499.012,-35.156,-93.262,16.602,-3.906,384.909
1686105499.016,-86.426,-217.773,83.496,-40.039,384.913
1686105499.020,-46.875,20.508,53.711,-27.832,384.917
1686105499.024,37.109,36.621,24.414,15.625,384.921
1686105499.027,44.922,-264.648,-7.324,16.602,384.925
1686105499.031,-28.809,-881.348,14.648,-19.531,384.929
1686105499.035,-31.738,-267.578,270.508,-22.461,384.932
1686105499.039,37.109,392.090,231.934,18.555,384.936
1686105499.043,45.898,82.031,5.859,38.086,384.940
1686105499.047,-10.742,181.641,13.672,6.348,384.944
1686105499.063,-51.270,374.512,42.480,-19.043,384.959
1686105499.067,2.930,299.805,28.320,13.184,384.963
1686105499.071,73.242,141.602,48.340,46.875,384.966
1686105499.075,41.992,170.898,30.273,22.461,384.970
1686105499.079,-4.883,-36.133,11.230,-15.625,384.974
1686105499.083,36.621,-200.684,14.160,-2.441,384.978
1686105499.086,95.703,-680.664,14.648,41.504,384.982
1686105499.090,62.012,-535.156,210.449,31.250,384.986
1686105499.094,-6.348,215.332,122.559,-12.207,384.990
1686105499.098,4.395,141.113,-12.695,0.000,384.994
1686105499.102,61.523,91.309,96.680,46.387,384.998
1686105499.106,68.848,418.945,63.965,50.781,385.002
1686105499.094,7.812,403.320,-10.742,8.789,385.003
1686105499.098,-20.996,30.273,11.230,-11.719,385.007
1686105499.102,36.621,52.246,103.516,19.531,385.011
1686105499.106,70.312,382.324,70.312,50.293,385.015
1686105499.110,9.766,340.820,-9.277,17.578,385.019
1686105499.114,-58.105,-329.102,-5.859,-16.602,385.022
1686105499.117,-16.113,-645.020,167.969,10.254,385.026
1686105499.121,43.457,-210.449,142.090,45.898,385.030
1686105499.125,-10.742,20.020,11.719,21.973,385.034
1686105499.129,-84.961,-400.391,-64.941,-14.160,385.038
1686105499.133,-45.898,-867.676,89.844,8.301,385.042
1686105499.137,38.086,71.289,302.246,38.574,385.046
1686105499.155,37.109,475.586,78.613,25.391,385.051
1686105499.159,-29.785,-52.246,-19.043,-6.836,385.055
1686105499.163,-22.949,54.688,77.637,-4.883,385.059
1686105499.167,47.852,401.367,55.176,36.621,385.063
1686105499.171,55.664,388.672,13.184,40.527,385.066
1686105499.175,-18.555,-211.426,47.363,-2.930,385.070
1686105499.178,-53.223,-339.355,67.871,-22.949,385.074
1686105499.182,15.625,259.277,92.773,9.766,385.078
1686105499.186,56.152,212.402,-10.742,31.250,385.082
1686105499.190,-3.418,-719.727,-17.578,0.977,385.086
1686105499.194,-44.434,-387.207,235.840,-33.691,385.090
1686105499.198,15.137,350.098,135.254,-6.348,385.094
1686105499.198,77.148,253.418,-10.742,37.109,385.094
1686105499.202,28.320,117.676,41.016,19.043,385.098
1686105499.206,-45.898,211.426,34.180,-25.391,385.102
1686105499.210,-17.090,282.227,13.672,-15.137,385.106
1686105499.214,54.688,114.258,13.672,36.133,385.110
1686105499.218,44.434,-121.582,47.363,37.598,385.113
1686105499.221,-41.016,-252.930,49.316,-10.742,385.117
1686105499.225,-63.477,-179.688,53.223,-23.438,385.121
1686105499.229,-2.930,-328.125,-25.391,21.484,385.125
1686105499.233,27.344,-887.207,32.227,43.945,385.129
1686105499.237,0.000,-180.664,202.637,-2.441,385.133
1686105499.241,-19.043,198.242,8.301,-26.367,385.137
1686105499.245,32.227,-346.191,-31.738,14.648,385.141
1686105499.249,67.871,70.801,212.402,43.945,385.145
1686105499.253,24.902,525.391,97.656,14.160,385.148
1686105499.257,-31.738,217.285,-35.645,-19.531,385.152
1686105499.261,1.465,-70.801,106.934,1.465,385.156
1686105499.265,48.828,-77.148,99.121,41.504,385.160
1686105499.268,8.789,140.137,51.270,20.996,385.164
1686105499.272,-53.711,150.391,-9.766,-23.926,385.168
