timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1685756674.681,10.742,-12.207,-15.625,-26.367,1265.577
1685756674.685,-33.691,44.434,103.516,-23.438,1265.581
1685756674.689,-40.527,292.480,205.566,-1.465,1265.585
1685756674.693,13.184,69.336,43.945,13.184,1265.589
1685756674.697,35.156,-496.582,-30.273,14.648,1265.593
1685756674.701,8.789,-457.520,132.812,9.277,1265.597
1685756674.704,-16.602,-223.145,183.105,3.906,1265.601
1685756674.708,13.184,-229.980,123.047,9.277,1265.605
1685756674.712,49.316,-831.543,-57.617,16.113,1265.609
1685756674.716,19.043,-718.750,156.250,2.930,1265.613
1685756674.720,-25.879,163.574,251.465,-6.348,1265.617
1685756674.724,-5.371,222.656,77.148,-3.418,1265.620
1685756674.727,31.250,123.535,119.629,-14.160,1265.625
1685756674.731,13.672,298.340,180.176,-25.391,1265.629
1685756674.735,-28.320,262.695,114.258,-24.902,1265.633
1685756674.739,-24.902,52.734,68.359,-9.277,1265.636
1685756674.743,15.625,89.844,125.977,-7.324,1265.640
1685756674.747,15.625,-103.027,23.438,-17.090,1265.644
1685756674.750,-23.438,-226.562,6.836,-19.043,1265.648
1685756674.754,-44.434,-468.750,-69.336,7.324,1265.652
1685756674.758,0.977,-855.957,-32.715,24.902,1265.656
1685756674.762,24.902,-3.906,218.750,-2.930,1265.660
1685756674.766,-7.324,306.641,114.746,-17.090,1265.664
1685756674.770,-32.227,-116.211,8.789,0.977,1265.668
1685756674.771,1.465,144.531,165.039,13.672,1265.668
1685756674.775,35.645,450.684,191.895,7.324,1265.671
1685756674.779,18.555,216.309,51.270,0.000,1265.675
1685756674.783,-21.484,-151.855,77.148,9.277,1265.679
1685756674.787,-7.324,32.715,174.805,31.250,1265.683
1685756674.791,39.062,18.555,132.324,32.715,1265.687
1685756674.794,28.320,-215.332,76.172,11.719,1265.691
1685756674.798,-17.578,-820.312,-96.191,20.996,1265.695
1685756674.802,-19.043,-845.703,117.676,32.715,1265.699
1685756674.806,39.551,48.340,324.707,21.973,1265.703
1685756674.810,45.410,139.648,54.688,3.418,1265.707
1685756674.814,0.000,-317.871,25.391,-0.488,1265.711
1685756674.819,-25.391,52.734,207.031,1.953,1265.719
1685756674.823,14.160,350.586,161.133,0.000,1265.723
1685756674.827,31.250,123.535,42.969,-0.977,1265.727
1685756674.831,-10.742,35.156,133.301,-11.230,1265.731
1685756674.835,-51.758,138.672,145.508,-10.254,1265.735
1685756674.839,-19.043,-18.555,-6.348,0.000,1265.739
1685756674.842,35.645,-397.949,-33.203,2.441,1265.743
1685756674.846,17.578,-608.887,70.801,-2.930,1265.747
1685756674.850,-23.926,20.508,215.820,-4.883,1265.751
1685756674.854,-8.301,286.133,140.625,3.418,1265.755
1685756674.858,41.992,-113.770,-78.125,4.395,1265.759
1685756674.862,40.527,-202.637,-89.844,-4.395,1265.762
1685756674.861,-11.719,125.488,114.746,-8.301,1265.786
1685756674.865,-27.832,181.641,116.699,1.953,1265.789
1685756674.869,18.555,-268.555,-27.832,6.348,1265.793
1685756674.873,33.203,-42.480,90.332,-0.488,1265.797
1685756674.877,-10.742,164.062,98.145,2.441,1265.801
1685756674.881,-44.434,-216.309,-45.898,10.742,1265.805
1685756674.884,3.906,-836.914,-156.250,19.531,1265.809
1685756674.888,38.574,-994.629,-25.391,18.066,1265.813
1685756674.892,1.953,-200.684,198.242,-6.348,1265.817
1685756674.896,-40.039,97.168,66.895,-5.859,1265.821
1685756674.900,-18.555,30.273,58.594,2.930,1265.825
1685756674.904,26.367,322.266,204.590,-4.395,1265.829
1685756674.921,14.648,397.949,145.508,-16.602,1265.818
1685756674.925,-30.273,-56.641,-5.371,-24.414,1265.822
1685756674.929,-23.926,-230.469,57.129,-14.648,1265.826
1685756674.933,23.926,189.941,172.363,-10.742,1265.830
1685756674.937,22.461,361.328,125.977,-19.043,1265.834
1685756674.941,-14.648,-268.066,-84.961,-14.648,1265.838
1685756674.944,-31.738,-663.574,53.711,8.301,1265.841
1685756674.948,16.113,94.727,285.156,3.906,1265.845
1685756674.952,37.109,284.668,149.414,-6.836,1265.849
1685756674.956,-7.812,-270.020,-49.316,-14.160,1265.853
1685756674.960,-48.340,-154.785,104.004,-16.602,1265.857
1685756674.964,-9.766,269.531,249.512,-9.277,1265.861
1685756674.966,37.109,219.727,113.281,0.488,1265.863
1685756674.970,16.602,-248.535,-10.254,2.441,1265.867
1685756674.974,-25.879,-104.980,152.344,-7.812,1265.871
1685756674.978,-16.113,243.164,201.172,-14.648,1265.875
1685756674.982,28.320,-68.848,21.973,-8.789,1265.879
1685756674.986,9.766,-678.711,-15.137,-15.625,1265.883
1685756674.989,-44.434,-549.805,161.133,-26.855,1265.886
1685756674.993,-35.645,-226.562,197.754,-11.230,1265.890
1685756674.997,14.648,-228.516,101.074,-7.812,1265.894
1685756675.001,19.531,-833.008,-87.402,-14.648,1265.898
1685756675.005,-17.090,-717.285,107.422,-23.438,1265.902
1685756675.009,-34.180,134.766,229.492,-14.160,1265.906
1685756675.026,8.789,135.254,85.449,0.000,1265.925
1685756675.030,30.762,21.973,140.137,-10.254,1265.929
1685756675.034,0.488,203.125,182.617,-29.297,1265.932
1685756675.038,-37.598,225.098,155.273,-20.020,1265.936
1685756675.042,-15.137,-11.230,69.824,1.465,1265.940
1685756675.046,16.113,-246.582,81.543,0.000,1265.944
1685756675.049,-3.906,-289.551,107.910,-13.184,1265.948
1685756675.053,-36.621,-182.129,94.727,-17.090,1265.952
1685756675.057,-24.414,-463.379,28.320,-1.465,1265.956
1685756675.061,16.113,-841.309,44.434,4.395,1265.960
1685756675.065,9.766,-88.379,229.004,-15.137,1265.964
1685756675.069,-31.250,170.410,156.250,-17.578,1265.968
1685756675.056,-40.039,-176.758,97.168,-1.953,1265.953
1685756675.060,7.324,99.121,167.480,-0.977,1265.956
1685756675.064,23.926,332.520,187.988,-17.090,1265.960
1685756675.068,-19.531,137.207,110.352,-24.902,1265.964
1685756675.072,-55.176,-298.828,79.102,-14.160,1265.968
1685756675.076,-16.113,-312.500,193.359,-13.184,1265.972
1685756675.079,11.719,-131.836,212.891,-26.855,1265.976
1685756675.083,-24.414,-325.195,109.863,-38.574,1265.980
1685756675.087,-62.500,-631.348,53.223,-31.738,1265.984
1685756675.091,-34.180,-295.898,154.297,-19.043,1265.988
1685756675.095,19.531,86.914,241.211,-20.020,1265.992
1685756675.099,13.672,10.742,81.055,-24.414,1265.996
1685756675.102,-37.598,-856.445,-107.422,-14.160,1266.000
1685756675.106,-36.621,-737.793,189.941,-3.906,1266.004
1685756675.110,14.160,154.297,239.258,-10.742,1266.007
1685756675.114,17.578,81.055,32.715,-24.902,1266.011
1685756675.118,-35.645,-46.387,121.582,-30.762,1266.015
1685756675.122,-53.223,-121.094,42.969,-21.973,1266.019
1685756675.125,-1.953,-166.504,-2.441,-15.137,1266.023
1685756675.129,13.672,-359.863,4.883,-22.949,1266.027
1685756675.133,-27.344,-613.281,79.102,-35.645,1266.031
1685756675.137,-59.570,41.504,232.422,-32.715,1266.035
1685756675.141,-22.461,338.867,180.664,-17.578,1266.039
1685756675.145,15.137,-59.570,26.855,-10.742,1266.043
1685756675.146,-14.160,-224.609,49.805,-22.949,1266.044
1685756675.150,-53.223,116.699,193.848,-25.391,1266.048
1685756675.154,-27.832,174.805,144.043,-7.324,1266.051
1685756675.158,12.695,-369.629,21.484,-5.371,1266.055
1685756675.162,0.000,-242.188,77.148,-24.414,1266.059
1685756675.166,-38.086,-124.023,92.773,-26.855,1266.063
1685756675.169,-39.062,-300.781,51.758,-7.324,1266.067
1685756675.173,6.348,-833.496,-80.566,-1.953,1266.071
1685756675.177,15.625,-742.676,112.305,-11.230,1266.075
1685756675.181,-17.090,39.062,229.980,-21.484,1266.079
1685756675.185,-37.598,29.785,118.652,-16.113,1266.083
1685756675.189,4.883,-19.043,187.988,-8.789,1266.087
1685756675.192,28.320,229.980,201.660,-17.578,1266.102
1685756675.196,-9.766,227.539,103.027,-34.180,1266.106
1685756675.200,-40.039,-157.715,-7.812,-20.508,1266.110
1685756675.204,-0.977,-201.660,184.570,1.953,1266.113
1685756675.208,45.410,151.855,189.941,4.395,1266.117
1685756675.212,25.879,-56.152,-26.855,-3.906,1266.121
1685756675.215,-17.090,-577.148,-95.215,1.465,1266.125
1685756675.219,-3.906,-764.160,22.461,19.531,1266.129
1685756675.223,40.039,49.805,235.352,17.090,1266.133
1685756675.227,38.086,323.242,139.648,9.277,1266.137
1685756675.231,-17.090,-151.367,-51.270,3.906,1266.141
1685756675.235,-28.809,-41.504,109.863,3.418,1266.145
1685756675.236,23.926,291.016,228.027,4.395,1266.147
1685756675.240,28.809,205.566,91.309,4.883,1266.151
1685756675.244,-21.484,-199.219,53.711,2.930,1266.155
1685756675.248,-48.340,-21.973,193.359,2.441,1266.159
1685756675.252,7.324,164.062,124.512,5.371,1266.162
1685756675.256,36.133,-171.387,-69.824,0.977,1266.166
1685756675.259,-13.672,-791.992,-145.996,-13.184,1266.170
1685756675.263,-54.688,-791.992,145.020,-13.184,1266.174
1685756675.267,-29.785,-87.402,317.871,-9.766,1266.178
1685756675.271,18.066,5.859,40.039,-15.625,1266.182
1685756675.275,6.348,-730.957,-106.934,-14.160,1266.186
1685756675.279,-39.062,-273.438,172.363,-11.719,1266.190
1685756675.297,-22.949,335.449,209.961,-8.301,1266.195
1685756675.301,26.367,128.906,45.898,1.953,1266.199
1685756675.305,15.625,15.137,77.148,2.441,1266.203
1685756675.309,-25.879,125.000,148.926,-7.812,1266.207
1685756675.313,-30.762,212.891,112.305,1.953,1266.211
1685756675.317,15.137,-277.832,-63.477,8.789,1266.215
1685756675.320,21.973,-659.668,47.363,1.953,1266.219
1685756675.324,-28.809,-201.172,200.195,-20.996,1266.223
1685756675.328,-56.152,-125.977,102.051,-27.832,1266.226
1685756675.332,-7.812,-424.805,21.973,-12.695,1266.230
1685756675.336,28.320,-329.102,167.480,-12.695,1266.234
1685756675.340,-4.883,167.480,216.797,-28.809,1266.238
1685756675.341,-50.293,101.562,104.492,-20.996,1266.238
1685756675.345,-22.461,-150.879,93.262,-3.906,1266.242
1685756675.349,32.227,99.609,176.270,-1.953,1266.246
1685756675.353,20.508,293.945,170.898,-13.672,1266.249
1685756675.357,-21.973,10.254,45.898,-12.207,1266.253
1685756675.361,-22.949,-532.227,76.660,-1.953,1266.257
1685756675.364,19.043,-417.969,177.246,-14.648,1266.261
1685756675.368,12.695,-172.852,154.297,-25.391,1266.265
1685756675.372,-29.297,-129.395,61.035,-22.949,1266.269
1685756675.376,-41.504,-801.270,-122.559,-6.348,1266.273
1685756675.380,-4.883,-872.559,113.770,-7.324,1266.277
1685756675.384,14.160,48.340,233.398,-21.973,1266.281
1685756675.387,-16.113,18.066,18.555,-23.926,1266.284
