timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686111625.966,-48.828,248.047,91.797,-54.688,1632.891
1686111625.970,-6.348,-100.098,-25.391,25.879,1632.895
1686111625.974,8.789,-377.441,-117.188,22.461,1632.899
1686111625.978,-30.273,42.480,30.762,-60.059,1632.903
1686111625.982,-47.363,224.609,89.355,-71.777,1632.906
1686111625.986,-11.230,-159.180,-40.039,1.953,1632.910
1686111625.990,12.207,-796.387,-311.035,33.203,1632.914
1686111625.993,-14.160,-394.531,-88.867,-35.156,1632.918
1686111625.997,-38.086,314.941,141.602,-71.289,1632.922
1686111626.001,-11.719,33.691,-22.461,-13.184,1632.926
1686111626.005,20.996,-110.840,-3.418,31.250,1632.930
1686111626.009,3.418,323.730,137.207,-16.113,1632.934
1686111626.026,-37.109,300.781,88.867,-67.871,1632.924
1686111626.030,-41.992,-3.418,-18.555,-33.203,1632.928
1686111626.034,-0.977,151.367,66.406,30.762,1632.932
1686111626.038,9.277,182.129,82.031,-0.488,1632.936
1686111626.042,-27.832,140.137,69.336,-85.938,1632.940
1686111626.046,-43.457,-412.598,-234.375,-66.895,1632.944
1686111626.050,-15.137,-633.789,-161.621,9.277,1632.948
1686111626.053,2.441,284.180,213.867,2.930,1632.952
1686111626.057,-35.645,319.824,80.566,-73.730,1632.956
1686111626.061,-63.477,-166.016,-129.395,-88.867,1632.959
1686111626.065,-33.691,168.945,69.336,-11.230,1632.963
1686111626.069,4.883,530.273,204.102,21.973,1632.967
1686111626.070,-13.184,217.285,25.391,-38.086,1632.967
1686111626.074,-60.547,-258.301,-105.469,-78.613,1632.971
1686111626.078,-37.598,79.590,83.008,-21.973,1632.975
1686111626.082,5.371,477.539,199.707,34.668,1632.979
1686111626.086,-9.766,191.895,37.598,-16.602,1632.983
1686111626.090,-51.758,-341.309,-192.871,-75.684,1632.987
1686111626.094,-52.734,-313.477,-139.648,-45.898,1632.991
1686111626.097,-9.766,-58.105,59.082,15.625,1632.995
1686111626.101,-11.230,-119.629,-15.625,-5.371,1632.999
1686111626.105,-64.453,-885.742,-421.875,-81.543,1633.003
1686111626.109,-68.848,-668.457,-181.152,-75.684,1633.006
1686111626.113,-19.043,308.594,183.594,2.441,1633.010
1686111626.116,5.859,238.770,53.711,18.555,1633.026
1686111626.120,-35.156,124.512,76.172,-60.547,1633.030
1686111626.124,-69.336,317.383,113.281,-96.680,1633.034
1686111626.128,-32.715,338.379,117.188,-22.949,1633.038
1686111626.132,4.883,84.961,32.715,17.578,1633.042
1686111626.136,-29.785,-208.008,-108.398,-52.246,1633.046
1686111626.140,-68.359,-97.656,-49.316,-97.168,1633.049
1686111626.143,-48.828,260.254,119.629,-50.293,1633.053
1686111626.147,-16.602,-428.711,-227.539,14.160,1633.057
1686111626.151,-20.996,-729.492,-211.914,-8.301,1633.061
1686111626.155,-49.805,158.691,126.465,-80.566,1633.065
1686111626.159,-58.594,250.000,79.102,-61.035,1633.069
1686111626.160,-26.367,50.781,69.824,13.184,1633.059
1686111626.164,-1.465,332.520,146.484,6.348,1633.063
1686111626.168,-43.457,421.875,128.906,-66.406,1633.067
1686111626.172,-68.359,203.125,52.246,-70.801,1633.071
1686111626.176,-27.832,17.090,-3.906,7.324,1633.075
1686111626.180,-9.277,-105.469,-19.531,6.348,1633.079
1686111626.184,-45.898,-133.301,-24.902,-64.453,1633.082
1686111626.187,-76.172,-238.281,-162.109,-79.590,1633.086
1686111626.191,-57.129,-862.305,-357.910,-28.320,1633.090
1686111626.195,-11.230,-354.980,-42.480,13.184,1633.094
1686111626.199,-12.695,376.953,128.418,-35.645,1633.098
1686111626.203,-58.594,-56.152,-73.242,-93.262,1633.102
1686111626.207,-52.734,5.859,70.801,-54.688,1633.104
1686111626.211,2.930,480.469,215.820,11.230,1633.108
1686111626.215,4.883,460.938,128.906,-7.324,1633.112
1686111626.219,-38.086,-125.000,-104.492,-72.754,1633.116
1686111626.223,-45.410,-177.246,10.254,-56.641,1633.120
1686111626.227,-13.184,55.664,92.773,26.855,1633.124
1686111626.231,-0.977,42.480,44.922,27.832,1633.128
1686111626.234,-37.109,-453.613,-245.605,-46.387,1633.132
1686111626.238,-61.035,-666.992,-204.590,-57.617,1633.136
1686111626.242,-19.043,237.793,196.289,15.625,1633.140
1686111626.246,12.207,419.922,142.090,43.457,1633.143
1686111626.250,-17.578,21.484,-0.488,-22.949,1633.147
1686111626.251,-52.246,170.410,75.195,-71.777,1633.150
1686111626.255,-41.016,272.461,115.723,-17.578,1633.154
1686111626.259,-14.648,-79.590,-17.090,40.039,1633.158
1686111626.263,-39.062,-339.844,-69.336,-20.020,1633.162
1686111626.267,-65.918,-6.836,37.598,-83.984,1633.166
1686111626.271,-59.082,41.504,42.480,-46.875,1633.170
1686111626.275,-12.207,-145.508,-5.859,27.344,1633.173
1686111626.278,1.953,-808.105,-359.863,2.441,1633.177
1686111626.282,-41.016,-517.578,-146.973,-84.473,1633.181
1686111626.286,-55.664,317.383,149.902,-76.660,1633.185
1686111626.290,-14.160,218.750,50.781,15.137,1633.189
1686111626.294,17.578,261.230,120.117,21.973,1633.193
1686111626.296,-23.926,457.520,141.113,-67.871,1633.207
1686111626.300,-57.617,352.051,102.539,-87.402,1633.211
1686111626.304,-25.879,106.445,10.742,-15.625,1633.214
1686111626.308,10.742,195.312,75.195,15.137,1633.218
1686111626.312,-4.395,79.590,25.391,-44.434,1633.222
1686111626.316,-65.430,-134.766,-91.309,-94.727,1633.226
1686111626.320,-70.801,-555.664,-311.035,-43.457,1633.230
1686111626.323,-20.020,-743.164,-231.934,7.324,1633.234
1686111626.327,-20.020,130.859,129.395,-44.922,1633.238
1686111626.331,-49.316,258.789,50.293,-99.121,1633.242
