timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp
1686362287.026,-36.133,280.762,-12.695,-64.941,1363.952
1686362287.030,-36.621,63.477,-40.039,-86.914,1363.956
1686362287.034,-43.457,-353.516,-30.762,-46.387,1363.959
1686362287.038,-31.738,-115.234,14.648,23.438,1363.963
1686362287.042,-4.883,220.215,-14.160,11.719,1363.967
1686362287.046,-5.859,-71.289,-67.383,-78.125,1363.971
1686362287.050,-11.719,-860.840,-74.707,-125.000,1363.975
1686362287.053,-15.625,-591.797,56.641,-103.027,1363.979
1686362287.057,-26.855,600.098,42.480,-92.773,1363.983
1686362287.061,-35.156,413.086,-29.785,-136.719,1363.987
1686362287.065,-41.016,115.723,9.277,-184.082,1363.991
1686362287.069,-31.250,299.805,-3.906,-138.184,1363.995
1686362287.072,-20.508,258.301,-26.367,-72.754,1363.981
1686362287.076,-28.809,-17.578,-20.020,-96.680,1363.985
1686362287.080,-58.594,-68.359,1.953,-149.414,1363.989
1686362287.084,-75.195,137.207,-9.277,-145.996,1363.993
1686362287.088,-41.992,125.488,-32.227,-97.656,1363.997
1686362287.092,-22.949,-238.281,-33.203,-83.008,1364.000
1686362287.096,-47.363,-204.102,4.395,-134.766,1364.004
1686362287.099,-46.875,21.973,-19.043,-178.223,1364.008
1686362287.103,-19.531,-148.926,-18.555,-167.480,1364.012
1686362287.107,-4.883,-95.703,4.883,-144.531,1364.016
1686362287.111,-0.977,161.621,0.977,-153.809,1364.020
1686362287.115,-14.648,188.965,-13.672,-153.809,1364.024
1686362287.131,-18.555,32.227,-29.785,-102.539,1364.027
1686362287.135,11.719,-565.918,-31.250,-69.336,1364.031
1686362287.139,8.301,-559.082,20.508,-104.492,1364.035
1686362287.143,-16.602,255.859,27.832,-156.250,1364.039
1686362287.147,-26.855,178.711,-55.176,-132.812,1364.043
1686362287.151,-17.090,-584.961,-20.508,-62.988,1364.047
1686362287.155,-18.066,-136.719,73.242,-29.297,1364.051
1686362287.158,-48.828,610.352,11.230,-33.691,1364.054
1686362287.162,-69.824,43.945,-52.246,-37.109,1364.058
1686362287.166,-69.824,-257.812,-54.688,-24.902,1364.062
1686362287.170,-51.758,152.344,18.066,-22.949,1364.066
1686362287.174,-38.574,360.352,-2.930,-85.938,1364.070
1686362287.176,-46.875,-137.695,-28.809,-149.902,1364.072
1686362287.180,-41.016,-279.297,20.020,-97.656,1364.076
1686362287.184,-8.301,337.402,21.973,-20.996,1364.080
1686362287.188,0.000,285.156,-12.695,-18.555,1364.084
1686362287.192,-14.160,-104.980,-33.691,-62.988,1364.088
1686362287.196,-14.648,-305.664,-12.207,-60.547,1364.092
1686362287.200,-16.602,-2.930,25.391,-31.738,1364.095
1686362287.203,-23.438,297.363,-22.949,-49.805,1364.099
1686362287.207,-36.621,-442.871,-53.223,-68.359,1364.103
1686362287.211,-48.340,-459.473,36.133,-37.109,1364.107
1686362287.215,-41.504,439.941,23.926,-10.742,1364.111
1686362287.219,-44.434,268.555,-34.668,-42.969,1364.115
1686362287.221,-62.012,-198.242,-13.184,-78.613,1364.118
1686362287.225,-64.453,-110.352,6.348,-55.664,1364.122
1686362287.229,-56.641,15.625,-0.488,10.742,1364.126
1686362287.233,-51.270,-50.781,-24.414,20.020,1364.130
1686362287.237,-41.016,-548.340,-27.832,-38.086,1364.133
1686362287.241,-30.273,-448.730,32.227,-78.613,1364.137
1686362287.245,8.789,256.348,7.324,-55.176,1364.141
1686362287.248,42.480,62.012,-55.664,11.719,1364.145
1686362287.252,20.508,-235.352,-5.371,14.648,1364.149
1686362287.256,-36.133,206.543,57.617,-79.590,1364.153
1686362287.260,-44.434,405.273,-24.902,-123.535,1364.157
1686362287.264,-9.277,111.816,21.484,-99.609,1364.161
1686362287.266,-2.441,104.004,43.945,-124.512,1364.177
1686362287.270,-26.367,239.258,-18.555,-172.363,1364.181
1686362287.274,-54.688,77.637,-32.715,-176.758,1364.185
1686362287.278,-41.016,-256.836,12.695,-133.789,1364.189
1686362287.282,-19.531,-112.305,29.297,-111.816,1364.192
1686362287.286,-49.316,-82.520,-36.133,-132.812,1364.196
1686362287.290,-70.801,-140.625,-5.859,-122.559,1364.200
1686362287.293,-62.012,-541.016,-33.203,-72.266,1364.204
1686362287.297,-41.504,-500.488,11.230,-42.969,1364.208
1686362287.301,-37.109,461.426,33.691,-58.105,1364.212
1686362287.305,-46.875,260.742,-35.645,-79.590,1364.216
1686362287.309,-40.039,-73.730,-11.719,-69.336,1364.220
1686362287.311,-20.508,109.375,10.742,-27.344,1364.207
1686362287.315,-13.184,228.027,-9.766,-34.668,1364.211
1686362287.319,-33.203,-185.059,-56.152,-79.102,1364.215
1686362287.323,-40.527,-550.293,7.812,-75.195,1364.219
1686362287.327,-21.484,-33.203,52.734,-59.570,1364.223
1686362287.331,-22.461,145.996,-15.137,-57.129,1364.227
1686362287.335,-40.527,-301.270,-55.176,-58.105,1364.231
1686362287.338,-53.223,-389.160,-7.324,-44.922,1364.235
1686362287.342,-36.133,176.270,50.781,4.395,1364.238
1686362287.346,-11.719,409.668,-12.207,41.504,1364.242
1686362287.350,-20.996,-209.961,-63.965,24.414,1364.246
1686362287.354,-38.574,-749.023,4.395,16.113,1364.250
1686362287.357,-30.762,20.996,77.637,19.043,1364.254
1686362287.361,-5.859,399.902,-5.859,-1.465,1364.258
1686362287.365,-15.625,-52.734,-14.648,-68.848,1364.262
