,timestamps,emg_signal
4051,1693699524.2044876,552
4052,1693699524.2129805,544
4053,1693699524.2273126,536
4054,1693699524.2412264,529
4055,1693699524.2551882,523
4056,1693699524.2711165,516
4057,1693699524.2833552,511
4058,1693699524.2974336,506
4059,1693699524.3115098,502
4060,1693699524.3256042,499
4061,1693699524.3397737,497
4062,1693699524.3537445,498
4063,1693699524.3678317,499
4064,1693699524.3808646,497
4065,1693699524.395984,494
4066,1693699524.4100528,492
4067,1693699524.4171064,491
