timestamps,TP9,AF7,AF8,TP10
1643931133.860,85.449,-862.305,-370.117,22.461
1643931133.864,147.949,-7.812,33.203,-219.238
1643931133.868,-88.867,114.258,22.949,-9.766
1643931133.872,-155.762,39.062,13.184,318.848
1643931133.876,59.570,254.883,71.289,128.906
1643931133.880,115.234,-34.180,-101.562,-190.918
1643931133.883,-91.797,-420.898,-304.688,-87.402
1643931133.887,-187.012,-576.660,-284.668,321.289
1643931133.891,-8.789,-4.395,40.039,245.117
1643931133.895,122.070,310.547,66.406,-148.926
1643931133.899,-5.371,-109.863,-87.891,-154.297
1643931133.903,-144.043,-11.719,29.785,242.676
1643931133.952,-56.641,365.723,123.047,347.656
1643931133.956,93.750,80.078,-105.957,-12.695
1643931133.960,12.207,-556.641,-298.340,-159.668
1643931133.964,-167.969,-359.863,-50.293,146.973
1643931133.968,-139.160,282.227,110.840,379.883
1643931133.972,57.129,-4.395,-113.281,78.613
1643931133.975,48.340,-739.746,-453.125,-161.133
1643931133.979,-158.203,-576.660,-244.141,27.344
1643931133.983,-179.688,288.574,150.879,360.840
1643931133.987,18.555,265.137,3.418,214.844
1643931133.991,65.918,-373.535,-232.422,-94.238
1643931133.995,-139.160,-317.383,-94.238,-45.410
1643931133.955,-267.090,308.594,185.059,298.340
1643931133.959,-144.531,166.992,14.160,277.344
1643931133.963,3.418,-285.645,-171.387,-92.773
1643931133.967,-95.215,-141.113,-38.086,-183.105
1643931133.971,-262.695,-40.527,14.160,164.062
1643931133.975,-210.938,-328.613,-171.875,332.031
1643931133.978,14.160,-398.926,-230.469,16.602
1643931133.982,39.062,14.160,18.066,-163.086
1643931133.986,-161.133,231.445,97.656,82.031
1643931133.990,-208.984,-109.863,-95.703,337.402
1643931133.994,20.508,-290.527,-149.414,99.121
1643931133.998,150.391,114.746,59.570,-145.508
1643931134.010,-67.383,149.414,32.715,-14.648
1643931134.014,-245.117,-232.910,-70.801,270.996
1643931134.018,-45.898,-197.266,-16.602,168.945
1643931134.022,138.184,118.652,41.992,-105.469
1643931134.026,-33.691,64.941,11.719,-92.773
1643931134.030,-266.113,-447.754,-245.117,219.727
1643931134.033,-182.617,-1000.000,-601.562,272.949
1643931134.037,44.922,-807.617,-373.047,-64.453
1643931134.041,1.465,-205.566,-68.359,-204.102
1643931134.045,-157.715,-24.414,12.207,130.371
1643931134.049,-103.027,-83.496,-3.418,349.121
1643931134.053,69.336,-5.371,-22.949,-5.371
1643931134.055,47.363,12.695,-55.664,-249.512
1643931134.059,-104.980,-422.363,-208.496,47.852
1643931134.063,-76.172,0.000,46.387,388.672
1643931134.067,67.383,416.992,113.281,103.027
1643931134.071,47.363,-35.645,-172.363,-249.512
1643931134.075,-75.195,-371.582,-246.094,-52.734
1643931134.078,-52.734,-13.672,30.762,395.508
1643931134.082,87.402,416.016,146.484,248.535
1643931134.086,114.258,-160.156,-231.934,-175.293
1643931134.090,-25.879,-926.270,-451.172,-146.973
1643931134.094,-78.125,-123.047,76.660,269.531
1643931134.098,26.855,502.441,161.621,321.289
1643931134.099,114.746,-74.707,-105.469,-100.586
1643931134.103,36.133,-273.926,-103.516,-235.352
1643931134.107,-61.523,227.051,101.074,145.996
1643931134.111,-11.719,431.152,130.859,407.715
1643931134.115,105.957,23.926,-91.797,40.039
1643931134.119,80.566,-408.691,-293.945,-231.934
1643931134.122,-27.344,-166.016,-74.707,49.805
1643931134.126,9.766,296.387,98.145,425.781
1643931134.130,125.000,-397.949,-267.578,183.594
1643931134.134,134.277,-570.801,-222.656,-195.801
1643931134.138,21.484,-83.496,-30.762,-51.758
1643931134.142,-8.789,-89.355,-50.781,415.527
1643931134.144,98.145,-572.266,-257.324,346.191
1643931134.148,171.387,-570.312,-246.582,-95.215
1643931134.152,111.816,193.848,102.539,-123.047
1643931134.156,41.016,124.023,-3.418,312.988
1643931134.160,109.863,-3.418,-84.961,419.434
1643931134.164,234.375,-61.523,-108.887,17.578
1643931134.167,174.805,-179.688,-197.754,-159.180
1643931134.171,16.602,-278.809,-207.520,168.945
1643931134.175,22.949,-533.691,-251.953,443.848
1643931134.179,184.570,-48.828,-6.836,98.145
1643931134.183,210.938,262.207,69.824,-170.898
1643931134.187,53.223,-28.320,-40.527,72.754
1643931134.191,13.184,98.145,43.945,431.641
1643931134.195,175.293,329.590,97.656,225.098
1643931134.199,263.184,0.488,-134.766,-126.465
1643931134.203,116.699,-518.555,-253.906,-39.551
1643931134.207,-5.371,-272.949,-27.832,340.332
1643931134.211,97.168,-19.043,-34.180,324.219
1643931134.214,229.980,-204.102,-183.105,-51.758
1643931134.218,157.227,-666.016,-354.004,-85.938
1643931134.222,16.602,-494.629,-152.832,274.902
1643931134.226,71.777,353.027,174.805,383.301
1643931134.230,258.789,85.449,-95.215,49.316
1643931134.234,247.559,-607.422,-305.176,-116.699
1643931134.236,74.219,-241.211,0.977,131.348
1643931134.240,76.660,458.984,190.918,387.695
1643931134.244,280.273,201.660,-16.602,155.273
1643931134.248,348.145,-102.051,-124.512,-103.516
1643931134.252,170.410,71.777,24.414,38.574
1643931134.256,48.828,76.172,43.457,393.066
1643931134.259,190.430,-263.184,-212.402,275.879
1643931134.263,302.246,-843.262,-490.723,-40.527
1643931134.267,172.363,-416.992,-123.535,-12.695
1643931134.271,36.621,321.777,137.207,338.867
1643931134.275,119.141,132.324,-0.488,372.559
1643931134.279,303.711,29.785,-11.230,19.043
1643931134.281,260.742,201.172,46.387,-60.547
1643931134.285,77.148,258.789,72.754,272.461
1643931134.289,77.637,62.012,-13.184,436.523
1643931134.293,287.109,41.016,-2.930,110.352
1643931134.297,343.750,136.719,11.230,-81.055
1643931134.301,152.832,-58.105,-101.562,163.574
1643931134.304,50.781,-549.805,-259.766,452.637
1643931134.308,230.469,-727.539,-356.934,231.445
1643931134.312,367.676,-129.883,-117.676,-48.340
1643931134.316,210.449,196.777,39.551,83.008
1643931134.320,40.527,-525.391,-274.414,443.359
1643931134.324,164.062,-757.324,-307.129,329.102
1643931134.325,373.535,130.859,71.777,-29.297
1643931134.329,266.113,106.934,-25.391,-22.949
1643931134.333,41.992,-12.695,-53.711,311.035
1643931134.337,104.980,331.055,110.840,366.699
1643931134.341,313.477,313.477,46.875,46.387
1643931134.345,272.949,-288.574,-302.246,-51.758
1643931134.348,55.176,-552.246,-258.789,238.770
1643931134.352,41.016,84.473,91.309,428.711
1643931134.356,291.504,373.535,91.309,138.672
1643931134.360,360.840,-162.109,-167.480,-51.270
1643931134.364,151.367,-422.852,-200.684,162.109
1643931134.368,61.523,189.453,106.445,431.152
1643931134.386,249.512,410.156,105.957,237.305
1643931134.390,361.328,-258.301,-182.129,-38.086
1643931134.394,190.430,-446.777,-176.758,43.945
1643931134.398,39.551,250.977,146.484,383.301
1643931134.402,166.504,337.891,94.727,339.844
1643931134.406,354.004,-216.797,-163.086,8.301
1643931134.409,258.789,-407.715,-218.262,-19.043
1643931134.413,75.195,74.707,53.711,300.781
1643931134.417,132.812,262.695,62.012,402.344
1643931134.421,344.727,-353.027,-197.266,91.797
1643931134.425,335.938,-635.254,-256.836,-46.875
1643931134.429,134.766,-96.680,-68.848,208.496
1643931134.430,88.379,164.551,24.902,426.758
1643931134.434,267.090,-590.820,-335.938,179.688
1643931134.438,349.121,-565.430,-243.164,-66.895
1643931134.442,188.965,261.719,110.352,105.469
1643931134.446,74.707,123.047,0.488,419.434
1643931134.450,258.789,-244.629,-201.660,258.789
1643931134.453,414.551,-270.508,-228.516,-41.504
1643931134.457,273.438,68.359,-6.348,19.531
1643931134.461,79.590,-10.254,-64.453,375.977
1643931134.465,159.668,-578.125,-321.777,355.957
1643931134.469,391.113,-62.500,-27.344,18.555
1643931134.473,357.422,300.293,73.242,-29.785
1643931134.477,129.883,28.320,-24.414,284.180
1643931134.481,135.742,130.859,23.926,417.969
1643931134.485,380.371,314.453,66.895,120.605
1643931134.489,395.996,29.297,-109.863,-44.434
1643931134.493,160.645,-437.500,-225.098,199.707
1643931134.497,83.984,-442.383,-84.961,459.473
1643931134.500,303.223,-27.344,26.855,212.402
1643931134.504,416.016,143.555,-1.953,-49.316
1643931134.508,219.238,-532.715,-291.992,123.047
1643931134.512,94.238,-412.598,-107.422,450.684
1643931134.516,276.855,171.387,79.590,311.035
1643931134.520,418.945,-218.750,-224.609,-0.488
1643931134.520,269.531,-388.184,-224.121,31.738
1643931134.524,106.445,77.637,62.500,387.695
1643931134.528,206.055,477.539,166.992,413.086
1643931134.532,389.160,141.602,-60.059,69.336
1643931134.536,345.215,-294.922,-194.824,-13.672
1643931134.540,166.992,-166.992,11.719,293.457
1643931134.543,163.086,0.977,67.871,467.773
1643931134.547,352.051,-281.738,-224.121,163.574
1643931134.551,357.910,-912.109,-514.160,-32.715
1643931134.555,180.664,-461.914,-157.715,193.848
1643931134.559,164.062,448.730,191.406,482.910
1643931134.563,335.938,-104.004,-156.738,275.391
1643931134.580,400.391,-562.988,-312.988,-8.301
1643931134.584,253.418,203.125,87.891,113.770
1643931134.588,135.254,409.668,91.309,474.121
1643931134.592,251.465,124.023,-31.738,379.395
1643931134.596,397.949,47.852,-61.035,30.762
1643931134.600,298.828,-125.977,-163.086,40.527
1643931134.603,140.137,-21.973,-8.301,398.926
1643931134.607,186.523,-362.793,-179.199,473.633
1643931134.611,364.258,-728.027,-372.559,129.883
1643931134.615,389.648,-7.324,-18.555,-11.719
1643931134.619,199.707,107.910,31.250,287.598
1643931134.623,143.066,-103.516,12.695,495.605
1643931134.626,346.680,108.887,60.059,182.129
1643931134.630,435.547,257.324,57.617,-47.852
1643931134.634,251.953,207.031,38.086,177.246
1643931134.638,100.098,-500.000,-217.773,484.863
1643931134.642,271.484,-351.562,-76.660,277.832
1643931134.646,438.477,49.316,-24.902,-8.789
1643931134.649,285.156,-425.781,-315.918,114.258
1643931134.653,121.582,-233.887,-145.996,456.543
1643931134.657,256.348,290.039,115.723,393.066
1643931134.661,445.312,404.297,77.148,71.289
1643931134.665,351.074,-212.891,-206.055,62.988
1643931134.669,118.164,-829.590,-355.957,385.254
1643931134.655,158.691,-88.867,40.039,447.266
1643931134.659,410.156,326.660,77.637,119.629
1643931134.663,406.250,-123.535,-123.047,-18.066
1643931134.667,199.219,-58.105,5.371,239.746
1643931134.671,146.484,321.777,153.809,471.191
1643931134.675,349.609,38.574,-76.172,231.445
1643931134.678,469.238,-499.512,-260.254,24.902
1643931134.682,242.676,-290.527,-16.602,153.320
1643931134.686,23.438,268.555,135.742,364.746
1643931134.690,291.992,327.148,62.988,267.578
1643931134.694,596.680,-493.164,-352.051,130.371
1643931134.698,355.957,-740.723,-317.871,121.094
1643931134.701,-45.898,148.438,137.207,224.609
1643931134.705,103.027,120.605,-21.973,274.902
1643931134.709,573.730,-372.070,-194.336,189.941
1643931134.713,548.340,-69.336,3.418,135.742
