timestamps,TP9,AF7,AF8,TP10
1645047365.989,-80.566,354.492,-47.852,-82.520
1645047365.993,-494.629,46.387,-53.223,193.359
1645047365.997,-56.152,30.273,-35.645,57.129
1645047366.001,472.168,364.258,-18.555,-206.055
1645047366.005,134.277,375.000,-20.996,-136.719
1645047366.009,-412.598,-346.680,-59.082,197.754
1645047366.013,-191.895,-623.047,-45.898,175.293
1645047366.016,371.582,241.699,-19.531,-208.984
1645047366.020,243.164,378.418,-53.223,-265.625
1645047366.024,-381.836,-39.062,-49.805,43.945
1645047366.028,-383.301,78.613,-27.344,153.320
1645047366.032,219.727,213.867,-44.922,-136.719
1645047366.051,342.773,-62.500,-57.129,-290.527
1645047366.055,-281.738,-347.656,-42.480,-85.938
1645047366.059,-550.781,-100.098,-31.250,105.469
1645047366.063,-0.977,310.547,-57.617,-97.656
1645047366.067,341.797,169.434,-67.871,-315.430
1645047366.071,-159.668,-242.188,-55.176,-161.621
1645047366.075,-604.980,-342.285,-27.832,108.398
1645047366.078,-234.863,-22.461,-41.504,-23.438
1645047366.082,281.250,144.043,-81.055,-316.406
1645047366.086,-13.672,-670.898,-105.469,-271.973
1645047366.090,-589.355,-562.012,-23.926,13.184
1645047366.094,-394.043,430.664,16.113,9.766
1645047366.096,239.258,241.211,-31.250,-276.367
1645047366.100,182.617,-19.531,-52.734,-333.008
1645047366.104,-426.270,-0.488,-64.453,-41.992
1645047366.108,-462.891,300.781,-17.090,113.281
1645047366.112,119.141,23.438,-62.988,-155.273
1645047366.116,278.809,-541.992,-94.727,-324.219
1645047366.120,-259.766,-166.016,-30.762,-89.355
1645047366.123,-538.574,396.973,-39.551,149.902
1645047366.127,-11.230,-146.484,-79.590,-1.953
1645047366.131,401.855,-583.496,-52.246,-250.000
1645047366.135,-35.645,193.359,-13.672,-143.066
1645047366.139,-510.254,290.527,-41.504,145.996
1645047366.145,-215.820,97.656,-63.477,38.574
1645047366.149,318.848,212.402,-57.617,-238.770
1645047366.153,86.914,306.641,-51.758,-217.285
1645047366.157,-495.117,177.246,-45.410,75.195
1645047366.161,-369.141,-105.957,-66.406,119.629
1645047366.165,239.746,-170.410,-57.129,-184.570
1645047366.169,234.375,-122.070,-22.949,-309.570
1645047366.172,-394.531,-101.074,-9.277,-95.703
1645047366.176,-502.441,-664.062,-49.316,56.152
1645047366.180,80.078,-888.184,-5.371,-187.988
1645047366.184,299.316,107.910,47.852,-413.086
1645047366.188,-245.605,205.078,-25.879,-214.355
1645047366.186,-580.566,67.871,-33.203,41.992
1645047366.190,-122.559,445.801,-28.809,-144.043
1645047366.194,320.312,519.531,-20.508,-399.414
1645047366.198,-47.852,204.102,33.691,-272.949
1645047366.202,-566.895,72.266,69.336,24.414
1645047366.206,-285.645,116.699,95.215,-12.695
1645047366.210,293.945,119.141,91.309,-293.457
1645047366.213,131.348,-366.699,73.730,-274.414
1645047366.217,-450.684,-861.328,128.906,45.410
1645047366.221,-392.090,57.617,188.965,116.699
1645047366.225,210.938,510.254,138.184,-154.297
1645047366.229,291.016,116.211,112.793,-246.094
1645047366.230,-278.809,126.953,168.457,29.297
1645047366.234,-443.848,462.402,185.547,220.703
1645047366.238,101.562,428.711,145.996,4.395
1645047366.242,383.789,190.918,132.324,-182.129
1645047366.246,-115.723,138.672,130.371,4.883
1645047366.250,-479.004,13.672,130.859,265.137
1645047366.254,-68.848,-2.930,135.742,108.398
1645047366.257,395.020,-629.395,88.867,-132.324
1645047366.261,53.223,-729.980,122.070,-62.500
1645047366.265,-460.449,126.465,166.016,200.195
1645047366.269,-211.426,-24.902,109.863,189.453
1645047366.273,344.238,-189.941,122.559,-94.727
1645047366.275,195.312,227.539,151.367,-143.555
1645047366.279,-399.902,409.180,110.352,133.789
1645047366.283,-384.277,116.699,63.477,248.535
1645047366.287,187.500,98.633,49.316,-34.180
1645047366.291,326.172,313.965,50.293,-146.973
1645047366.295,-169.922,180.176,56.152,169.434
1645047366.299,-341.309,-339.355,31.250,416.992
1645047366.302,158.203,-515.137,34.668,166.504
1645047366.306,450.684,343.262,97.168,-90.332
1645047366.310,-23.926,450.195,65.918,57.617
1645047366.314,-441.895,124.512,38.574,307.129
1645047366.318,-81.543,277.832,36.133,156.250
1645047366.322,395.996,285.645,-8.789,-124.512
1645047366.326,122.559,-17.578,-24.902,-56.641
1645047366.330,-403.320,-244.141,-8.301,232.422
1645047366.334,-239.258,47.852,8.301,203.125
1645047366.338,309.082,382.324,-45.410,-108.398
1645047366.342,244.629,43.945,-78.125,-157.227
1645047366.346,-340.332,-602.051,-42.480,115.234
1645047366.349,-390.137,-489.746,-11.230,220.215
1645047366.353,186.035,333.496,-3.418,-53.711
1645047366.357,336.914,207.031,-44.922,-224.609
1645047366.361,-205.566,-438.965,-44.434,-10.254
1645047366.365,-486.328,-28.809,-0.488,177.246
1645047366.364,-36.133,423.828,-25.391,-59.570
1645047366.368,343.750,85.938,-62.988,-265.625
1645047366.372,-50.781,-182.617,-62.012,-101.562
1645047366.376,-488.770,-53.711,-53.711,161.621
1645047366.380,-152.344,196.777,-59.082,55.176
1645047366.384,383.301,-257.812,-92.285,-181.152
1645047366.388,137.207,-932.617,-85.938,-126.465
1645047366.391,-423.340,-196.289,-14.648,130.859
1645047366.395,-291.504,396.973,-34.668,156.738
1645047366.399,288.086,159.668,-60.547,-121.582
1645047366.403,280.762,194.336,-48.828,-208.008
1645047366.407,-295.410,370.117,-67.871,59.570
1645047366.425,-390.625,297.852,-71.777,215.332
1645047366.429,149.414,154.297,-66.895,-60.547
1645047366.433,350.098,200.684,-85.449,-257.324
1645047366.437,-173.340,296.875,-94.727,-41.016
1645047366.441,-442.383,180.664,-96.680,190.430
1645047366.445,11.719,-188.477,-99.121,7.324
1645047366.449,383.789,-239.746,-63.965,-231.934
1645047366.452,7.812,-237.305,-42.969,-125.488
1645047366.456,-475.586,-190.430,-61.035,155.762
1645047366.460,-180.176,-717.773,-112.305,113.770
1645047366.464,354.492,-738.770,-75.684,-189.941
1645047366.468,165.039,230.469,-28.809,-223.633
1645047366.469,-411.133,123.535,-79.102,59.082
1645047366.473,-329.590,-2.441,-92.285,134.766
1645047366.477,296.387,402.832,-71.777,-76.660
1645047366.481,404.297,540.039,-51.758,-93.262
1645047366.485,-136.719,220.215,-61.035,173.340
1645047366.489,-305.664,-116.211,-67.383,307.129
