timestamps,TP9,AF7,AF8,TP10
1645047338.900,-236.816,391.113,35.645,-7.812
1645047338.904,-445.801,209.473,16.113,196.777
1645047338.908,131.348,30.762,5.859,-37.598
1645047338.912,455.566,302.734,26.855,-258.301
1645047338.916,-64.453,395.508,21.973,-86.426
1645047338.920,-486.816,-55.176,-16.113,190.918
1645047338.924,-53.711,-619.141,3.418,53.711
1645047338.927,469.727,-172.852,49.805,-237.305
1645047338.931,108.887,94.238,17.090,-167.480
1645047338.935,-482.910,-340.332,-6.348,143.066
1645047338.939,-257.812,-426.758,-8.301,113.770
1645047338.943,354.004,156.738,7.812,-219.727
1645047338.960,236.816,311.035,-17.578,-273.438
1645047338.964,-421.387,-46.387,-23.926,1.953
1645047338.968,-459.961,-2.930,1.465,91.797
1645047338.972,172.363,298.828,1.465,-243.164
1645047338.976,266.113,176.270,-18.066,-350.098
1645047338.980,-344.727,-370.605,-24.414,-41.504
1645047338.984,-501.465,-428.711,3.418,142.090
1645047338.987,54.199,-218.750,14.160,-61.035
1645047338.991,439.453,70.801,29.297,-282.715
1645047338.995,-48.828,-438.965,4.883,-105.957
1645047338.999,-521.484,-842.773,12.207,180.176
1645047339.003,-130.859,27.344,49.316,40.039
1645047339.005,439.453,321.289,9.766,-234.863
1645047339.009,166.992,-121.582,7.324,-157.227
1645047339.013,-443.359,1.465,32.715,143.066
1645047339.017,-267.578,380.371,14.648,144.531
1645047339.021,355.957,235.352,-7.324,-143.555
1645047339.025,309.082,-192.871,-8.789,-197.266
1645047339.029,-318.359,-108.398,39.551,72.266
1645047339.032,-402.344,369.629,45.898,198.242
1645047339.036,225.098,99.609,-5.371,-56.152
1645047339.040,426.270,-526.855,-13.672,-229.980
1645047339.044,-171.875,-47.852,40.039,-35.156
1645047339.048,-487.305,423.340,29.785,199.707
1645047339.051,20.508,132.812,-20.020,0.488
1645047339.055,450.684,-138.672,-24.902,-253.906
1645047339.059,7.812,87.891,10.742,-135.742
1645047339.063,-489.258,397.461,30.273,163.574
1645047339.067,-140.137,-102.539,-4.395,95.215
1645047339.071,436.035,-409.180,-4.883,-205.078
1645047339.075,193.848,-132.812,12.695,-194.336
1645047339.078,-425.293,-46.875,7.324,109.863
1645047339.082,-293.457,-493.652,-18.066,169.922
1645047339.086,320.801,-818.848,-9.277,-142.578
1645047339.090,312.012,46.875,43.945,-269.531
1645047339.094,-307.617,282.227,6.348,14.648
1645047339.095,-419.922,125.977,-12.207,205.078
1645047339.099,213.379,428.711,8.789,-22.461
1645047339.103,517.578,623.535,-3.418,-174.805
1645047339.107,-7.324,317.383,-22.949,75.684
1645047339.111,-383.301,0.000,-29.785,327.637
1645047339.115,61.523,20.020,-23.926,106.934
1645047339.119,492.188,252.441,-16.113,-205.078
1645047339.122,71.289,116.211,-38.574,-105.957
1645047339.126,-466.797,-681.641,-24.414,214.844
1645047339.130,-223.633,-141.113,27.832,111.328
1645047339.134,353.027,579.102,-2.441,-211.426
1645047339.138,193.359,161.621,-21.973,-211.426
1645047339.140,-441.406,51.758,-1.465,73.730
1645047339.144,-381.836,388.184,1.465,149.414
1645047339.148,258.789,430.664,-23.926,-142.578
1645047339.152,324.219,145.508,-35.645,-267.578
1645047339.156,-306.641,-55.176,-25.391,-16.602
1645047339.160,-500.488,-143.066,-29.785,179.199
1645047339.164,77.637,-84.961,-29.785,-63.965
1645047339.167,410.156,-389.160,-55.664,-273.926
1645047339.171,-130.859,-1000.000,-67.383,-81.543
