timestamps,emg_signal
1685400332.2025685,312
1685400332.2035966,312
1685400332.2035966,313
1685400332.2046077,315
1685400332.2046077,314
1685400332.2046077,312
1685400332.2046077,310
1685400332.2056074,310
1685400332.2056074,311
1685400332.2056074,311
1685400332.2066069,310
1685400332.2066069,308
1685400332.2066069,6
1685400332.207607,325
1685400332.207607,323
1685400332.207607,322
1685400332.207607,321
1685400332.208607,321
1685400332.208607,321
1685400332.208607,319
1685400332.2096102,317
1685400332.2096102,316
1685400332.2096102,316
1685400332.2106066,316
1685400332.2106066,316
1685400332.2106066,314
1685400332.2116103,312
1685400332.2116103,312
1685400332.2116103,313
1685400332.212608,315
1685400332.212608,314
1685400332.212608,312
1685400332.2136173,310
1685400332.2136173,310
1685400332.2136173,311
1685400332.2145667,311
1685400332.2145667,310
1685400332.2145667,308
1685400338.4199593,307
1685400338.4363093,308
1685400338.4485018,310
1685400338.4605684,311
1685400338.4764915,310
1685400338.489564,308
1685400338.501924,308
1685400338.518002,309
1685400338.5301168,310
1685400338.5424328,309
1685400338.5584795,308
1685400338.571715,306
1685400338.5838244,306
1685400338.6001174,307
1685400338.6124246,308
1685400338.6285515,308
1685400338.641113,306
1685400338.6536508,305
1685400338.6694224,306
1685400338.6821117,308
1685400338.6937401,309
1685400338.7103949,308
1685400338.7226794,307
1685400338.7353334,307
1685400338.7512867,307
1685400338.7639701,308
1685400338.7805803,309
1685400338.7925801,307
1685400338.804984,305
1685400338.8212206,305
1685400338.833743,306
1685400338.845403,307
1685400338.8620133,307
1685400338.8745294,307
1685400338.886864,306
1685400338.9034395,306
1685400338.9154494,307
1685400338.9317484,309
1685400338.9436693,309
1685400338.955954,308
1685400338.9723427,307
1685400338.985185,307
1685400338.9972847,309
1685400339.013361,310
1685400339.0260956,309
1685400339.0385268,308
1685400339.0545928,307
1685400339.0673687,308
1685400339.0792992,309
1685400339.0956454,310
1685400339.108337,309
1685400339.1246934,308
1685400339.1367464,307
1685400339.1490376,308
1685400339.1655862,309
1685400339.1769798,309
1685400339.1901035,308
1685400339.2065647,307
1685400339.2186341,307
1685400339.231035,308
1685400339.2470293,309
1685400339.2596214,309
1685400339.2758965,308
1685400339.2884898,307
1685400339.300315,308
1685400339.31633,309
1685400339.3293135,310
1685400339.3416562,309
1685400339.3578122,308
1685400339.3702528,308
1685400339.3826258,308
1685400339.3986242,310
1685400339.410631,310
1685400339.4226341,309
1685400339.4399107,308
1685400339.451805,307
1685400339.467811,308
1685400339.48081,310
1685400339.4928987,310
1685400339.5090134,308
1685400339.5214646,307
1685400339.5332632,307
1685400339.5503373,309
1685400339.5625658,310
1685400339.5747433,309
1685400339.5912247,307
1685400339.6032708,307
1685400339.6199415,307
1685400339.6320546,308
1685400339.6445317,309
1685400339.6607256,307
1685400339.6729178,306
1685400339.685664,305
1685400339.702033,305
1685400339.7144458,306
1685400339.7259705,307
1685400339.7429702,305
1685400339.7549727,304
1685400339.7710407,304
1685400339.7829757,306
1685400339.795997,307
1685400339.8116028,307
1685400339.8246052,306
1685400339.8371582,305
1685400339.852614,306
1685400339.8656228,307
1685400339.877666,308
1685400339.8941307,308
1685400339.9067643,307
1685400339.918174,306
1685400339.9356685,307
1685400339.9472225,308
1685400339.963239,309
1685400339.9761844,308
1685400339.9887104,306
1685400340.0044584,306
1685400340.0169015,307
1685400340.0298235,308
1685400340.045579,309
1685400340.0576172,308
1685400340.0705867,307
1685400340.0863404,307
1685400340.09929,308
1685400340.1152997,309
1685400340.1276913,310
1685400340.1406624,308
1685400340.1567297,307
1685400340.1686547,308
1685400340.180603,309
1685400340.1971874,311
1685400340.2091837,310
1685400340.2223194,309
1685400340.239088,308
1685400340.2508142,309
1685400340.263094,310
1685400340.2795284,311
1685400340.2915716,310
1685400340.3084052,308
1685400340.3204515,307
1685400340.33236,309
1685400340.3491044,311
1685400340.361363,312
1685400340.3738785,312
1685400340.3894255,312
1685400340.4020011,311
1685400340.4146404,311
1685400340.431061,312
1685400340.4427357,312
1685400340.4589734,310
1685400340.4720576,310
1685400340.484547,311
1685400340.500359,314
1685400340.5128837,316
1685400340.5250392,318
1685400340.5416028,318
1685400340.5534353,320
1685400340.566265,323
1685400340.582753,329
1685400340.5943456,326
1685400340.6102848,326
1685400340.623601,326
1685400340.6358953,325
1685400340.651793,326
1685400340.663955,328
1685400340.6766212,328
1685400340.6927779,325
1685400340.7046778,322
1685400340.7176201,321
1685400340.7339678,320
1685400340.7459009,319
1685400340.7579224,317
1685400340.7752132,314
1685400340.787045,310
1685400340.8035748,307
1685400340.8155658,309
1685400340.8285663,308
1685400340.8446581,302
1685400340.8565595,297
1685400340.868572,293
1685400340.8855722,291
1685400340.8975685,291
1685400340.9099984,290
1685400340.9265804,289
1685400340.9386306,288
1685400340.9546876,288
1685400340.9675784,290
1685400340.9795053,292
1685400340.996143,294
1685400341.0090318,293
1685400341.0204468,293
1685400341.03701,295
1685400341.0497339,297
1685400341.0617282,300
1685400341.0777733,300
1685400341.0907168,300
1685400341.1025305,300
1685400341.1185222,301
1685400341.131519,304
1685400341.1479907,305
1685400341.1592932,305
1685400341.172357,304
1685400341.1887426,303
1685400341.2009516,305
1685400341.213302,307
1685400341.2296312,308
1685400341.241515,307
1685400341.2541094,306
1685400341.2704623,306
1685400341.2827806,308
1685400341.2988086,309
1685400341.310842,309
1685400341.3240385,308
1685400341.3397653,307
1685400341.3522854,308
1685400341.364639,309
1685400341.3813589,310
1685400341.392776,309
1685400341.4057724,308
1685400341.421768,307
1685400341.4347086,308
1685400341.450526,309
1685400341.462898,310
1685400341.4748976,309
1685400341.4921086,307
1685400341.5040672,307
1685400341.5166388,308
1685400341.5324879,309
1685400341.5446558,310
1685400341.55726,308
1685400341.5740666,307
1685400341.5865798,307
1685400341.5977535,308
1685400341.6147394,309
1685400341.6269836,309
1685400341.6430528,308
1685400341.655044,307
1685400341.6670732,307
1685400341.6845655,309
1685400341.6963139,310
1685400341.7091517,309
1685400341.725196,307
1685400341.7371264,306
1685400341.749759,307
1685400341.7661133,309
1685400341.7791865,309
1685400341.794433,308
1685400341.8074224,307
1685400341.8192945,306
1685400341.8360999,308
1685400341.8485985,309
1685400341.8605516,309
1685400341.8763258,308
1685400341.8893313,307
1685400341.901579,307
1685400341.9174597,308
1685400341.9297318,309
1685400341.941851,309
1685400341.9581628,307
1685400341.970782,307
1685400341.986512,307
1685400341.9995136,309
1685400342.0119548,309
1685400342.0279565,308
1685400342.0399542,307
1685400342.0531182,306
1685400342.0689692,307
1685400342.0814543,308
1685400342.09374,309
1685400342.1102118,307
1685400342.1228056,306
1685400342.138523,307
1685400342.1510608,309
1685400342.1630569,311
1685400342.1793747,311
1685400342.1923883,310
1685400342.2045004,310
1685400342.22017,311
1685400342.2326791,313
1685400342.2451022,314
1685400342.2612925,314
1685400342.2742777,312
1685400342.289293,311
1685400342.30264,312
1685400342.3150444,314
1685400342.3308167,314
1685400342.3434806,313
1685400342.3556795,311
1685400342.3723922,310
1685400342.3842928,310
1685400342.3975499,312
1685400342.4130218,311
1685400342.4256032,309
1685400342.437067,308
1685400342.4539747,307
1685400342.4660752,309
1685400342.4829493,310
1685400342.495378,309
1685400342.5074835,308
1685400342.523484,306
1685400342.53623,307
1685400342.5487144,309
1685400342.564713,309
1685400342.5772173,309
1685400342.589625,307
1685400342.6061456,306
1685400342.618143,307
1685400342.6341522,308
1685400342.6467853,308
1685400342.659554,307
1685400342.675377,305
1685400342.6878695,305
1685400342.7000859,306
1685400342.7167385,307
1685400342.7285407,308
1685400342.7408264,306
1685400342.7574828,305
1685400342.7695212,305
1685400342.781162,307
1685400342.7982314,308
1685400342.8103507,308
1685400342.82699,307
1685400342.83936,307
1685400342.8515701,308
