timestamps,emg_signal
1693452627.652388,19
1693452627.652388,519
1693452627.652388,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,520
1693452627.653396,520
1693452627.653396,520
1693452627.653396,9
1693452627.653396,519
1693452627.653396,519
1693452627.653396,518
1693452627.653396,518
1693452627.653396,519
1693452627.653396,519
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,518
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,519
1693452627.653396,520
1693452627.653396,520
1693452627.653396,520
1693452634.0741324,521
1693452634.0881083,521
1693452634.1011977,521
1693452634.117145,522
1693452634.1301465,522
1693452634.1465814,522
1693452634.1582754,522
1693452634.170987,522
1693452634.1874962,522
1693452634.2000713,522
1693452634.211721,522
1693452634.2281075,522
1693452634.240694,521
1693452634.2454605,521
1693452634.2588205,522
1693452634.2800834,521
1693452634.2922585,521
1693452634.3097358,521
1693452634.3221989,521
1693452634.3364232,522
1693452634.3497748,522
1693452634.3638062,522
1693452634.3802285,521
1693452634.3921046,522
1693452634.404095,522
1693452634.4208612,522
1693452634.4326746,522
1693452634.4391496,522
1693452634.4621813,522
1693452634.4679034,522
1693452634.482989,522
1693452634.5031993,522
1693452634.515349,522
1693452634.5289123,522
1693452634.5440826,522
1693452634.5544505,522
1693452634.5723548,522
1693452634.585136,522
1693452634.597568,522
1693452634.6135519,521
1693452634.6254067,521
1693452634.6414516,521
1693452634.6547067,522
1693452634.6658497,522
1693452634.6834307,522
1693452634.695678,522
1693452634.7058675,522
1693452634.7184076,522
1693452634.7342374,521
1693452634.7481327,521
1693452634.7642694,521
1693452634.77614,521
1693452634.7875361,521
1693452634.8014684,521
1693452634.8126054,521
1693452634.8310263,521
1693452634.8472867,521
1693452634.8472867,521
1693452634.8646624,522
1693452634.8824496,521
1693452634.9000752,521
1693452634.9034753,521
1693452634.9248464,521
1693452634.9398963,521
1693452634.9533656,521
1693452634.9680233,521
1693452634.985586,521
1693452634.9891734,521
1693452635.007179,521
1693452635.0235238,521
1693452635.0390272,521
1693452635.0416024,522
1693452635.0595987,522
1693452635.0773857,522
1693452635.0932195,522
1693452635.109168,522
1693452635.1214852,522
1693452635.1325555,522
1693452635.13916,522
1693452635.1561444,522
1693452635.1733184,522
1693452635.1891406,521
1693452635.1926715,522
1693452635.2083538,522
1693452635.231867,522
1693452635.240562,522
1693452635.2563858,521
1693452635.2679105,522
1693452635.2801707,522
1693452635.298001,522
1693452635.3137236,522
1693452635.3153408,521
1693452635.3393521,522
1693452635.355122,522
1693452635.3712132,522
1693452635.3733294,522
1693452635.3908246,521
1693452635.4080894,520
1693452635.4245317,520
1693452635.4268136,519
1693452635.4412067,519
1693452635.457216,518
1693452635.4746854,518
1693452635.4924254,518
1693452635.4924254,517
1693452635.510119,518
1693452635.5262334,518
1693452635.5402277,518
1693452635.5586636,517
1693452635.5766315,517
1693452635.5766315,518
1693452635.5933383,519
1693452635.6105084,519
1693452635.628486,520
1693452635.6411345,520
1693452635.6572666,521
1693452635.6630442,521
1693452635.68084,522
1693452635.6971605,522
1693452635.7127776,523
1693452635.72838,523
1693452635.7414393,523
1693452635.7579029,524
1693452635.759201,524
1693452635.7755327,525
1693452635.7911155,527
1693452635.8090138,527
1693452635.8255768,527
1693452635.826584,528
1693452635.850789,529
1693452635.8571765,529
1693452635.8733513,530
1693452635.8905363,530
1693452635.8939462,531
1693452635.9144874,533
1693452635.9306712,533
1693452635.9425619,533
1693452635.9599726,533
1693452635.9599726,534
1693452635.9781764,534
1693452635.9943075,534
1693452636.011786,534
1693452636.0295331,534
1693452636.0432572,533
1693452636.0446165,532
1693452636.0620265,531
1693452636.0760384,530
1693452636.100529,530
1693452636.112413,529
1693452636.124943,529
1693452636.1279562,529
1693452636.1445003,529
1693452636.1624556,527
1693452636.180558,526
1693452636.180558,524
1693452636.198256,522
1693452636.2162347,521
1693452636.2354867,519
1693452636.2522905,518
1693452636.2522905,517
1693452636.2684755,516
1693452636.2924457,515
1693452636.3051906,513
1693452636.3180826,514
1693452636.333721,513
1693452636.3458023,513
1693452636.3622923,514
1693452636.3750715,514
1693452636.3835585,515
1693452636.4014304,515
1693452636.417307,516
1693452636.4279318,516
1693452636.4443586,516
1693452636.4467301,516
1693452636.4644,516
1693452636.482335,515
1693452636.497209,516
1693452636.5142567,516
1693452636.5183032,516
1693452636.5375197,516
1693452636.5445518,515
1693452636.5622694,516
1693452636.579149,516
1693452636.5965903,515
1693452636.5978487,515
1693452636.6203828,515
1693452636.6226556,515
1693452636.6449833,514
1693452636.6656556,514
1693452636.6662953,514
1693452636.6824315,513
1693452636.7055085,514
1693452636.7092564,515
1693452636.7271955,515
1693452636.7471476,514
1693452636.7516494,515
1693452636.7687044,515
1693452636.786774,517
1693452636.786774,517
1693452636.8060563,518
1693452636.8240368,518
1693452636.841991,519
1693452636.8465996,519
1693452636.8645363,520
1693452636.8826506,521
1693452636.8998773,521
1693452636.9008832,521
1693452636.9171216,521
1693452636.9391854,522
1693452636.9469295,522
1693452636.9641201,523
1693452636.9813285,524
1693452636.9928353,524
1693452637.0100722,525
1693452637.0117528,526
1693452637.0296626,527
1693452637.049428,526
1693452637.0531404,527
1693452637.0731037,527
1693452637.090856,527
1693452637.0922792,527
1693452637.1089861,528
1693452637.129574,527
1693452637.144892,527
1693452637.152003,527
1693452637.1641216,527
1693452637.18171,527
1693452637.2018929,527
1693452637.2018929,527
1693452637.2266726,527
1693452637.2422125,527
1693452637.2485213,526
1693452637.2680264,526
1693452637.2692785,526
1693452637.2868638,525
1693452637.3047876,525
1693452637.3226845,525
1693452637.3390634,525
1693452637.3489954,525
1693452637.3667867,525
1693452637.3681576,526
1693452637.3861504,526
1693452637.404201,527
1693452637.4200692,527
1693452637.4366007,527
1693452637.4491932,528
1693452637.4491932,527
1693452637.4672158,527
1693452637.4851367,528
1693452637.5034454,528
1693452637.5034454,528
1693452637.5211408,527
1693452637.537449,527
1693452637.5498843,528
1693452637.5677173,529
1693452637.5859985,528
1693452637.5898871,529
1693452637.6085927,529
1693452637.6279337,529
1693452637.6302452,529
1693452637.6504664,530
1693452637.6648276,530
1693452637.68209,530
1693452637.6986876,530
1693452637.6996818,530
1693452637.7162335,529
1693452637.7344146,530
1693452637.7512321,529
1693452637.7525039,530
1693452637.7706416,530
1693452637.7886863,529
1693452637.8049147,529
1693452637.8205612,528
1693452637.822943,528
1693452637.8405151,527
1693452637.8512383,528
1693452637.8693826,529
1693452637.887514,529
1693452637.9037166,530
1693452637.9050043,531
1693452637.9213302,531
1693452637.9372368,531
1693452637.9516923,530
1693452637.9694767,532
1693452637.9860835,530
1693452637.9873838,530
1693452638.0039124,530
1693452638.0227485,529
1693452638.0418425,529
1693452638.0520828,529
1693452638.0665476,528
1693452638.084021,528
1693452638.085352,527
1693452638.1052103,526
1693452638.1223547,526
1693452638.1256428,525
1693452638.145447,524
1693452638.1533573,522
1693452638.1775348,520
1693452638.194643,519
1693452638.2057412,517
1693452638.2065177,516
1693452638.2262075,515
1693452638.243308,514
1693452638.254673,513
1693452638.2744994,512
1693452638.280766,512
1693452638.2997346,513
1693452638.3078532,513
1693452638.3281572,513
1693452638.3325171,514
1693452638.3575296,514
1693452638.367852,515
1693452638.3858104,516
1693452638.395412,517
1693452638.407551,517
1693452638.424749,518
1693452638.4388318,518
1693452638.4512768,519
1693452638.4681118,519
1693452638.480015,519
1693452638.492463,519
1693452638.50873,519
1693452638.5189042,519
1693452638.5369859,520
1693452638.5402977,520
1693452638.5575287,520
1693452638.567029,520
1693452638.5906403,519
1693452638.5966442,519
1693452638.606552,519
1693452638.6244028,519
1693452638.6433818,520
1693452638.6585107,520
1693452638.6742458,521
1693452638.687364,521
1693452638.6985044,523
1693452638.714252,523
1693452638.7158985,523
1693452638.7337198,524
1693452638.7517343,525
1693452638.7573152,526
1693452638.7749019,526
1693452638.795978,525
1693452638.7981777,525
1693452638.815598,525
1693452638.8347008,525
1693452638.8517609,525
1693452638.8574111,525
1693452638.873069,525
1693452638.8901503,526
1693452638.9063704,526
1693452638.9074807,526
1693452638.9247198,526
1693452638.942585,526
1693452638.9602723,526
1693452638.9764469,526
1693452638.9764469,525
1693452638.992054,526
1693452639.0094862,526
1693452639.0266209,526
1693452639.0453024,526
1693452639.0588982,526
1693452639.0757027,526
1693452639.076989,526
1693452639.0941684,526
1693452639.1097925,525
1693452639.1253247,526
1693452639.1290221,525
1693452639.1434596,526
1693452639.1590793,526
1693452639.1747367,526
1693452639.19738,525
1693452639.2086756,525
1693452639.2253695,525
1693452639.2253695,525
1693452639.2409923,525
1693452639.2591908,524
1693452639.276213,524
1693452639.276213,524
1693452639.2932274,523
1693452639.3102717,523
1693452639.3321419,522
1693452639.3427787,522
1693452639.3613417,521
1693452639.3774197,520
1693452639.3774197,520
1693452639.3956366,520
1693452639.4119139,520
1693452639.4279022,520
1693452639.4441693,520
1693452639.4603906,520
1693452639.46266,521
1693452639.4797711,522
1693452639.495393,523
1693452639.5135713,524
1693452639.5299904,524
1693452639.5317738,525
1693452639.5480387,526
1693452639.5603662,527
1693452639.5798523,527
1693452639.595646,527
1693452639.598478,527
1693452639.6188426,527
