timestamps,emg_signal
1685905648.6068583,298
1685905648.6192107,299
1685905648.632009,300
1685905648.6478796,302
1685905648.6602664,302
1685905648.6728022,301
1685905648.688406,301
1685905648.7013452,302
1685905648.7173994,303
1685905648.7303414,304
1685905648.742433,304
1685905648.758889,303
1685905648.7711217,303
1685905648.7831242,304
1685905648.799105,305
1685905648.812131,306
1685905648.8241243,305
1685905648.8401098,304
1685905648.8531077,304
1685905648.8651617,304
1685905648.8811855,305
1685905648.894109,305
1685905648.910163,303
1685905648.9221091,302
1685905648.935108,302
1685905648.9511611,303
1685905648.9637885,303
1685905648.976078,303
1685905648.9926198,301
1685905649.004815,300
1685905649.0168033,301
1685905649.0328715,302
1685905649.044846,303
1685905649.0617995,302
1685905649.0738678,301
1685905649.086587,300
1685905649.1027808,301
1685905649.1150525,302
1685905649.1268048,303
1685905649.1438086,302
1685905649.155752,301
1685905649.1677046,301
1685905649.1846867,303
1685905649.1967025,305
1685905649.2127447,306
1685905649.2252166,305
1685905649.23788,305
1685905649.2538595,306
1685905649.2668679,309
1685905649.2788124,310
1685905649.2948184,310
1685905649.3078053,309
1685905649.3197982,309
1685905649.3357155,310
1685905649.3486733,311
1685905649.3607209,312
1685905649.3766582,311
1685905649.389669,309
1685905649.4060001,308
1685905649.4179814,309
1685905649.4297624,310
1685905649.4469543,310
1685905649.4587157,308
1685905649.4707181,306
1685905649.487722,306
1685905649.499713,307
1685905649.511719,308
1685905649.5287075,308
1685905649.5407124,306
1685905649.556717,305
1685905649.5697858,305
1685905649.5819168,307
1685905649.5979266,307
1685905649.6109164,307
1685905649.623083,306
1685905649.639554,305
1685905649.6509202,306
1685905649.663929,307
1685905649.6799283,308
1685905649.6929188,307
1685905649.704962,306
1685905649.721538,305
1685905649.733541,306
1685905649.7495506,308
1685905649.7618792,308
1685905649.7745354,307
1685905649.7906015,306
1685905649.8025641,306
1685905649.8155699,308
1685905649.83178,309
1685905649.8437767,309
1685905649.8560715,308
1685905649.8726287,307
1685905649.8848794,307
1685905649.900589,309
1685905649.9139097,310
1685905649.9257073,309
1685905649.9424472,308
1685905649.9542258,307
1685905649.9671547,308
1685905649.983168,310
1685905649.9955432,311
1685905650.0077565,310
1685905650.0241275,309
1685905650.036128,309
1685905650.0526228,310
1685905650.065825,311
1685905650.0778244,311
1685905650.0941098,310
1685905650.1058354,309
1685905650.1188238,308
1685905650.134828,309
1685905650.14783,310
1685905650.1588416,309
1685905650.1758292,308
1685905650.1878428,306
1685905650.199885,307
1685905650.2168283,308
1685905650.2288382,308
1685905650.2448356,307
1685905650.2578223,306
1685905650.2698355,305
1685905650.2858415,305
1685905650.2988257,306
1685905650.310836,307
1685905650.3267944,305
1685905650.3397918,304
1685905650.351797,303
1685905650.3677983,304
1685905650.380804,306
1685905650.3967957,306
1685905650.408809,305
1685905650.4218085,304
1685905650.438464,305
1685905650.4497943,306
1685905650.4628115,308
1685905650.4788065,308
1685905650.490851,307
1685905650.5038025,306
1685905650.5198054,307
1685905650.5316305,309
1685905650.5446396,310
1685905650.5607066,309
1685905650.5734103,308
1685905650.5892031,307
1685905650.601234,308
1685905650.6137645,309
1685905650.6303852,309
1685905650.6422446,308
1685905650.6550887,307
1685905650.671656,306
1685905650.6836493,307
1685905650.6957152,308
1685905650.7122893,309
1685905650.724407,307
1685905650.7404606,306
1685905650.753681,306
1685905650.765735,307
1685905650.7817445,308
1685905650.794679,307
1685905650.8061152,306
1685905650.823062,305
1685905650.8353608,305
1685905650.8477116,307
1685905650.863691,307
1685905650.8757482,307
1685905650.8886917,305
1685905650.9046912,305
1685905650.9170299,306
1685905650.9328709,307
1685905650.9458787,308
1685905650.958273,307
1685905650.9742777,305
1685905650.9866982,305
1685905650.9986677,306
1685905651.0156646,308
1685905651.0278559,308
1685905651.0398731,307
1685905651.0566788,306
1685905651.0688756,306
