timestamps,emg_signal
1685673144.853594,324
1685673144.8660803,322
1685673144.8780568,320
1685673144.894564,319
1685673144.9067302,318
1685673144.9192502,317
1685673144.9354656,315
1685673144.9480565,313
1685673144.9599984,312
1685673144.9763372,311
1685673144.9883206,311
1685673145.0006516,309
1685673145.0166392,307
1685673145.029335,306
1685673145.0460377,307
1685673145.0584185,309
1685673145.0710237,312
1685673145.0870373,313
1685673145.0991287,314
1685673145.111135,316
1685673145.1281557,318
1685673145.1406243,319
1685673145.152202,321
1685673145.1685855,321
1685673145.1814544,321
1685673145.197592,322
1685673145.2101884,323
1685673145.222386,324
1685673145.2387364,324
1685673145.2502632,323
1685673145.2629545,321
1685673145.2799132,319
1685673145.2920058,318
1685673145.3040285,317
1685673145.319995,315
1685673145.3320518,314
1685673145.3494163,312
1685673145.361472,311
1685673145.37371,310
1685673145.3903222,309
1685673145.4022222,308
1685673145.414695,306
1685673145.4302688,306
1685673145.443264,308
1685673145.4555945,311
1685673145.4718997,313
1685673145.4848487,314
1685673145.4965189,315
1685673145.5132868,316
1685673145.5253046,318
1685673145.541145,320
1685673145.5541213,321
1685673145.566359,321
1685673145.5822902,321
1685673145.5944312,322
1685673145.606431,323
1685673145.623506,324
1685673145.6355515,324
1685673145.6481173,322
1685673145.6645114,320
1685673145.6765597,319
1685673145.6930997,317
1685673145.7054272,316
1685673145.7174478,314
1685673145.7340896,312
1685673145.7464755,310
1685673145.7583315,309
1685673145.7749252,308
1685673145.7869968,307
1685673145.799724,305
1685673145.8155098,304
1685673145.8287783,305
1685673145.839921,307
1685673145.857258,310
1685673145.8694723,312
1685673145.8858082,313
1685673145.897745,314
1685673145.9101524,316
1685673145.9265804,318
1685673145.9388168,320
1685673145.9508023,321
1685673145.9678125,320
1685673145.9798164,321
1685673145.991931,322
1685673146.0078712,323
1685673146.020796,324
1685673146.0368094,323
1685673146.0488088,321
1685673146.061802,319
1685673146.0783265,318
1685673146.0897923,317
1685673146.102438,316
1685673146.118449,314
1685673146.1314454,312
1685673146.143574,310
1685673146.1595764,308
1685673146.1727033,307
1685673146.1878927,305
1685673146.2013965,304
1685673146.213451,303
1685673146.2300148,304
1685673146.242281,307
1685673146.253707,310
1685673146.2704864,311
1685673146.282475,312
1685673146.2949216,313
1685673146.3111897,315
1685673146.3235257,317
1685673146.3363836,319
1685673146.352561,319
1685673146.3645496,319
1685673146.3805616,319
1685673146.3935916,320
1685673146.4056797,321
1685673146.4216814,322
1685673146.433688,321
1685673146.4466789,319
1685673146.4622343,317
1685673146.4752243,316
1685673146.487471,315
1685673146.5037608,314
1685673146.5165741,312
1685673146.5327628,310
1685673146.5447521,309
1685673146.5574522,308
1685673146.5734406,307
1685673146.5855677,306
1685673146.5981336,304
1685673146.6148171,305
1685673146.6267178,307
1685673146.6387146,310
1685673146.6557138,312
1685673146.6677122,313
1685673146.6797166,314
1685673146.6965854,316
1685673146.7084632,318
1685673146.7245164,320
1685673146.737458,321
1685673146.749714,321
1685673146.765515,321
1685673146.778458,321
