timestamps,emg_signal
1694140945.9602828,427
1694140945.9768581,428
1694140945.9795852,428
1694140945.9996724,427
1694140946.0158932,427
1694140946.0158932,427
1694140946.0333385,428
1694140946.0497406,427
1694140946.0645325,427
1694140946.0832825,427
1694140946.0871186,427
1694140946.1042743,427
1694140946.1204696,427
1694140946.1377718,427
1694140946.153783,427
1694140946.16481,428
1694140946.1721904,428
1694140946.1941383,428
1694140946.2061014,428
1694140946.2221577,428
1694140946.2245786,428
1694140946.2430582,429
1694140946.2593572,429
1694140946.2652612,429
1694140946.2814002,430
1694140946.2970197,430
1694140946.312599,430
1694140946.3299832,430
1694140946.345863,430
1694140946.361875,430
1694140946.3658507,430
1694140946.3819847,430
1694140946.398461,430
1694140946.4137526,430
1694140946.428533,430
1694140946.445296,430
1694140946.44757,430
1694140946.4674344,430
1694140946.4843209,430
1694140946.4843209,430
1694140946.514477,430
1694140946.514477,430
1694140946.531194,430
1694140946.546924,430
1694140946.5677962,430
1694140946.5677962,430
1694140946.5907686,430
1694140946.6078458,430
1694140946.6238227,430
1694140946.6238227,431
1694140946.641099,431
1694140946.6572268,431
1694140946.668034,431
1694140946.6840641,431
1694140946.6997983,431
1694140946.7154272,431
1694140946.7310257,431
1694140946.7471318,432
1694140946.7481294,432
1694140946.7688158,432
1694140946.7844784,432
1694140946.8001494,432
1694140946.8160267,431
1694140946.818438,431
1694140946.8342652,431
1694140946.8498995,431
1694140946.870351,431
1694140946.870351,431
1694140946.8873484,431
1694140946.9047878,430
1694140946.9210463,430
1694140946.9366438,430
1694140946.953463,430
1694140946.954458,430
1694140946.9715319,430
1694140946.9871507,429
1694140947.0056887,429
1694140947.0224376,429
1694140947.0224376,429
1694140947.0384176,429
1694140947.054049,428
1694140947.0726078,428
1694140947.090451,428
1694140947.0942469,428
1694140947.115596,428
1694140947.123793,428
1694140947.1444755,428
1694140947.1608975,428
1694140947.1735256,428
1694140947.1778123,428
1694140947.2013457,428
1694140947.2131858,428
1694140947.2256024,428
1694140947.242399,427
1694140947.252516,427
1694140947.2659738,427
1694140947.28343,427
1694140947.2951932,426
1694140947.3117137,426
1694140947.323608,426
1694140947.3348107,426
1694140947.348494,426
1694140947.3655128,426
1694140947.3775895,426
1694140947.3932946,425
1694140947.4047377,425
1694140947.4176598,425
