timestamps,emg_signal
1685756561.0406055,317
1685756561.0406055,320
1685756561.0415936,321
1685756561.0415936,321
1685756561.0415936,319
1685756561.042592,321
1685756561.042592,325
1685756561.042592,327
1685756561.0435972,328
1685756561.0435972,0
1685756561.0435972,340
1685756561.0435972,337
1685756561.044593,332
1685756561.044593,328
1685756561.044593,326
1685756561.0455956,326
1685756561.0455956,324
1685756561.0455956,321
1685756561.0465941,317
1685756561.0465941,314
1685756561.0465941,315
1685756561.0465941,317
1685756561.0476072,318
1685756561.0476072,316
1685756561.0476072,313
1685756561.0485923,314
1685756561.0485923,317
1685756561.0485923,320
1685756561.0495918,321
1685756561.0495918,321
1685756561.0495918,319
1685756561.0505953,321
1685756561.0505953,325
1685756561.0505953,327
1685756561.0515974,328
1685756567.2513044,339
1685756567.2679174,341
1685756567.2797935,341
1685756567.2962976,338
1685756567.308738,337
1685756567.3206491,339
1685756567.3373652,342
1685756567.3496559,343
1685756567.3618996,341
1685756567.3784394,338
1685756567.390836,337
1685756567.4027228,339
1685756567.4192448,341
1685756567.4318032,341
1685756567.4437556,339
1685756567.4603138,336
1685756567.4728222,337
1685756567.4885504,339
1685756567.5011175,341
1685756567.513642,340
1685756567.529793,338
1685756567.5421946,335
1685756567.5544233,337
1685756567.5707934,339
1685756567.582794,340
1685756567.5947886,339
1685756567.6115022,336
1685756567.6238878,334
1685756567.6396246,336
1685756567.6530228,338
1685756567.6650674,338
1685756567.6810555,335
1685756567.6936061,332
1685756567.7053301,331
1685756567.7218788,333
1685756567.7344496,334
1685756567.746238,334
1685756567.763347,331
1685756567.7758946,328
1685756567.791859,329
1685756567.8042736,331
1685756567.8167944,333
1685756567.8331716,332
1685756567.8447003,330
1685756567.8567472,328
1685756567.8733318,329
1685756567.8854027,332
1685756567.89843,333
1685756567.914431,332
1685756567.9268053,330
1685756567.9397268,329
1685756567.955633,331
1685756567.9679456,333
1685756567.9843783,334
1685756567.9974241,332
1685756568.0087194,329
1685756568.0250926,329
1685756568.0373702,332
1685756568.049947,334
1685756568.0665927,335
1685756568.0783525,333
1685756568.0912635,331
1685756568.1078143,333
1685756568.1194396,336
1685756568.1360397,337
1685756568.1484294,337
1685756568.160213,334
1685756568.176522,332
1685756568.1892705,335
1685756568.201692,337
1685756568.2179928,338
1685756568.2300274,337
1685756568.2417798,334
1685756568.2589056,333
1685756568.2707658,336
1685756568.286959,339
1685756568.298964,339
1685756568.3122187,337
1685756568.328519,334
1685756568.3409436,335
1685756568.3532991,338
1685756568.3697867,339
1685756568.38183,339
1685756568.394061,336
1685756568.4104474,334
1685756568.4229186,335
1685756568.4351032,338
1685756568.4515727,339
1685756568.4637146,338
1685756568.480055,335
1685756568.4926858,334
1685756568.5047028,336
1685756568.5214963,338
1685756568.533155,338
1685756568.5450158,336
1685756568.561806,333
1685756568.5735223,332
1685756568.586532,335
1685756568.6029987,336
1685756568.6149814,336
1685756568.63124,334
1685756568.643234,332
1685756568.6552253,333
1685756568.6722364,336
1685756568.6842275,337
1685756568.6970282,337
1685756568.713226,335
1685756568.725283,333
1685756568.7372334,335
1685756568.7542267,337
1685756568.7662847,338
1685756568.7782695,337
1685756568.7952688,333
1685756568.8072667,332
1685756568.823739,334
1685756568.8357055,336
1685756568.847905,336
1685756568.8649342,334
1685756568.876328,331
1685756568.8886516,331
1685756568.9060357,334
1685756568.9180644,335
1685756568.9299955,335
1685756568.9467082,333
1685756568.959134,331
1685756568.9753635,333
1685756568.987368,335
1685756568.9997325,337
1685756569.0157695,336
1685756569.0287693,333
1685756569.0407352,332
1685756569.0571043,334
1685756569.069548,335
1685756569.0818484,336
1685756569.098037,334
1685756569.1103601,330
1685756569.1269178,330
1685756569.138944,332
1685756569.1509511,334
1685756569.1679444,334
1685756569.179947,332
1685756569.1919475,330
1685756569.2090425,330
1685756569.220427,333
1685756569.2334392,335
1685756569.2493937,334
1685756569.2614255,332
1685756569.274427,330
1685756569.2904494,331
1685756569.3024344,334
1685756569.3185053,335
1685756569.3315084,334
1685756569.3437037,331
1685756569.359826,330
1685756569.3718228,332
1685756569.3843195,334
1685756569.4013,335
1685756569.413264,333
1685756569.4258537,331
1685756569.4419222,331
1685756569.453953,334
1685756569.4706507,335
1685756569.4831133,336
1685756569.4950938,334
1685756569.5120227,332
1685756569.5240223,333
1685756569.5360146,336
1685756569.553019,337
1685756569.5650544,337
1685756569.5773253,334
1685756569.5935693,332
1685756569.6056132,334
1685756569.6186533,337
1685756569.6347566,338
1685756569.6471434,337
1685756569.6634731,334
1685756569.675503,334
1685756569.6883216,336
1685756569.7045186,338
1685756569.7171733,339
1685756569.7294948,337
1685756569.7454484,334
1685756569.7576785,335
1685756569.7700286,337
1685756569.7863536,339
1685756569.7986112,339
