timestamps,emg_signal
1693531205.61962,361
1693531205.635672,361
1693531205.6508915,361
1693531205.661144,361
1693531205.6792517,362
1693531205.6890628,361
1693531205.707534,362
1693531205.7201006,362
1693531205.7270117,362
1693531205.7482696,363
1693531205.7553165,363
1693531205.7635171,363
1693531205.784955,363
1693531205.8026588,363
1693531205.8068633,363
1693531205.8254259,364
1693531205.8427184,364
1693531205.858831,364
1693531205.858831,365
1693531205.8748896,365
1693531205.8968425,365
1693531205.9138653,366
1693531205.925513,366
1693531205.9312375,367
1693531205.9529605,367
1693531205.9697962,367
1693531205.9697962,367
1693531205.9852307,367
1693531206.0010355,367
1693531206.022689,367
1693531206.022689,367
1693531206.044027,367
1693531206.0617785,367
1693531206.079533,367
1693531206.080516,367
1693531206.0998924,367
1693531206.1211648,367
1693531206.1233652,367
1693531206.1424408,367
1693531206.1616151,366
1693531206.1717165,366
1693531206.1717165,366
1693531206.191632,366
1693531206.2101793,365
1693531206.2254932,365
1693531206.241642,364
1693531206.241642,364
1693531206.2685633,364
1693531206.2772915,364
1693531206.2943752,364
1693531206.30911,363
1693531206.3258252,363
1693531206.3356786,363
1693531206.353369,363
1693531206.353369,363
1693531206.3771782,362
1693531206.3949869,362
1693531206.3994188,362
1693531206.4188597,362
1693531206.4306934,362
1693531206.445693,362
1693531206.46259,362
1693531206.46259,362
1693531206.4820678,362
1693531206.5020242,362
1693531206.5185528,362
1693531206.526145,362
1693531206.5438051,363
1693531206.5598147,362
1693531206.5648355,362
1693531206.586594,363
1693531206.586594,363
1693531206.618037,363
1693531206.6285617,364
1693531206.6292589,365
1693531206.6515992,365
1693531206.6708608,367
1693531206.6721294,367
1693531206.6897326,367
1693531206.7077188,366
1693531206.7242317,365
1693531206.7401001,363
1693531206.7414327,362
1693531206.767803,361
1693531206.767803,360
1693531206.7888947,359
1693531206.7960691,359
1693531206.8186383,358
1693531206.8276794,358
1693531206.849967,359
1693531206.8595018,359
1693531206.8668203,360
1693531206.881844,361
1693531206.903319,362
1693531206.9173675,363
1693531206.9284554,365
1693531206.9440856,367
1693531206.9510882,368
1693531206.9728909,369
1693531206.9779363,369
1693531207.0000772,369
1693531207.0000772,369
1693531207.0179284,369
1693531207.0288823,368
1693531207.0474634,368
1693531207.0579221,367
1693531207.0779076,366
1693531207.0950263,366
1693531207.1117523,365
1693531207.11503,364
1693531207.1353245,364
1693531207.1532516,363
1693531207.1555789,363
1693531207.176226,363
1693531207.1795242,364
1693531207.1969755,365
1693531207.2158315,366
1693531207.234758,368
1693531207.2390404,370
1693531207.2624028,370
1693531207.2624028,370
1693531207.2785525,369
1693531207.3020332,368
1693531207.3159006,366
1693531207.3232877,363
1693531207.344181,361
1693531207.352577,358
1693531207.3664696,356
1693531207.3768241,353
1693531207.3941345,351
1693531207.413714,349
1693531207.4268544,348
1693531207.4316232,346
1693531207.450049,345
1693531207.4643946,344
1693531207.480107,343
1693531207.4964845,343
1693531207.505661,342
1693531207.5208995,342
1693531207.5315685,343
1693531207.549099,343
1693531207.549099,343
1693531207.570071,344
1693531207.5911393,344
1693531207.5979915,345
1693531207.6192377,346
1693531207.6327453,347
1693531207.641402,348
1693531207.6616719,348
1693531207.662938,349
1693531207.6813598,350
1693531207.699672,351
1693531207.7155313,351
1693531207.729984,352
1693531207.7423925,352
1693531207.7591226,353
1693531207.764817,353
1693531207.7802806,354
1693531207.7999413,355
1693531207.8085127,355
1693531207.8249407,355
1693531207.8408325,355
1693531207.85287,356
1693531207.8659174,357
1693531207.881601,357
1693531207.8941884,358
1693531207.9063869,359
1693531207.9169712,360
1693531207.9347231,362
1693531207.9515283,363
1693531207.9641562,363
1693531207.9662564,364
1693531207.982217,365
1693531207.9985607,365
1693531208.0146756,366
1693531208.0344062,366
1693531208.0403047,365
1693531208.0499113,365
1693531208.0749016,365
1693531208.082365,364
1693531208.0990784,362
1693531208.115543,361
1693531208.1281118,359
1693531208.141147,357
1693531208.1569548,355
1693531208.1685512,354
1693531208.182123,353
1693531208.1977897,352
1693531208.1977897,352
1693531208.2156467,352
1693531208.2364419,353
1693531208.2542186,353
1693531208.257033,354
1693531208.2751267,356
1693531208.293208,357
1693531208.3091388,358
1693531208.3091388,359
1693531208.3363667,361
1693531208.347669,362
1693531208.3598251,363
1693531208.377952,363
1693531208.389437,362
1693531208.4022098,361
1693531208.409158,360
1693531208.426251,358
1693531208.435485,356
1693531208.4571335,353
1693531208.4571335,351
1693531208.4863093,350
1693531208.4998777,348
1693531208.4998777,346
1693531208.5169468,345
1693531208.537883,344
1693531208.548064,343
1693531208.5694196,343
1693531208.5819614,344
1693531208.5973077,344
1693531208.6076593,345
1693531208.6209536,345
1693531208.6384013,346
1693531208.6384013,347
1693531208.6566257,348
1693531208.6740637,348
1693531208.6927965,349
1693531208.7016218,350
1693531208.717735,350
1693531208.734227,351
1693531208.7396307,352
1693531208.7566402,352
1693531208.7681432,353
1693531208.791172,353
1693531208.803807,354
1693531208.815356,353
1693531208.831601,354
1693531208.8387146,353
1693531208.856591,354
1693531208.8676088,354
1693531208.8852432,353
1693531208.8981133,352
1693531208.9138682,352
1693531208.9263048,351
1693531208.9422028,349
1693531208.9543626,348
1693531208.96386,347
1693531208.9714165,347
1693531208.9907908,347
1693531209.0080156,347
1693531209.0152833,348
1693531209.032334,349
1693531209.039503,351
1693531209.057785,352
1693531209.0735958,353
1693531209.0903373,354
1693531209.0967305,355
1693531209.1125433,356
1693531209.1281679,356
1693531209.1397283,355
1693531209.1587138,355
1693531209.1793194,355
1693531209.1803193,355
1693531209.1973011,355
1693531209.214365,356
1693531209.214365,356
1693531209.2397447,355
1693531209.2554338,354
1693531209.2554338,354
1693531209.2730463,354
1693531209.2900634,355
1693531209.3058736,355
1693531209.3280656,356
1693531209.3399215,357
1693531209.3399215,358
1693531209.36765,359
1693531209.3803995,361
1693531209.393726,362
1693531209.4097283,364
1693531209.422079,366
1693531209.4342856,368
1693531209.4474921,370
1693531209.4633677,372
1693531209.478949,372
1693531209.4799957,373
1693531209.497378,372
1693531209.515952,371
1693531209.533077,369
1693531209.5433161,366
1693531209.5498943,363
1693531209.5656223,358
1693531209.5853868,355
1693531209.599814,351
1693531209.599814,349
1693531209.6174028,346
1693531209.640821,344
1693531209.6565578,343
1693531209.6578805,343
1693531209.6754258,343
1693531209.6967607,344
1693531209.6980152,344
1693531209.725551,345
1693531209.725551,346
1693531209.743093,347
1693531209.7611012,349
1693531209.7804034,350
1693531209.7804034,351
1693531209.7963014,351
1693531209.8140278,352
