timestamps,TP9,AF7,AF8,TP10
1645469956.953,675.293,158.691,478.516,410.156
1645469956.957,-932.129,902.832,530.273,562.988
1645469956.961,-554.688,-426.270,67.383,2.441
1645469956.965,-1000.000,-1000.000,-37.598,-283.691
1645469956.969,385.742,-253.418,361.328,210.938
1645469956.973,-839.844,499.023,479.980,574.219
1645469956.977,-20.020,-347.168,94.238,151.367
1645469956.980,-1000.000,-1000.000,-136.719,-311.523
1645469956.984,-297.363,-625.000,325.195,21.973
1645469956.988,-941.406,679.688,539.551,535.156
1645469956.992,629.395,56.641,234.863,296.387
1645469956.996,-928.223,-1000.000,-9.766,-277.344
1645469956.999,250.977,-537.598,280.273,124.023
1645469957.003,-838.379,-204.102,302.734,549.316
1645469957.007,168.945,-349.121,251.953,173.828
1645469957.009,-1000.000,-894.043,52.246,-298.340
1645469957.013,-462.402,-1000.000,137.695,-20.020
1645469957.017,999.023,100.098,467.285,504.883
1645469957.021,767.578,465.332,382.324,323.730
1645469957.025,-856.445,-754.395,0.000,-259.766
1645469957.029,-940.430,-1000.000,-65.918,-182.617
1645469957.033,752.930,-247.070,351.074,425.781
1645469957.036,-998.047,655.762,479.492,453.613
1645469957.040,-687.988,-523.438,62.500,-141.602
1645469957.044,-1000.000,-1000.000,-204.590,-296.387
1645469957.048,562.012,-88.867,264.160,273.926
1645469957.052,-881.348,877.441,548.340,539.551
1645469957.071,-352.539,-179.688,77.637,46.387
1645469957.075,-1000.000,-1000.000,-405.273,-313.477
1645469957.079,96.191,-451.660,166.504,115.723
1645469957.083,-854.492,649.902,532.715,561.035
1645469957.087,323.242,-73.242,164.551,218.750
1645469957.091,-1000.000,-1000.000,-496.094,-291.992
1645469957.095,-631.836,-975.586,-358.398,-62.012
1645469957.098,926.758,424.316,474.121,485.352
1645469957.102,859.863,620.605,370.117,363.770
1645469957.106,-807.617,-852.051,-65.918,-224.609
1645469957.110,-979.980,-1000.000,109.863,-208.008
1645469957.114,719.727,164.551,462.402,390.625
1645469957.126,-967.285,699.707,412.109,488.770
1645469957.130,-633.789,-683.105,66.406,-74.707
1645469957.134,-1000.000,-1000.000,26.367,-281.250
1645469957.138,490.723,-99.121,371.582,264.648
1645469957.142,-858.887,686.035,427.246,579.590
1645469957.146,-204.102,-437.012,35.645,116.211
1645469957.150,-1000.000,-1000.000,-224.121,-294.922
1645469957.153,-94.238,-503.418,223.145,88.379
1645469957.157,-888.672,241.211,421.387,572.754
1645469957.161,463.867,-685.547,-97.656,286.133
1645469957.165,-1000.000,-1000.000,-166.992,-272.461
1645469957.169,-744.629,-802.246,188.477,-110.840
1645469957.160,867.188,71.289,394.531,473.145
1645469957.164,918.457,213.867,307.617,412.598
1645469957.168,-767.578,-789.551,38.086,-183.105
1645469957.172,-1000.000,-1000.000,23.926,-238.770
1645469957.176,673.340,-633.789,203.613,341.797
1645469957.180,-937.988,38.086,319.824,513.672
1645469957.184,-564.941,-618.652,22.461,-22.949
1645469957.187,-1000.000,-1000.000,-106.445,-291.016
1645469957.191,373.535,-916.016,62.012,221.191
1645469957.195,-844.727,138.184,381.836,571.777
1645469957.199,-28.320,54.688,335.449,145.996
1645469957.203,-1000.000,-1000.000,-152.832,-295.898
1645469957.202,-289.551,-710.938,29.297,43.457
1645469957.206,-939.453,702.637,528.809,554.688
1645469957.210,635.254,562.012,357.422,324.219
1645469957.214,-924.805,-880.859,-156.250,-243.164
1645469957.218,-854.980,-968.262,21.484,-125.977
1645469957.222,810.547,147.461,423.340,464.355
1645469957.226,958.496,287.109,320.801,447.754
1645469957.229,-736.816,-809.082,-216.309,-138.672
1645469957.233,-1000.000,-1000.000,-196.777,-241.211
1645469957.237,625.977,64.941,440.918,322.266
1645469957.241,-918.457,875.488,487.305,540.039
1645469957.245,-489.258,-446.289,-51.758,25.391
1645469957.247,-1000.000,-1000.000,-230.469,-307.129
1645469957.251,221.191,-531.250,264.160,151.367
1645469957.255,-854.004,638.184,480.957,562.012
1645469957.259,103.027,-276.855,-121.582,208.008
1645469957.263,-1000.000,-1000.000,-295.410,-287.109
1645469957.267,-481.445,-787.598,195.312,-30.273
1645469957.271,987.305,201.172,399.902,504.883
1645469957.274,701.660,-305.664,14.648,310.547
1645469957.278,-898.926,-1000.000,-151.855,-310.547
1645469957.282,-946.289,-895.020,166.992,-258.789
1645469957.286,741.699,242.676,463.867,333.496
1645469957.290,979.004,672.363,434.082,365.723
1645469957.298,-712.891,-628.906,72.754,-214.844
1645469957.302,-1000.000,-1000.000,-10.742,-373.535
1645469957.306,535.156,-365.723,305.176,225.098
1645469957.310,-910.645,382.812,479.980,486.816
1645469957.314,-419.434,-271.484,148.438,-39.062
1645469957.318,-1000.000,-1000.000,-208.984,-403.809
1645469957.322,-14.648,-920.898,77.148,65.430
1645469957.325,-897.461,-152.344,365.723,550.781
1645469957.329,246.582,107.910,289.551,216.309
1645469957.333,-1000.000,-932.129,-20.020,-309.082
1645469957.337,-689.941,-1000.000,70.312,-58.594
1645469957.341,879.395,459.961,462.891,533.691
1645469957.345,811.523,604.980,381.348,395.508
1645469957.349,-850.586,-869.629,-237.793,-194.824
1645469957.353,-990.723,-1000.000,-346.191,-151.855
1645469957.357,700.684,250.000,354.004,486.816
1645469957.361,-991.211,733.887,453.613,612.793
1645469957.365,-654.785,-650.879,-130.859,35.156
1645469957.369,-1000.000,-1000.000,-540.527,-172.852
1645469957.372,412.598,-802.734,-76.172,381.348
1645469957.376,-891.602,503.418,506.836,710.938
1645469957.380,-274.902,19.531,141.602,229.004
1645469957.384,-1000.000,-1000.000,-178.223,-212.891
1645469957.388,-210.938,-517.090,254.883,212.891
1645469957.391,-943.359,824.219,552.734,737.793
1645469957.395,393.555,330.078,225.098,439.941
1645469957.399,-1000.000,-1000.000,-194.336,-122.070
1645469957.403,-791.504,-865.234,105.469,72.266
1645469957.407,823.730,577.148,524.414,693.848
1645469957.411,887.695,428.711,250.977,625.000
1645469957.415,-799.316,-951.660,-309.082,-20.020
1645469957.418,-1000.000,-1000.000,-177.246,-64.453
1645469957.422,648.926,188.477,403.320,583.008
1645469957.426,-963.379,527.832,398.438,743.164
1645469957.430,-596.680,-861.328,8.301,145.020
1645469957.434,-1000.000,-1000.000,-123.535,-140.137
1645469957.465,299.805,-275.879,239.258,409.180
1645469957.469,-884.766,241.699,379.883,795.410
1645469957.473,-118.652,-341.309,136.719,305.176
1645469957.477,-1000.000,-1000.000,-140.137,-216.797
1645469957.481,-389.160,-784.180,95.215,149.414
1645469957.485,998.047,-86.914,291.016,710.938
1645469957.489,548.340,-118.652,209.473,421.387
1645469957.492,-976.562,-868.652,-130.859,-205.566
1645469957.496,-880.859,-1000.000,-33.203,-36.621
1645469957.500,773.438,-170.410,371.094,624.023
1645469957.504,944.336,315.430,325.684,592.773
1645469957.508,-751.953,-691.895,-73.730,-67.383
1645469957.508,-1000.000,-1000.000,-295.410,-177.734
1645469957.512,583.496,-679.688,32.227,479.980
1645469957.516,-925.293,520.020,455.566,706.543
1645469957.520,-492.188,-211.914,85.938,94.238
1645469957.524,-1000.000,-1000.000,-292.480,-265.137
1645469957.528,149.414,-647.949,135.742,263.672
1645469957.532,-881.348,520.508,462.402,714.844
1645469957.535,95.703,120.605,201.660,271.484
1645469957.539,-1000.000,-1000.000,-428.223,-285.156
1645469957.543,-510.254,-764.160,-129.395,43.457
1645469957.547,962.402,663.574,546.875,661.133
1645469957.551,714.355,364.746,226.562,449.219
1645469957.531,-892.090,-945.801,-454.102,-219.727
1645469957.535,-936.523,-1000.000,-246.094,-130.859
1645469957.539,750.977,160.645,454.102,554.199
1645469957.543,980.469,774.902,418.457,576.660
1645469957.547,-696.289,-645.020,-414.062,-110.840
1645469957.551,-988.770,-1000.000,-425.293,-254.395
1645469957.555,563.477,-154.297,355.469,368.652
1645469957.558,-910.156,746.094,469.238,656.250
1645469957.562,-365.234,-523.438,-319.336,104.980
1645469957.566,-1000.000,-1000.000,-366.699,-338.867
1645469957.570,34.668,-343.262,297.363,156.738
1645469957.574,-881.836,803.711,487.793,689.453
1645469957.585,320.312,153.320,224.121,293.945
1645469957.589,-1000.000,-1000.000,-198.730,-322.754
1645469957.593,-622.559,-815.430,7.812,-47.363
1645469957.597,919.922,285.645,438.477,606.934
1645469957.601,839.844,161.621,310.547,435.547
1645469957.605,-818.359,-906.738,-331.543,-252.930
1645469957.609,-973.633,-1000.000,-243.164,-226.562
1645469957.612,719.727,-280.762,317.383,466.797
1645469957.616,-967.773,-82.520,308.594,561.523
1645469957.620,-623.535,-699.707,-29.297,-131.836
1645469957.624,-1000.000,-1000.000,-175.781,-379.883
1645469957.628,461.914,-439.941,263.672,261.719
1645469957.646,-862.305,668.457,441.895,643.066
1645469957.650,-174.805,-279.785,-15.137,105.957
1645469957.654,-1000.000,-1000.000,-311.035,-385.742
1645469957.658,-130.371,-890.137,-103.516,64.453
1645469957.662,-910.156,427.246,388.672,623.535
1645469957.666,492.188,153.809,250.977,275.391
1645469957.670,-979.004,-1000.000,-389.160,-354.004
1645469957.673,-748.047,-1000.000,-376.953,-119.629
1645469957.677,861.328,33.691,375.000,554.688
1645469957.681,920.410,699.219,454.102,463.867
1645469957.685,-770.020,-721.680,-245.117,-236.328
1645469957.689,-1000.000,-1000.000,-159.180,-281.738
1645469957.690,682.129,265.625,473.145,442.383
1645469957.694,-926.270,972.168,479.980,625.488
1645469957.698,-533.691,-450.684,-131.348,-48.340
1645469957.702,-1000.000,-1000.000,-276.855,-373.047
1645469957.706,388.672,-155.762,290.527,223.145
1645469957.710,-841.309,697.266,450.195,636.230
