timestamps,TP9,AF7,AF8,TP10
1643931499.532,379.883,228.027,12.695,-89.844
1643931499.536,97.656,-52.734,-38.574,-22.949
1643931499.540,-268.066,171.875,110.840,88.379
1643931499.544,-60.059,375.977,107.422,28.809
1643931499.548,310.547,122.559,-36.621,-42.480
1643931499.552,151.855,-351.562,-123.047,-6.836
1643931499.556,-263.184,-312.500,40.527,89.844
1643931499.559,-206.055,-102.539,114.746,75.684
1643931499.563,244.629,-245.605,-26.367,-6.348
1643931499.567,261.719,-920.410,-279.297,-2.441
1643931499.571,-177.246,-752.930,-11.719,81.543
1643931499.575,-303.223,118.652,249.023,92.285
1643931499.578,0.000,58.594,32.715,37.109
1643931499.582,360.840,-127.930,34.668,-1.465
1643931499.586,88.867,-8.301,104.004,34.180
1643931499.589,-320.312,240.234,125.977,120.117
1643931499.593,-106.445,-56.152,-20.508,102.051
1643931499.597,356.934,-149.902,60.059,49.805
1643931499.601,272.461,195.312,158.691,54.688
1643931499.605,-196.289,303.223,117.188,135.254
1643931499.606,-235.352,-561.035,-148.438,163.086
1643931499.610,264.648,-667.480,-27.344,94.727
1643931499.614,408.691,337.402,255.859,62.988
1643931499.618,-61.035,192.383,81.543,131.836
1643931499.622,-308.594,-26.367,55.176,189.453
1643931499.626,131.836,5.371,62.500,122.070
1643931499.630,396.973,91.797,128.906,72.266
1643931499.633,4.395,-48.340,8.301,106.934
1643931499.637,-379.395,-924.316,-255.371,192.871
1643931499.641,-10.742,-466.309,105.957,134.277
1643931499.645,432.617,458.008,241.211,59.082
1643931499.649,132.812,-37.598,19.531,58.594
1643931499.651,-364.258,-220.215,82.520,122.559
1643931499.655,-176.758,330.566,190.918,93.262
1643931499.659,345.215,445.801,100.098,41.016
1643931499.663,293.457,46.387,-15.625,40.527
1643931499.667,-201.660,-29.785,58.105,96.680
1643931499.671,-255.371,39.062,102.051,141.113
1643931499.675,272.461,44.922,95.215,104.492
1643931499.678,393.555,-423.828,-68.848,69.824
1643931499.682,-122.559,-555.176,20.996,89.355
1643931499.686,-358.887,274.414,232.910,137.695
1643931499.690,119.141,333.984,86.426,103.027
1643931499.694,444.336,121.094,55.664,67.871
1643931499.697,64.941,200.195,125.977,73.242
1643931499.701,-354.492,302.734,114.258,136.719
1643931499.705,-35.645,12.207,8.301,134.766
1643931499.709,414.062,-240.234,21.973,99.609
1643931499.713,215.820,60.547,132.812,83.008
1643931499.717,-285.156,-11.230,72.754,150.391
1643931499.721,-177.246,-328.125,-37.109,169.434
1643931499.724,348.145,-798.828,-182.129,139.160
1643931499.728,345.215,-327.148,127.441,106.934
1643931499.732,-161.133,400.391,255.859,138.672
1643931499.736,-304.688,47.363,34.180,178.223
1643931499.740,213.867,-6.836,81.055,127.441
1643931499.741,456.055,396.973,151.367,87.402
1643931499.745,-1.953,330.078,60.059,111.816
1643931499.749,-329.590,23.926,25.879,180.176
1643931499.753,140.137,160.156,103.516,171.875
