,timestamps,emg_signal
0,1693531300.58,350.07494524205003
1,1693531300.58,352.8085875088796
2,1693531300.6,351.2913889086893
3,1693531300.62,353.5765276143992
4,1693531300.63,352.2087876708554
5,1693531300.65,353.72047473661917
6,1693531300.66,356.25152342681315
7,1693531300.67,353.89437405586824
8,1693531300.69,354.26927489140496
9,1693531300.7,355.62389495217656
10,1693531300.72,353.09260447520404
11,1693531300.74,356.9754734740054
12,1693531300.74,353.7218208662647
13,1693531300.75,353.6832713026505
14,1693531300.77,355.02902875246264
15,1693531300.77,353.407680946275
16,1693531300.8,355.35673279438697
17,1693531300.81,353.4405716186364
18,1693531300.83,356.6841564154399
19,1693531300.85,358.67247876060827
20,1693531300.86,359.2529318628943
