,timestamps,emg_signal
0,1693531275.07,370.4950988862
1,1693531275.09,366.17952042133527
2,1693531275.11,371.63483219771854
3,1693531275.11,364.2392223191239
4,1693531275.13,372.18915943238284
5,1693531275.14,375.37696109252335
6,1693531275.16,375.4901118557651
7,1693531275.17,381.274843963498
8,1693531275.19,381.69568393485946
9,1693531275.2,386.9957729721727
10,1693531275.21,379.4329504217822
11,1693531275.23,379.5615251593653
