,timestamps,emg_signal
872,1693531217.627393,343
873,1693531217.6284385,343
874,1693531217.64471,344
875,1693531217.6621308,345
876,1693531217.678279,346
877,1693531217.6943662,346
878,1693531217.709608,347
879,1693531217.709608,348
880,1693531217.7293055,347
881,1693531217.74559,348
882,1693531217.765194,348
883,1693531217.7773252,349
884,1693531217.789298,349
886,1693531217.8036778,348
885,1693531217.8036778,349
887,1693531217.824571,347
888,1693531217.841957,345
889,1693531217.8593388,344
