,timestamps,emg_signal
3449,1693531253.0915003,355
3450,1693531253.1071703,355
3451,1693531253.111518,356
3452,1693531253.129326,357
3453,1693531253.1456552,357
3454,1693531253.1612852,358
3455,1693531253.176901,358
3456,1693531253.1949153,359
3457,1693531253.1949153,359
3458,1693531253.219349,359
3459,1693531253.2279713,360
3461,1693531253.245798,362
3460,1693531253.245798,360
3462,1693531253.2619083,364
3463,1693531253.277274,367
