,timestamps,emg_signal
4389,1693531266.0355237,378
4390,1693531266.0355237,378
4391,1693531266.0515344,378
4392,1693531266.067129,379
4393,1693531266.084951,378
4394,1693531266.103505,377
4395,1693531266.103505,374
4396,1693531266.1194808,372
4397,1693531266.135711,370
4398,1693531266.1517096,366
4399,1693531266.1673827,363
4400,1693531266.1837077,359
4401,1693531266.200032,355
4402,1693531266.2012975,352
4403,1693531266.2174137,349
4404,1693531266.2327285,347
