,timestamps,emg_signal
3656,1693531255.947017,352
3657,1693531255.9575026,353
3658,1693531255.9682565,353
3660,1693531255.986101,353
3659,1693531255.986101,353
3661,1693531256.0028062,354
3662,1693531256.026056,355
3663,1693531256.0425203,356
3664,1693531256.0480103,356
3665,1693531256.069922,357
3666,1693531256.0769002,357
3667,1693531256.0989249,358
3668,1693531256.1103306,357
3669,1693531256.1228976,357
