,timestamps,emg_signal
3514,1693531253.988643,329
3515,1693531254.005538,330
3516,1693531254.018074,331
3517,1693531254.0253131,332
3519,1693531254.0456872,334
3518,1693531254.0456872,333
3520,1693531254.0636249,334
3521,1693531254.07986,335
3522,1693531254.099778,335
3523,1693531254.1163087,336
3524,1693531254.1176558,337
3525,1693531254.1338215,337
3526,1693531254.1506364,338
3527,1693531254.1669364,339
3528,1693531254.1824658,340
3529,1693531254.1981735,341
3530,1693531254.1981735,341
