,timestamps,emg_signal
1283,1693531223.2747414,357
1284,1693531223.291151,359
1285,1693531223.307504,361
1286,1693531223.3125284,362
1287,1693531223.3399732,363
1288,1693531223.3419054,364
1289,1693531223.3603897,364
1290,1693531223.3791878,364
1291,1693531223.3791878,363
1292,1693531223.401558,363
1293,1693531223.4134836,362
1294,1693531223.4298809,361
