,timestamps,emg_signal
955,1693531218.766012,342
956,1693531218.7819874,343
957,1693531218.7832916,343
958,1693531218.7991652,344
959,1693531218.8157256,343
960,1693531218.8316824,344
961,1693531218.8473084,345
962,1693531218.8629322,345
963,1693531218.8785577,346
964,1693531218.8840556,347
965,1693531218.9016309,347
966,1693531218.9187517,348
967,1693531218.9338036,349
968,1693531218.9502852,348
969,1693531218.9515991,349
970,1693531218.9704845,349
971,1693531218.985462,348
