,timestamps,emg_signal
304,1693531209.7963014,351
305,1693531209.8140278,352
306,1693531209.831554,353
307,1693531209.8419588,353
308,1693531209.86104,353
309,1693531209.8773105,353
310,1693531209.881719,354
311,1693531209.8998108,354
312,1693531209.9159997,354
313,1693531209.9194562,355
314,1693531209.942705,355
315,1693531209.9587936,356
316,1693531209.9609816,356
317,1693531209.9771004,357
318,1693531209.9937932,357
