,timestamps,emg_signal
1527,1693531226.6357243,352
1528,1693531226.6533267,351
1529,1693531226.6702092,352
1530,1693531226.6715002,351
1531,1693531226.6877966,350
1532,1693531226.703457,350
1533,1693531226.719046,350
1534,1693531226.736927,349
1535,1693531226.736927,349
1536,1693531226.7528112,349
1537,1693531226.7697191,349
1538,1693531226.7852776,350
1539,1693531226.805253,350
1541,1693531226.8223426,352
1540,1693531226.8223426,351
1542,1693531226.839493,356
1543,1693531226.8557577,360
