,timestamps,emg_signal
1124,1693531221.088687,343
1125,1693531221.0981095,344
1126,1693531221.1159933,345
1127,1693531221.1321502,346
1128,1693531221.1477385,347
1129,1693531221.163725,348
1130,1693531221.1785364,348
1131,1693531221.1785364,349
1132,1693531221.1982453,350
1133,1693531221.215324,350
1134,1693531221.230901,351
1135,1693531221.2465763,352
1136,1693531221.2465763,352
1137,1693531221.2612264,352
1138,1693531221.2765374,352
