timestamps,TP9,AF7,AF8,TP10
1645470447.931,661.133,367.676,251.465,200.684
1645470447.935,-918.945,-947.754,393.066,353.027
1645470447.939,-522.461,-20.996,-161.133,-104.004
1645470447.943,-1000.000,-1000.000,-543.945,-355.469
1645470447.947,357.910,-399.414,-78.613,66.895
1645470447.951,-828.613,877.930,349.609,374.023
1645470447.955,71.777,316.895,-46.387,28.809
1645470447.958,-1000.000,-1000.000,-512.695,-352.051
1645470447.962,-374.512,-928.711,-379.395,-100.098
1645470447.966,-965.820,669.922,324.219,345.703
1645470447.970,723.633,938.477,291.016,191.895
1645470447.974,-878.906,-763.672,-456.543,-282.227
1645470447.977,797.852,796.387,428.711,310.547
1645470447.981,984.863,-985.840,369.141,341.797
1645470447.985,-707.031,-461.426,-382.324,-163.574
1645470447.989,-1000.000,-1000.000,-544.922,-290.039
1645470447.993,607.422,175.781,171.387,202.148
1645470447.997,-888.672,-951.660,377.441,422.363
1645470448.000,-415.527,-188.965,-290.039,-32.227
1645470448.004,-1000.000,-1000.000,-828.613,-347.168
1645470448.008,229.980,-65.918,-55.176,52.734
1645470448.012,-829.102,-927.734,501.953,426.270
1645470448.016,261.230,334.473,-70.312,93.262
1645470448.019,-1000.000,-987.305,-459.961,-356.445
1645470448.023,-488.281,-447.266,-27.344,-113.281
1645470448.027,999.023,917.480,425.293,391.602
1645470448.031,822.754,660.156,127.441,237.793
1645470448.035,-815.430,-785.156,-434.082,-306.152
1645470448.039,-958.008,-1000.000,-365.723,-256.836
1645470448.043,744.141,500.977,219.727,299.805
1645470448.046,-976.562,658.203,100.098,362.305
1645470448.050,-658.203,-707.520,-418.945,-171.387
1645470448.054,-1000.000,-1000.000,-354.492,-336.914
1645470448.058,545.410,357.422,234.375,177.246
1645470448.062,-859.375,787.598,188.477,447.266
1645470448.061,-250.488,-176.758,-171.387,-9.277
1645470448.065,-1000.000,-967.285,-381.836,-373.535
1645470448.069,35.156,-269.043,33.203,-6.348
1645470448.073,-855.957,979.980,437.988,411.133
1645470448.077,438.477,440.430,20.508,132.324
1645470448.081,-1000.000,-870.605,-561.523,-352.539
1645470448.085,-679.199,-942.871,-348.145,-155.273
1645470448.088,909.668,10.254,121.094,383.301
1645470448.092,907.227,813.477,274.902,308.105
1645470448.096,-770.020,-401.367,-278.809,-227.051
1645470448.100,-997.559,-1000.000,-469.238,-260.254
1645470448.104,699.219,421.387,241.699,270.996
1645470448.108,-938.477,-873.535,466.309,408.203
1645470448.112,-580.078,-98.145,-208.496,-96.680
1645470448.116,-1000.000,-1000.000,-693.359,-324.707
1645470448.120,454.590,185.059,91.309,147.461
1645470448.124,-834.961,-864.746,530.273,468.262
1645470448.128,-59.082,112.793,-137.695,80.078
1645470448.132,-1000.000,-1000.000,-736.816,-316.895
1645470448.135,-183.105,-268.066,-117.676,-16.113
1645470448.139,-903.320,-980.957,524.902,423.340
1645470448.143,620.605,699.219,149.414,204.102
1645470448.147,-924.805,-851.074,-455.078,-296.387
1645470448.151,-820.801,-761.719,-194.336,-179.199
1645470448.168,842.773,858.887,434.082,356.445
1645470448.172,946.777,850.098,223.633,362.793
1645470448.176,-741.699,-740.723,-402.832,-155.762
1645470448.180,-929.199,-1000.000,-317.871,-236.816
1645470448.184,677.246,417.969,275.879,236.328
1645470448.188,974.121,912.598,215.332,378.418
1645470448.192,-528.809,-690.918,-606.934,-60.059
1645470448.195,-1000.000,-1000.000,-512.207,-344.238
1645470448.199,300.293,161.133,229.004,58.594
1645470448.203,-824.707,-902.832,408.691,419.434
1645470448.207,169.922,479.980,47.852,105.469
1645470448.211,-1000.000,-869.629,-365.234,-267.090
1645470448.211,-372.070,-430.664,-73.730,-6.348
1645470448.215,-960.449,964.844,359.863,463.379
1645470448.219,780.762,836.426,214.844,343.262
1645470448.223,-833.496,-657.227,-362.793,-106.934
1645470448.227,-910.156,-1000.000,-389.648,-24.414
1645470448.231,781.738,295.898,129.395,455.078
1645470448.235,-993.164,961.426,298.828,479.492
1645470448.238,-673.828,-220.215,-194.824,4.395
1645470448.242,-1000.000,-1000.000,-458.984,-132.812
1645470448.246,577.148,-557.129,-114.258,313.965
1645470448.250,-867.676,745.605,326.660,516.113
1645470448.254,-311.035,329.102,3.418,94.238
1645470448.257,-1000.000,-1000.000,-506.348,-211.914
1645470448.261,135.742,-214.355,-27.344,118.164
1645470448.265,-839.844,-936.523,468.262,470.703
1645470448.269,371.094,577.148,127.441,213.867
1645470448.273,-1000.000,-889.160,-552.246,-186.523
1645470448.277,-593.750,-807.129,-320.801,-12.207
1645470448.281,953.613,751.953,340.332,416.504
1645470448.284,864.258,821.289,204.590,313.477
1645470448.288,-793.457,-770.020,-528.320,-170.898
1645470448.292,-981.445,-1000.000,-647.461,-178.223
1645470448.296,718.750,590.332,289.062,287.598
1645470448.300,-958.984,-905.762,444.336,378.906
1645470448.303,-622.070,-450.195,-416.504,-83.984
1645470448.307,-1000.000,-1000.000,-446.289,-277.344
1645470448.311,500.488,370.605,298.828,163.086
1645470448.315,-853.516,-918.945,423.340,416.992
1645470448.319,-217.773,-84.473,-206.055,-5.371
1645470448.323,-1000.000,-1000.000,-611.816,-394.043
1645470448.327,-104.492,-323.242,-27.832,-107.910
1645470448.330,-892.578,928.223,443.848,302.246
1645470448.334,492.676,-57.129,-288.086,101.074
1645470448.338,-992.676,-1000.000,-649.902,-341.309
1645470448.342,-749.023,-542.480,-93.750,-208.008
1645470448.346,866.699,770.020,369.141,292.969
1645470448.346,928.711,813.477,198.730,268.555
1645470448.350,-758.789,-581.543,-337.891,-207.520
1645470448.354,-1000.000,-923.340,-302.246,-220.703
1645470448.358,678.223,562.988,262.207,210.938
1645470448.362,-933.594,-969.238,329.102,235.352
1645470448.366,-562.012,-353.027,-297.363,-206.543
1645470448.370,-1000.000,-1000.000,-548.340,-375.000
1645470448.373,383.789,-161.133,-20.020,98.633
1645470448.377,-822.266,482.422,154.785,508.789
1645470448.381,98.145,185.547,0.000,230.469
1645470448.385,-1000.000,-882.812,-343.262,-140.625
1645470448.389,-249.023,-720.215,-172.852,143.066
1645470448.408,-917.480,825.684,408.691,571.777
1645470448.412,719.727,898.438,294.922,375.000
1645470448.416,-862.793,-715.332,-385.254,-106.934
1645470448.420,-867.188,-1000.000,-497.070,-32.715
1645470448.424,815.430,653.809,283.203,462.891
1645470448.428,980.957,-996.094,349.121,472.656
1645470448.432,-708.008,-636.719,-426.758,-22.949
1645470448.435,-1000.000,-1000.000,-652.344,-181.641
1645470448.439,614.746,393.555,175.781,239.746
1645470448.443,-886.719,-855.469,487.793,446.289
1645470448.447,-414.062,21.484,-178.711,32.227
1645470448.451,-1000.000,-1000.000,-451.172,-247.559
