timestamps,TP9,AF7,AF8,TP10
1645470578.279,-1000.000,-1000.000,-527.344,-397.949
1645470578.283,43.457,-191.406,-11.719,35.645
1645470578.287,-873.535,924.805,360.352,437.500
1645470578.291,337.891,-186.523,-323.730,87.891
1645470578.295,-1000.000,-1000.000,-620.605,-387.207
1645470578.299,-620.605,-566.895,-131.348,-127.441
1645470578.303,921.387,727.051,308.105,398.438
1645470578.306,852.051,661.621,131.836,231.445
1645470578.310,-808.594,-706.055,-404.297,-336.426
1645470578.314,-971.191,-781.738,-256.348,-269.531
1645470578.318,720.215,666.504,298.340,310.059
1645470578.322,-957.520,-939.941,334.473,360.840
1645470578.326,-1000.000,-991.211,-438.965,-347.168
1645470578.330,466.309,100.586,162.598,195.801
1645470578.334,-854.492,986.816,376.953,473.633
1645470578.338,-140.625,139.648,-136.230,-0.977
1645470578.342,-1000.000,-958.496,-593.750,-361.816
1645470578.346,-111.328,-807.617,-326.660,52.734
1645470578.349,-901.367,95.215,59.082,489.258
1645470578.353,515.137,392.090,61.035,158.691
1645470578.357,-964.844,-812.988,-438.965,-342.285
1645470578.361,-733.398,-690.918,-211.426,-117.188
1645470578.365,876.953,862.305,442.383,422.363
1645470578.367,910.645,990.723,295.410,283.203
1645470578.371,-771.484,-533.203,-436.035,-297.852
1645470578.375,-1000.000,-1000.000,-502.441,-274.414
1645470578.379,679.199,592.285,304.199,320.801
1645470578.383,-929.199,-917.969,426.270,422.363
1645470578.387,-539.062,-370.117,-383.789,-133.789
1645470578.391,-1000.000,-1000.000,-855.469,-341.309
1645470578.394,371.094,55.664,-32.227,162.598
1645470578.398,-843.262,-884.766,492.676,452.148
1645470578.402,13.672,231.445,-184.570,10.742
1645470578.406,-1000.000,-1000.000,-589.844,-375.000
1645470578.410,-252.441,-183.105,0.000,-0.488
1645470578.414,-933.594,-928.223,465.820,471.680
1645470578.418,627.441,464.844,-6.348,205.566
1645470578.422,-914.551,-992.676,-555.176,-325.195
1645470578.426,-821.777,-677.246,-174.316,-155.762
1645470578.430,827.148,860.840,415.039,413.086
1645470578.434,953.613,679.688,106.445,357.422
1645470578.438,-732.910,-840.332,-514.160,-222.168
1645470578.441,-1000.000,-943.359,-358.887,-277.832
1645470578.445,628.906,614.258,252.930,297.363
1645470578.449,-906.250,689.941,104.980,451.660
1645470578.453,-455.566,-713.379,-400.391,-89.844
1645470578.457,-1000.000,-1000.000,-427.734,-346.191
1645470578.471,256.348,146.484,148.926,140.137
1645470578.475,-844.238,-923.340,381.348,479.492
1645470578.479,170.898,162.598,-181.152,71.777
1645470578.483,-1000.000,-956.543,-509.277,-360.840
1645470578.487,-411.621,-501.465,-149.414,-31.738
1645470578.491,-986.816,480.957,132.324,465.820
1645470578.495,744.629,542.969,39.551,229.980
1645470578.498,-856.934,-684.570,-394.043,-309.570
1645470578.502,-904.785,-1000.000,-397.949,-177.246
1645470578.506,776.367,361.328,181.152,366.211
1645470578.510,994.629,995.605,308.594,336.426
1645470578.514,-684.082,-518.066,-467.773,-213.867
1645470578.516,-1000.000,-1000.000,-577.148,-302.734
1645470578.520,560.547,334.473,238.770,244.141
1645470578.524,-877.930,-877.441,449.707,433.105
1645470578.528,-329.102,82.031,-208.496,-72.754
1645470578.532,-1000.000,-1000.000,-652.832,-351.562
1645470578.536,108.398,-262.695,-112.793,97.168
1645470578.540,-857.910,-985.840,406.738,477.051
1645470578.543,324.707,527.832,5.859,106.934
1645470578.547,-1000.000,-916.016,-784.180,-354.980
1645470578.551,-553.223,-529.785,-268.066,-60.547
1645470578.555,959.473,954.590,505.371,462.402
1645470578.559,826.172,842.285,174.805,266.602
1645470578.562,-817.383,-765.137,-477.539,-317.383
1645470578.566,-955.078,-937.012,-359.863,-223.145
1645470578.570,739.746,678.711,309.082,399.902
1645470578.574,-975.586,947.754,251.465,422.852
