,timestamps,emg_signal
1794,1693532426.8416393,329
1795,1693532426.8557403,328
1796,1693532426.8746638,327
1797,1693532426.8746638,326
1798,1693532426.8920982,326
1799,1693532426.9081,327
1800,1693532426.9253314,329
1801,1693532426.941421,329
1802,1693532426.9571571,331
1803,1693532426.9571571,332
1804,1693532426.9754183,334
1805,1693532426.9929686,337
1806,1693532427.001243,340
1807,1693532427.018758,343
1808,1693532427.0349283,347
1809,1693532427.051756,350
1810,1693532427.0679283,353
1811,1693532427.0759168,356
1812,1693532427.092028,360
1813,1693532427.107674,362
1814,1693532427.1110132,365
1815,1693532427.127264,369
1816,1693532427.1429198,373
1817,1693532427.15255,376
1819,1693532427.1763153,380
1818,1693532427.1763153,378
1820,1693532427.1936152,381
1821,1693532427.211033,381
1822,1693532427.2272725,380
1823,1693532427.2429338,378
1824,1693532427.2585592,377
1825,1693532427.2739794,376
1826,1693532427.2769206,374
1827,1693532427.29449,372
1828,1693532427.3108022,371
1829,1693532427.3264203,369
1830,1693532427.3420498,368
1831,1693532427.344646,365
1832,1693532427.3623824,363
1833,1693532427.3775492,361
1834,1693532427.3996396,359
1835,1693532427.406841,356
1836,1693532427.422933,354
1837,1693532427.4272149,351
1838,1693532427.443364,348
1839,1693532427.4589136,344
1840,1693532427.4781325,340
1841,1693532427.4942684,337
1842,1693532427.509832,333
1843,1693532427.522335,330
1844,1693532427.5246592,327
1845,1693532427.5426688,325
