,timestamps,emg_signal
0,1693532196.42,347.3275435196889
1,1693532196.43,351.03427603829084
2,1693532196.43,352.86053094557917
3,1693532196.45,352.92511421366095
4,1693532196.47,353.0273486466529
5,1693532196.48,352.65157595237
6,1693532196.5,352.9834434360165
7,1693532196.51,354.7033172199452
