,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1685905791.872,-6.348,126.953,6.348,-31.25,7541.972,
1,1685905791.876,17.578,32.715,-22.949,-14.648,7541.976,
2,1685905791.88,-24.902,285.645,64.453,-26.855,7541.98,
3,1685905791.884,-45.898,286.621,54.688,-26.367,7541.984,
4,1685905791.888,-3.418,-144.043,-97.168,-0.488,7541.988,
5,1685905791.892,33.203,-371.094,-179.199,8.789,7541.991,
6,1685905791.895,-9.277,-121.582,-74.219,-15.137,7541.995,
7,1685905791.899,-57.129,-87.402,-134.766,-35.645,7541.999,
8,1685905791.903,-39.062,-496.582,-325.195,-25.391,7542.003,
9,1685905791.907,8.789,-910.645,-336.426,-4.395,7542.007,
10,1685905791.911,0.488,-93.262,70.801,-12.695,7542.011,
11,1685905791.915,-51.27,266.602,-1.465,-22.949,7542.015,
12,1685905791.917,-51.27,-299.316,-201.172,-13.672,7542.016,
13,1685905791.921,7.324,-1.953,41.016,0.488,7542.02,
14,1685905791.925,16.602,465.82,159.18,-10.254,7542.024,
15,1685905791.929,-40.039,221.68,22.949,-33.203,7542.028,
16,1685905791.933,-62.012,-83.496,-143.066,-38.086,7542.032,
17,1685905791.937,-20.02,-142.578,-172.363,-28.32,7542.036,
18,1685905791.94,15.137,162.598,74.219,-22.461,7542.04,
19,1685905791.944,-30.273,284.18,51.758,-30.273,7542.044,
20,1685905791.948,-82.031,-478.516,-293.457,-30.273,7542.048,
21,1685905791.952,-57.129,-295.41,-32.715,-18.555,7542.052,
22,1685905791.956,-13.184,534.668,234.375,-12.695,7542.055,
23,1685905791.96,-32.227,282.227,21.973,-23.926,7542.059,
24,1685905791.963,-74.219,-30.762,-104.98,-36.621,7542.063,
25,1685905791.967,-48.828,219.238,47.852,-26.367,7542.066,
26,1685905791.971,6.348,302.734,77.148,-16.113,7542.07,
27,1685905791.975,-7.812,-145.508,-143.555,-15.625,7542.074,
28,1685905791.979,-64.453,-370.605,-257.812,-24.902,7542.078,
29,1685905791.983,-66.406,-157.227,-147.461,-29.297,7542.082,
30,1685905791.986,-6.348,-15.625,12.695,-12.207,7542.086,
31,1685905791.99,3.418,-296.387,-141.113,-13.184,7542.09,
32,1685905791.994,-53.711,-892.09,-402.832,-32.227,7542.094,
33,1685905791.998,-73.242,-254.395,-17.09,-34.668,7542.098,
34,1685905792.002,-18.555,354.98,107.91,-23.438,7542.102,
35,1685905792.006,19.531,160.645,31.738,-19.531,7542.105,
36,1685905792.007,-23.926,192.383,72.266,-28.809,7542.106,
37,1685905792.011,-65.43,329.102,98.145,-43.457,7542.11,
38,1685905792.015,-30.762,229.492,22.461,-26.855,7542.114,
39,1685905792.019,23.926,200.684,55.176,-4.883,7542.118,
40,1685905792.023,-2.93,333.496,120.117,-21.484,7542.122,
41,1685905792.027,-68.359,27.832,-97.168,-33.203,7542.126,
42,1685905792.03,-62.012,-130.859,-170.41,-37.598,7542.13,
43,1685905792.034,0.488,-630.859,-325.684,-20.996,7542.134,
44,1685905792.038,-1.465,-665.527,-228.027,-18.066,7542.138,
45,1685905792.042,-62.5,216.309,123.047,-47.363,7542.142,
46,1685905792.046,-64.453,69.824,-65.43,-48.34,7542.146,
47,1685905792.05,-11.23,38.086,-55.176,-31.738,7542.149,
48,1685905792.052,16.602,465.332,175.293,-11.23,7542.152,
49,1685905792.056,-24.414,437.988,89.355,-16.602,7542.156,
50,1685905792.06,-72.266,-59.57,-166.992,-34.18,7542.16,
51,1685905792.064,-32.227,-47.363,-76.66,-15.625,7542.164,
52,1685905792.068,10.742,357.91,130.859,-15.625,7542.168,
53,1685905792.072,-32.715,131.836,5.859,-38.086,7542.172,
54,1685905792.075,-65.918,-493.652,-325.195,-38.086,7542.176,
55,1685905792.079,-26.855,-1000.0,-474.121,-20.02,7542.18,
56,1685905792.083,17.578,-298.34,4.395,-7.812,7542.184,
57,1685905792.087,0.977,410.645,133.789,-10.254,7542.188,
58,1685905792.091,-53.223,-169.922,-136.719,-16.113,7542.191,
59,1685905792.095,-47.363,-267.09,-60.547,-18.066,7542.195,
60,1685905792.097,23.438,396.973,125.488,0.488,7542.21,
61,1685905792.101,35.645,458.984,100.586,6.348,7542.214,
62,1685905792.105,-39.551,101.562,-31.25,-20.996,7542.218,
63,1685905792.109,-69.824,102.539,22.949,-41.016,7542.222,
64,1685905792.113,-7.324,297.363,120.605,-18.555,7542.226,
65,1685905792.117,20.996,149.902,18.066,-1.953,7542.23,
66,1685905792.12,-33.691,-499.023,-205.078,-18.555,7542.234,
67,1685905792.124,-68.848,-371.582,-85.938,-33.691,7542.237,
68,1685905792.128,-20.02,259.277,125.488,-29.297,7542.241,
69,1685905792.132,28.809,169.922,38.574,-12.207,7542.245,
70,1685905792.136,-9.277,-68.848,-111.816,-23.926,7542.249,
71,1685905792.14,-56.641,52.734,-23.926,-37.109,7542.253,
72,1685905792.143,-34.668,336.426,110.352,-25.879,7542.271,
73,1685905792.147,13.672,91.309,-54.199,-5.859,7542.275,
74,1685905792.151,2.441,-224.609,-119.141,-17.09,7542.279,
75,1685905792.155,-49.316,112.793,51.758,-41.992,7542.283,
76,1685905792.159,-50.781,236.328,26.367,-32.715,7542.287,
77,1685905792.163,-1.465,-280.762,-145.02,-19.531,7542.29,
78,1685905792.166,0.488,-583.984,-235.84,-24.414,7542.294,
79,1685905792.17,-51.758,-212.402,-106.445,-41.992,7542.298,
80,1685905792.174,-68.359,165.039,20.996,-56.152,7542.302,
81,1685905792.178,-14.648,-237.793,-147.949,-34.18,7542.306,
82,1685905792.182,24.902,-475.098,-183.594,-13.672,7542.31,
83,1685905792.186,-11.719,299.805,120.605,-23.438,7542.314,
