,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686623829.42,-34.668,-34.668,22.461,-86.426,3207.314,360.35674529898074
1,1686623829.42,-4.395,-280.273,27.832,-39.551,3207.318,358.0333435447775
2,1686623829.42,37.598,-261.23,142.09,43.945,3207.322,370.2377184123971
3,1686623829.43,23.926,39.551,122.559,18.555,3207.326,360.66926904831166
4,1686623829.43,-26.367,-169.434,-10.254,-73.242,3207.33,359.80304466169207
5,1686623829.44,-29.297,-750.488,-66.895,-66.406,3207.334,364.67815557795376
6,1686623829.44,-0.488,-1000.0,5.859,29.297,3207.338,361.6136230480404
7,1686623829.44,9.277,-320.801,218.262,36.133,3207.342,368.0261363752803
8,1686623829.45,-29.785,26.367,45.41,-52.734,3207.346,365.4639058173609
9,1686623829.45,-50.293,-306.641,3.906,-75.195,3207.35,359.49458030735997
10,1686623829.46,-1.953,4.395,160.645,7.812,3207.354,366.24274877844005
11,1686623829.46,23.438,302.734,137.207,50.293,3207.357,367.825316669164
12,1686623829.46,-20.508,-36.133,-23.926,-25.391,3207.36,367.34308050799496
13,1686623829.47,-46.875,-390.625,-34.668,-86.914,3207.364,370.6183837290204
14,1686623829.47,-6.836,-48.34,164.551,-19.043,3207.368,362.4806956127992
15,1686623829.48,11.719,302.246,137.695,47.852,3207.372,365.70189932408954
16,1686623829.48,-31.738,-114.746,-94.238,-13.672,3207.376,367.67839842900645
17,1686623829.48,-68.359,-716.797,-81.055,-87.891,3207.38,367.1635585546365
18,1686623829.49,-47.363,-602.051,154.785,-51.758,3207.384,357.0526972307968
19,1686623829.49,5.371,14.648,179.688,27.344,3207.388,359.9801156156933
20,1686623829.49,-11.719,-186.523,-87.402,12.695,3207.391,363.8413676499548
21,1686623829.5,-70.312,-923.34,-60.059,-69.824,3207.395,361.07452399669125
22,1686623829.5,-51.27,-354.98,251.465,-69.824,3207.399,365.71200561387144
23,1686623829.51,7.812,160.645,122.559,17.09,3207.403,373.13254720095625
24,1686623829.51,7.812,-8.301,32.715,33.203,3207.418,363.56659015271254
25,1686623829.51,-30.762,-164.062,55.176,-49.316,3207.422,357.98246615820335
26,1686623829.52,-35.645,-82.52,89.844,-83.008,3207.426,364.651167974369
27,1686623829.52,12.695,55.176,120.605,-11.23,3207.429,365.1558120298246
28,1686623829.52,28.32,-181.641,36.133,31.738,3207.433,365.015172888123
29,1686623829.53,-30.273,-481.934,41.016,-40.527,3207.437,366.95157302818905
30,1686623829.53,-65.918,-499.512,90.82,-106.445,3207.441,363.36327662756634
31,1686623829.53,-23.438,-312.988,147.461,-44.922,3207.445,369.7229781660388
32,1686623829.54,10.742,-615.234,-13.184,29.297,3207.449,368.5575044193659
33,1686623829.54,-17.578,-958.496,64.941,-14.648,3207.453,357.0732492439297
34,1686623829.55,-62.988,-248.535,244.141,-104.492,3207.457,365.91941707574307
35,1686623829.55,-53.223,-59.082,45.41,-75.684,3207.461,359.01207405756656
36,1686623829.55,-8.789,-108.887,60.547,9.277,3207.451,364.32331171820897
37,1686623829.56,-8.301,207.031,137.695,0.488,3207.455,370.00726516856537
38,1686623829.56,-51.758,171.387,70.312,-89.355,3207.459,360.3780772092402
39,1686623829.57,-57.617,-152.832,-19.531,-98.145,3207.462,360.355722638259
40,1686623829.57,-10.742,-289.551,40.039,10.742,3207.466,370.32153001371387
41,1686623829.57,-18.555,-220.215,110.84,29.785,3207.47,369.1572008171365
42,1686623829.58,-72.754,-143.066,120.605,-68.359,3207.474,367.08730127987326
43,1686623829.58,-76.172,-461.426,-32.715,-98.633,3207.478,368.1188506721776
44,1686623829.58,-33.691,-613.281,-15.137,-19.043,3207.482,373.67440113391046
45,1686623829.59,-12.207,63.965,152.832,22.949,3207.486,363.3248400482953
46,1686623829.59,-38.086,-52.734,-28.32,-35.645,3207.49,363.10663715713724
47,1686623829.6,-61.523,-726.074,-121.094,-93.75,3207.494,357.83605082114525
48,1686623829.6,-39.551,-702.637,34.668,-41.992,3207.494,368.03602855144794
49,1686623829.6,-7.812,120.117,201.66,34.668,3207.498,349.6354016265784
50,1686623829.6,-21.484,206.543,47.363,1.953,3207.502,367.474466685121
51,1686623829.61,-58.594,-253.418,-45.41,-91.309,3207.506,369.58124795364415
52,1686623829.61,-48.828,-469.727,80.566,-77.637,3207.51,361.72884210720986
53,1686623829.62,3.906,-312.012,155.762,22.949,3207.514,374.02907185102185
54,1686623829.62,-5.371,-195.312,102.051,19.531,3207.517,365.7717857368735
55,1686623829.62,-64.453,-688.477,-84.961,-65.918,3207.521,375.13890690560856
56,1686623829.63,-65.43,-873.047,36.621,-75.195,3207.525,358.05753080090926
57,1686623829.63,-2.441,-3.418,267.578,7.324,3207.529,366.65593512301297
58,1686623829.64,19.043,204.59,38.086,35.156,3207.533,367.0324598003875
59,1686623829.64,-35.156,-271.484,-20.508,-48.34,3207.537,362.1501604624965
60,1686623829.67,-64.941,-395.996,93.262,-90.82,3207.571,365.5155526379841
61,1686623829.68,-13.672,-87.891,169.434,-13.184,3207.575,366.0268758837361
62,1686623829.68,15.625,33.691,10.254,49.805,3207.579,365.04661170700626
63,1686623829.68,-26.367,-337.891,-50.781,-6.348,3207.583,361.59470228236484
64,1686623829.69,-26.367,116.211,75.195,-47.852,3207.597,366.7715967969129
65,1686623829.69,-47.852,-234.863,83.008,-72.266,3207.586,372.34779401725694
