,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686066769.32,17.578,-482.422,-170.898,-20.02,1074.215,298.9769609333125
1,1686066769.32,43.945,420.898,221.191,-10.742,1074.219,298.109057730179
2,1686066769.33,-18.555,403.32,72.754,-32.227,1074.223,295.6879932795178
3,1686066769.33,-55.664,-31.738,-118.164,-45.898,1074.227,298.77846325171754
4,1686066769.34,10.742,105.469,37.109,-28.809,1074.231,297.84462183864065
5,1686066769.34,63.965,214.355,145.508,-16.602,1074.235,304.4029632940646
6,1686066769.34,-0.488,-43.457,-24.902,-28.809,1074.239,308.16334198710865
7,1686066769.35,-67.383,-490.234,-222.168,-44.922,1074.243,314.39228353870794
8,1686066769.35,-22.461,-240.723,5.859,-36.133,1074.247,302.51770670252796
9,1686066769.35,54.688,454.59,210.449,-10.742,1074.25,305.39367369245133
10,1686066769.36,26.855,372.559,79.59,-18.555,1074.254,317.72953771777406
11,1686066769.36,-53.223,-567.871,-296.387,-30.762,1074.258,310.9114530905828
12,1686066769.36,-43.457,-524.902,-174.805,-30.273,1074.261,298.61538954783606
13,1686066769.37,43.457,412.109,219.238,-17.09,1074.264,308.91940345040064
14,1686066769.37,45.898,237.793,42.48,-0.977,1074.268,301.09668793609126
15,1686066769.38,-40.039,-105.957,-96.68,-22.461,1074.272,297.3463816761075
16,1686066769.38,-53.223,79.59,33.691,-32.715,1074.276,303.92407982657573
17,1686066769.38,23.926,27.344,33.203,-11.719,1074.28,297.54959960910475
18,1686066769.39,46.387,-136.23,-20.508,3.418,1074.284,290.92816784847986
19,1686066769.39,-28.809,-4.883,-8.301,-20.508,1074.288,300.62268011317417
20,1686066769.39,-67.871,-711.914,-282.715,-28.32,1074.304,299.95782287531284
21,1686066769.4,-72.266,-6.348,-22.949,-44.922,1074.292,300.01834209555574
22,1686066769.4,-38.574,116.699,115.723,-27.344,1074.307,303.6837196156908
23,1686066769.4,-3.906,-99.121,4.883,-26.367,1074.296,314.21615878138243
24,1686066769.4,35.645,219.238,149.414,-6.348,1074.311,299.0122036094592
25,1686066769.4,54.688,-279.785,-46.875,3.906,1074.3,292.6414050497275
26,1686066769.41,16.113,320.312,159.18,-14.648,1074.315,303.4839347553696
27,1686066769.41,1.953,-978.516,-445.801,-1.953,1074.304,300.2955476055752
28,1686066769.41,-64.941,332.52,89.355,-41.016,1074.319,308.81084140602604
29,1686066769.41,-46.875,-94.727,-98.145,-26.855,1074.323,307.4463846040722
30,1686066769.42,44.922,-233.887,-77.637,-0.977,1074.327,297.8259671428384
31,1686066769.42,37.109,186.035,125.0,-13.672,1074.331,309.9330076450532
32,1686066769.42,-55.664,322.754,139.648,-39.551,1074.335,302.88764601511804
