,timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp,emg_signal
0,1686362402.81,-61.035,-254.883,-4.395,-78.125,1479.711,335.24887375812534
1,1686362402.82,-80.078,-149.902,-13.672,-112.305,1479.715,350.94724894350713
2,1686362402.82,-79.59,-139.16,-34.668,-78.125,1479.719,346.42569290503815
3,1686362402.82,-48.828,-461.914,-53.223,-40.039,1479.723,351.9243121149728
4,1686362402.83,-42.48,-639.16,15.625,-54.688,1479.727,363.48145916853264
5,1686362402.83,-71.289,-220.703,13.184,-105.957,1479.731,365.38503555638874
6,1686362402.84,-83.008,-193.848,-34.18,-111.816,1479.735,346.3958872438448
7,1686362402.84,-54.688,-402.832,-48.34,-61.035,1479.739,348.0838596711687
8,1686362402.84,-50.293,-55.664,-5.859,-54.199,1479.743,350.28211683098715
9,1686362402.85,-55.664,343.75,-4.883,-110.84,1479.747,352.9576259741516
10,1686362402.85,-35.645,81.543,-43.457,-110.352,1479.75,348.0521799975126
11,1686362402.86,-6.348,-645.02,-28.809,-64.453,1479.754,348.3947752740057
12,1686362402.86,7.324,-220.215,22.461,-57.617,1479.753,356.9438798618537
13,1686362402.86,-6.836,355.469,-5.859,-70.801,1479.757,357.27511962870886
14,1686362402.86,-10.742,-12.695,-42.48,-72.266,1479.761,347.34001135555826
15,1686362402.87,-10.742,-182.617,-2.441,-47.852,1479.764,357.391305012502
16,1686362402.87,-18.555,-91.797,-14.16,-5.371,1479.768,350.1627669314803
17,1686362402.88,-26.367,-182.129,-31.738,1.953,1479.772,336.7496913291733
18,1686362402.88,-41.992,-399.902,-45.41,-2.93,1479.776,351.87440947752555
19,1686362402.88,-35.645,-868.164,-48.34,1.465,1479.78,351.2358385088188
20,1686362402.89,-7.324,-254.395,54.688,1.953,1479.784,348.7443185322658
21,1686362402.89,13.184,398.926,23.438,-14.648,1479.788,351.0823767456663
22,1686362402.9,7.812,67.383,-27.344,-43.457,1479.792,351.29159948579206
23,1686362402.9,-1.465,-126.465,6.836,-36.621,1479.796,346.64582101983683
24,1686362402.9,2.93,-163.086,-2.93,3.418,1479.797,345.53969484884715
25,1686362402.9,0.488,74.219,-20.508,-12.207,1479.801,352.60332450002227
26,1686362402.91,-21.484,-253.906,-44.922,-44.922,1479.805,343.15827407518464
