timestamps,TP9,AF7,AF8,TP10
1645046731.265,-416.504,-570.801,83.984,334.961
1645046731.269,853.027,-146.484,193.848,-202.148
1645046731.273,634.766,75.684,363.281,-262.207
1645046731.277,-696.777,-491.211,282.715,302.734
1645046731.281,-632.324,-696.777,208.008,437.988
1645046731.285,688.477,-337.402,236.816,-102.051
1645046731.289,847.656,-397.949,145.020,-288.574
1645046731.292,-396.973,-646.973,114.746,116.699
1645046731.296,-928.223,-388.672,324.219,456.055
1645046731.300,219.727,62.500,415.527,35.645
1645046731.304,-994.629,81.055,375.977,-364.258
1645046731.308,5.859,-578.125,67.871,-16.113
1645046731.312,-157.227,-3.418,467.285,161.621
1645046731.316,-997.559,-22.949,359.375,-322.266
1645046731.320,361.816,-539.062,208.008,-202.148
1645046731.324,-851.562,-620.117,306.641,300.293
1645046731.328,-422.363,-424.805,411.133,283.203
1645046731.332,805.176,-383.301,380.371,-229.980
1645046731.335,717.773,-822.266,70.801,-270.996
1645046731.339,-616.211,-845.215,169.922,215.332
1645046731.343,-809.570,-74.219,553.711,335.449
1645046731.347,495.117,-85.938,436.035,-141.602
1645046731.351,892.578,-300.781,411.133,-416.992
1645046731.354,-332.031,-105.469,492.188,-26.367
1645046731.358,-934.570,33.691,515.625,372.070
1645046731.362,185.547,-158.203,447.754,27.832
1645046731.366,-964.844,-167.480,465.332,-406.738
1645046731.370,71.289,-116.211,479.004,-166.504
1645046731.374,-970.215,-355.957,484.863,350.586
1645046731.378,-219.238,-716.309,355.957,204.102
1645046731.381,962.891,-888.184,265.137,-295.898
1645046731.385,423.340,-307.617,483.887,-299.316
1645046731.389,-836.914,-147.949,476.562,238.770
1645046731.393,-547.852,-297.363,443.848,310.547
1645046731.397,737.793,-58.594,458.008,-228.027
1645046731.398,710.938,42.480,427.734,-376.465
1645046731.402,-604.492,-197.754,383.789,124.023
1645046731.406,-830.566,-331.543,375.977,412.109
1645046731.410,416.992,-303.223,311.523,-70.801
1645046731.414,942.383,-322.266,177.246,-372.559
1645046731.418,-131.836,-398.926,182.617,119.629
1645046731.422,-818.848,-867.676,-27.832,620.117
1645046731.425,129.395,-759.277,-31.250,205.078
1645046731.429,-968.750,-180.176,219.238,-328.613
1645046731.433,184.570,-487.793,120.117,-90.820
1645046731.437,-949.219,-621.094,198.730,430.176
1645046731.441,-328.613,-59.570,408.691,255.859
1645046731.462,912.598,245.117,425.293,-276.367
1645046731.466,518.555,-322.266,221.680,-230.469
1645046731.470,-822.754,-634.766,204.102,286.133
1645046731.474,-648.926,-4.883,453.125,343.262
1645046731.478,618.164,103.027,397.461,-154.297
1645046731.482,705.566,-567.871,92.773,-288.086
1645046731.486,-517.578,-887.695,55.664,132.812
1645046731.489,-906.738,-294.922,365.234,383.789
1645046731.493,322.754,83.496,416.504,-52.734
1645046731.497,941.895,-398.438,161.133,-387.695
1645046731.501,-195.312,-711.426,120.605,-42.480
1645046731.505,-1000.000,-320.312,361.816,383.301
1645046731.504,-65.918,-75.195,376.953,97.168
1645046731.508,960.449,-412.109,140.137,-363.281
1645046731.512,166.992,-488.770,110.840,-204.102
1645046731.516,-999.512,-410.645,158.691,331.543
1645046731.520,-458.496,-507.324,52.734,251.953
1645046731.524,819.824,-655.762,-104.004,-279.297
1645046731.528,499.023,-528.320,-57.617,-353.516
1645046731.531,-814.453,-154.297,107.422,151.367
1645046731.535,-751.465,-184.570,61.523,323.730
1645046731.539,543.945,-850.586,-320.312,-161.621
1645046731.543,702.637,-813.477,-259.277,-436.035
1645046731.547,-570.801,-114.258,137.695,-50.293
1645046731.552,-965.332,-291.992,53.223,344.238
1645046731.556,187.500,-531.250,-88.867,-41.992
1645046731.560,892.090,-162.109,5.859,-460.449
1645046731.564,-161.133,21.973,62.012,-148.438
1645046731.568,-1000.000,-497.070,-111.328,381.836
1645046731.572,-167.969,-804.199,-240.234,139.160
1645046731.576,904.785,-382.324,-130.859,-383.789
1645046731.579,227.051,-107.422,7.812,-273.438
1645046731.583,-944.336,-584.961,-173.828,323.730
1645046731.587,-510.742,-762.207,-245.605,297.363
1645046731.591,766.113,-25.391,34.668,-291.016
1645046731.595,608.887,-62.500,-18.066,-347.168
1645046731.595,-717.773,-410.156,-58.105,165.039
1645046731.599,-779.297,-200.195,61.523,369.141
1645046731.603,515.625,69.824,70.312,-119.629
1645046731.607,846.191,-241.211,0.977,-373.047
1645046731.611,-394.531,-795.898,-6.836,69.336
1645046731.615,-968.750,-733.887,231.445,432.617
1645046731.619,139.160,-398.926,429.688,27.832
1645046731.622,956.543,-396.484,401.855,-380.859
1645046731.626,-15.625,-896.484,220.703,-61.035
1645046731.630,-1000.000,-663.574,369.629,384.277
1645046731.634,-238.770,90.332,545.410,122.559
1645046731.638,950.684,-81.055,412.598,-343.262
1645046731.640,381.348,-355.957,418.457,-240.234
1645046731.644,-887.207,-147.949,493.652,284.668
1645046731.648,-553.223,77.148,474.609,307.129
1645046731.652,750.488,-86.426,384.277,-209.961
1645046731.656,689.453,-258.301,352.539,-328.125
1645046731.660,-619.141,-453.125,315.430,172.363
1645046731.664,-797.852,-494.141,324.219,395.020
1645046731.667,475.586,-670.898,80.566,-49.805
1645046731.671,901.367,-914.551,-60.059,-353.027
1645046731.675,-311.523,-316.406,345.215,-45.898
1645046731.679,-966.309,-70.312,435.547,377.441
1645046731.683,94.238,-225.586,304.199,54.199
1645046731.683,988.281,-40.039,347.168,-397.949
