timestamps,TP9,AF7,AF8,TP10
1645469372.231,-708.008,-1000.000,-671.875,-842.285
1645469372.235,826.660,-20.508,0.977,61.523
1645469372.239,931.641,945.801,256.836,299.316
1645469372.243,-516.602,-356.934,-455.566,-557.617
1645469372.247,-1000.000,-1000.000,-704.590,-1000.000
1645469372.251,172.852,-141.602,-34.668,-250.488
1645469372.255,-815.918,958.496,267.578,356.445
1645469372.258,10.742,-167.480,-344.238,-306.152
1645469372.262,-1000.000,-1000.000,-916.016,-971.191
1645469372.266,-192.871,-484.863,-370.605,-438.965
1645469372.270,-799.316,-982.910,444.336,333.984
1645469372.274,269.043,348.145,-86.914,21.484
1645469372.277,-941.895,-872.559,-679.688,-511.719
1645469372.281,-814.453,-1000.000,-568.359,-705.566
1645469372.285,728.027,267.090,227.051,186.523
1645469372.288,982.422,746.094,159.668,520.996
1645469372.292,-425.293,-740.234,-716.309,-293.945
1645469372.296,-1000.000,-1000.000,-667.969,-840.820
1645469372.300,86.426,116.699,169.434,-157.227
1645469372.304,-791.992,864.258,247.559,558.594
1645469372.306,108.398,-484.375,-669.434,61.035
1645469372.310,-1000.000,-1000.000,-855.469,-794.434
1645469372.314,-220.215,-331.543,-56.152,-419.922
1645469372.318,-800.293,-998.047,314.453,496.582
1645469372.322,333.496,319.336,-131.348,215.332
1645469372.326,-1000.000,-1000.000,-768.555,-718.750
1645469372.330,-480.957,-788.574,-449.707,-667.480
1645469372.333,-938.477,347.656,110.352,257.324
1645469372.337,677.246,344.238,-23.438,288.574
1645469372.341,-855.469,-674.805,-502.441,-679.199
1645469372.345,-947.266,-1000.000,-542.480,-941.406
1645469372.349,531.250,38.086,91.797,-107.910
1645469372.353,-927.734,986.816,282.227,307.129
1645469372.357,-274.414,-179.199,-299.805,-456.543
1645469372.361,-1000.000,-1000.000,-673.340,-1000.000
1645469372.365,-41.016,-385.254,-87.891,-359.375
1645469372.369,-794.922,977.051,364.258,318.359
1645469372.373,151.367,27.344,-232.910,-188.477
1645469372.377,-1000.000,-1000.000,-834.961,-979.980
1645469372.380,-287.598,-756.348,-437.988,-604.980
1645469372.384,-823.242,742.188,316.406,250.977
1645469372.388,395.996,564.453,104.980,111.816
1645469372.392,-1000.000,-996.582,-728.516,-751.465
1645469372.396,-562.012,-767.090,-504.883,-753.906
1645469372.412,989.258,691.895,260.254,177.246
1645469372.416,813.965,702.637,133.789,338.379
1645469372.420,-693.848,-701.172,-693.359,-516.602
1645469372.424,-1000.000,-1000.000,-745.605,-895.996
1645469372.428,394.043,221.680,197.754,-131.348
1645469372.432,-849.609,960.449,273.926,432.617
1645469372.436,-101.074,-347.656,-580.078,-235.352
1645469372.439,-1000.000,-1000.000,-794.922,-931.152
1645469372.443,-103.027,-134.277,35.645,-358.887
1645469372.447,-788.574,-878.906,394.043,466.797
1645469372.451,214.355,115.234,-213.379,38.086
1645469372.455,-1000.000,-1000.000,-709.473,-837.891
1645469372.442,-326.172,-514.160,-157.715,-574.219
1645469372.446,-838.379,963.379,359.863,368.164
1645469372.450,469.238,436.035,-6.836,289.551
1645469372.454,-1000.000,-931.152,-626.465,-640.625
1645469372.458,-661.133,-1000.000,-484.863,-695.801
1645469372.462,876.465,300.781,186.035,235.840
