timestamps,TP9,AF7,AF8,TP10
1645046672.044,-596.191,-78.125,335.938,354.980
1645046672.048,828.613,-72.266,181.152,-156.250
1645046672.052,727.539,-416.504,-10.742,-313.965
1645046672.056,-664.551,-418.945,80.566,161.621
1645046672.060,-860.840,-245.605,219.238,461.426
1645046672.064,493.164,-459.961,-17.578,61.035
1645046672.068,927.246,-884.766,-287.109,-247.559
1645046672.071,-350.586,-644.531,4.395,27.344
1645046672.075,-1000.000,-211.426,302.246,436.523
1645046672.079,72.754,-578.125,18.555,171.875
1645046672.083,-904.297,-785.156,-172.363,-321.289
1645046672.087,85.449,-381.348,109.863,-221.191
1645046672.091,-1000.000,-920.410,-154.785,131.348
1645046672.095,-755.371,-970.703,-241.699,251.465
1645046672.099,600.098,-815.918,-213.379,-302.734
1645046672.102,706.055,-425.781,53.711,-557.617
1645046672.106,-656.250,-474.121,98.633,14.160
1645046672.110,-932.129,-766.602,-18.066,392.578
1645046672.114,327.148,-548.340,-29.297,-93.750
1645046672.118,987.793,-420.898,-59.570,-437.500
1645046672.125,-197.754,-752.930,-128.418,-46.875
1645046672.129,-1000.000,-951.660,-270.020,524.414
1645046672.133,-17.578,-922.363,-310.547,212.402
1645046672.137,-945.801,-376.465,115.234,-424.316
1645046672.141,211.914,-418.945,137.695,-188.477
1645046672.145,-1000.000,-878.906,-63.477,417.969
1645046672.149,-432.617,-620.117,70.312,285.156
1645046672.152,933.594,-78.613,294.922,-321.777
1645046672.156,636.719,-421.875,53.223,-270.996
1645046672.160,-746.094,-956.055,-214.355,326.660
1645046672.164,-738.281,-460.449,156.738,385.254
1645046672.168,646.973,-47.852,292.969,-143.555
1645046672.165,866.211,-431.152,30.762,-317.383
1645046672.169,-454.102,-654.297,12.695,139.648
1645046672.173,-921.875,-540.039,136.719,497.070
1645046672.177,312.500,-574.219,24.902,71.777
1645046672.181,-917.969,-742.676,-207.031,-303.223
1645046672.185,-37.109,-982.910,-245.117,19.531
1645046672.189,-1000.000,-686.523,105.957,456.055
1645046672.192,-106.445,-223.633,306.641,181.152
1645046672.196,-895.996,-550.781,-69.336,-229.492
1645046672.200,348.633,-1000.000,-426.758,-40.527
