,timestamps,emg_signal
5364,1693453517.972686,512
5365,1693453517.9934723,512
5366,1693453518.0047455,512
5367,1693453518.0143816,511
5368,1693453518.0329132,511
5369,1693453518.0455909,512
5370,1693453518.0560927,512
5371,1693453518.074304,512
5372,1693453518.0866375,512
5373,1693453518.0968964,511
5374,1693453518.1154938,511
5375,1693453518.1280456,511
5376,1693453518.1387324,511
