,timestamps,emg_signal
4658,1693453508.250061,520
4659,1693453508.27176,518
4660,1693453508.2806685,519
4661,1693453508.2976558,520
4662,1693453508.314654,520
4663,1693453508.316141,521
4664,1693453508.331789,522
4665,1693453508.3488138,522
4666,1693453508.3600652,522
4667,1693453508.3729217,520
4668,1693453508.3886387,520
4669,1693453508.4112132,520
4670,1693453508.4205964,520
4671,1693453508.4378128,521
